Feature_Name,Selection_Count,Selection_Frequency,Selected_As_Stable
GLSZM_NormalisedZoneSizeNonUniformity,10,0.6666666666666666,True
Morph_Sphericity,8,0.5333333333333333,True
GLCM_JointMaximum,8,0.5333333333333333,True
GLRLM_LongRunHighGreyLevelEmphasis,7,0.4666666666666667,True
Morph_Compactness1,7,0.4666666666666667,True
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,6,0.4,True
IB_MinimumIntensity,6,0.4,True
IH_MinimumHistogramGradient_Intensity,5,0.3333333333333333,False
IH_IntensityHistogramMinimumGreyLevel_Intensity,5,0.3333333333333333,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,5,0.3333333333333333,False
IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity,4,0.26666666666666666,False
Morph_Compacity,4,0.26666666666666666,False
Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,4,0.26666666666666666,False
GLCM_NormalisedInverseDifference,4,0.26666666666666666,False
Morph_SphericalDisproportion,4,0.26666666666666666,False
Morph_Asphericity,4,0.26666666666666666,False
IH_MinimumHistogramGradientGreyLevel_Intensity,4,0.26666666666666666,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,4,0.26666666666666666,False
NGTDM_Strength,4,0.26666666666666666,False
GLCM_ClusterShade,3,0.2,False
GLSZM_SmallZoneLowGreyLevelEmphasis,3,0.2,False
IB_IntensityBasedEnergy,3,0.2,False
IB_MedianIntensity,3,0.2,False
Morph_Compactness2,3,0.2,False
GLSZM_ZoneSizeVariance,2,0.13333333333333333,False
GLSZM_SmallZoneHighGreyLevelEmphasis,2,0.13333333333333333,False
IB_50thIntensityPercentile,2,0.13333333333333333,False
Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,2,0.13333333333333333,False
IH_IntensityHistogramMode_Intensity,2,0.13333333333333333,False
Morph_CentreOfMassShift_mm,2,0.13333333333333333,False
Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,1,0.06666666666666667,False
IH_IntensityHistogramRange_Intensity,1,0.06666666666666667,False
GLCM_JointVariance,1,0.06666666666666667,False
GLSZM_GreyLevelNonUniformity,1,0.06666666666666667,False
GLSZM_HighGrayLevelZoneEmphasis,1,0.06666666666666667,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,1,0.06666666666666667,False
GLRLM_LongRunLowGreyLevelEmphasis,1,0.06666666666666667,False
GLRLM_ShortRunHighGreyLevelEmphasis,1,0.06666666666666667,False
GLRLM_GreyLevelNonUniformity,1,0.06666666666666667,False
GLSZM_LowGrayLevelZoneEmphasis,1,0.06666666666666667,False
IH_IntensityHistogramStd_Intensity,1,0.06666666666666667,False
GLCM_SumVariance,1,0.06666666666666667,False
GLRLM_RunPercentage,1,0.06666666666666667,False
GLCM_ClusterTendency,1,0.06666666666666667,False
IH_IntensityHistogramMedian_Intensity,1,0.06666666666666667,False
GLRLM_LowGreyLevelRunEmphasis,1,0.06666666666666667,False
IH_IntensityHistogram75thPercentile,1,0.06666666666666667,False
IH_MaximumHistogramGradientGreyLevel_Intensity,1,0.06666666666666667,False
Morph_SurfaceArea_cm2,1,0.06666666666666667,False
GLCM_DifferenceEntropy,1,0.06666666666666667,False
