fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.6666666666666667,0.8161207007729645,0.6666666666666666,0.5833333333333334,0.7692307692307693,0.7142857142857143,0.8333333333333334,8
2,0.6161616161616161,0.781613123718387,0.65,0.6616161616161615,0.631578947368421,0.75,0.5454545454545454,12
3,0.6916666666666667,0.6937654619062187,0.6774193548387096,0.675,0.7058823529411765,0.6666666666666666,0.75,10
4,0.5562499999999999,0.6167477088829643,0.6153846153846154,0.6125,0.6666666666666666,0.7142857142857143,0.625,4
5,0.33333333333333337,0.2784090909090909,0.38461538461538464,0.41666666666666663,0.3333333333333333,0.25,0.5,8
