fpr,tpr,threshold
0.0,0.0,inf
0.0,0.046875,0.9285714285714286
0.0,0.0625,0.8666666666666667
0.0,0.21875,0.7857142857142857
0.0,0.234375,0.7333333333333333
0.0,0.28125,0.7142857142857143
0.09615384615384616,0.453125,0.6428571428571429
0.19230769230769232,0.46875,0.5714285714285714
0.23076923076923078,0.484375,0.5333333333333333
0.34615384615384615,0.5625,0.5
0.36538461538461536,0.5625,0.4666666666666667
0.4807692307692308,0.671875,0.42857142857142855
0.5192307692307693,0.671875,0.4
0.6538461538461539,0.796875,0.35714285714285715
0.6923076923076923,0.796875,0.3333333333333333
0.9038461538461539,0.90625,0.2857142857142857
0.9230769230769231,0.90625,0.26666666666666666
0.9615384615384616,0.953125,0.21428571428571427
0.9807692307692307,0.953125,0.2
1.0,0.984375,0.14285714285714285
1.0,1.0,0.07142857142857142
