Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
LightGBM vs ExtraTrees,LightGBM,ExtraTrees,0.799497113997114,0.6943787878787879,0.10511832611832614,0.0,0.0625,0.140625
LightGBM vs GradientBoosting,LightGBM,GradientBoosting,0.799497113997114,0.7232301587301586,0.0762669552669553,0.0,0.0625,0.140625
LightGBM vs KNN,LightGBM,KNN,0.799497113997114,0.6937467532467532,0.10575036075036079,2.0,0.1875,0.24107142857142858
LightGBM vs LogisticRegression,LightGBM,LogisticRegression,0.799497113997114,0.7142546897546896,0.08524242424242426,0.0,0.0625,0.140625
LightGBM vs NaiveBayes,LightGBM,NaiveBayes,0.799497113997114,0.6350569985569985,0.16444011544011544,0.0,0.0625,0.140625
LightGBM vs RandomForest,LightGBM,RandomForest,0.799497113997114,0.755436507936508,0.04406060606060609,1.0,0.25,0.28125
LightGBM vs SVM_Linear,LightGBM,SVM_Linear,0.799497113997114,0.7029285714285713,0.09656854256854261,0.0,0.125,0.1875
LightGBM vs SVM_RBF,LightGBM,SVM_RBF,0.799497113997114,0.6832215007215007,0.11627561327561331,1.0,0.125,0.1875
LightGBM vs XGBoost,LightGBM,XGBoost,0.799497113997114,0.8082128427128428,-0.0087157287157287,6.0,0.8125,0.8125
