fold,n_estimators,max_depth,learning_rate,subsample
1,25,2,0.01087617173758401,0.9671234690326227
2,25,1,0.016584313263890035,0.9935871354122109
3,100,1,0.03970483329496214,0.8811413617128561
4,25,1,0.046854260167712165,0.9477558265315142
5,25,1,0.016584313263890035,0.9935871354122109
