Feature,Outlier_Count,Outlier_Rate
T2_GLCM_ClusterShade,41,0.3504273504273504
Pre_GLSZM_LargeZoneLowGreyLevelEmphasis,33,0.28205128205128205
Post2_GLSZM_ZoneSizeVariance,33,0.28205128205128205
T2_GLSZM_LargeZoneLowGreyLevelEmphasis,32,0.27350427350427353
T2_GLCM_ClusterProminence,31,0.26495726495726496
Post2_GLSZM_LargeZoneEmphasis,30,0.2564102564102564
T2_IB_IntensityBasedEnergy,29,0.24786324786324787
Post2_GLSZM_LargeZoneLowGreyLevelEmphasis,28,0.23931623931623933
T2_IB_TotalLesionGlycolysis,27,0.23076923076923078
Pre_GLSZM_ZoneSizeVariance,27,0.23076923076923078
T2_Morph_IntegratedIntensity_Intensity,27,0.23076923076923078
Pre_GLSZM_LargeZoneEmphasis,27,0.23076923076923078
T2_GLSZM_LargeZoneEmphasis,25,0.21367521367521367
Post2_GLSZM_LargeZoneHighGreyLevelEmphasis,25,0.21367521367521367
T2_GLSZM_LargeZoneHighGreyLevelEmphasis,25,0.21367521367521367
Pre_GLCM_ClusterShade,25,0.21367521367521367
Pre_IH_MaximumHistogramGradient_Intensity,24,0.20512820512820512
T2_GLSZM_ZoneSizeVariance,24,0.20512820512820512
Pre_GLSZM_LargeZoneHighGreyLevelEmphasis,24,0.20512820512820512
Pre_NGTDM_Busyness,24,0.20512820512820512
Pre_GLCM_ClusterProminence,24,0.20512820512820512
Pre_IH_MinimumHistogramGradient_Intensity,23,0.19658119658119658
Pre_GLRLM_GreyLevelNonUniformity,23,0.19658119658119658
T2_GLRLM_RunLengthNonUniformity,22,0.18803418803418803
Pre_GLRLM_LongRunLowGreyLevelEmphasis,21,0.1794871794871795
Post2_NGTDM_Busyness,21,0.1794871794871795
Post2_IH_MaximumHistogramGradient_Intensity,21,0.1794871794871795
Post2_IB_TotalLesionGlycolysis,21,0.1794871794871795
Post2_IH_MinimumHistogramGradient_Intensity,21,0.1794871794871795
T2_NGTDM_Strength,20,0.17094017094017094
Post2_GLRLM_GreyLevelNonUniformity,20,0.17094017094017094
T2_GLCM_ClusterTendency,20,0.17094017094017094
T2_GLCM_SumVariance,20,0.17094017094017094
Post2_Morph_IntegratedIntensity_Intensity,20,0.17094017094017094
T2_NGTDM_Complexity,19,0.1623931623931624
Pre_Morph_Volume_cm3,19,0.1623931623931624
Post2_GLRLM_RunLengthNonUniformity,19,0.1623931623931624
