Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
SVM_Linear vs ExtraTrees,SVM_Linear,ExtraTrees,0.7809199536950733,0.755332074446907,0.02558787924816632,3.0,0.3125,0.5625
SVM_Linear vs GradientBoosting,SVM_Linear,GradientBoosting,0.7809199536950733,0.7390838149091737,0.041836138785899556,1.0,0.125,0.5625
SVM_Linear vs KNN,SVM_Linear,KNN,0.7809199536950733,0.7234007309366162,0.05751922275845713,4.0,0.4375,0.65625
SVM_Linear vs LightGBM,SVM_Linear,LightGBM,0.7809199536950733,0.7467076840402198,0.034212269654853376,5.0,0.625,0.8035714285714286
SVM_Linear vs LogisticRegression,SVM_Linear,LogisticRegression,0.7809199536950733,0.7899409681227862,-0.00902101442771297,4.0,0.875,0.984375
SVM_Linear vs NaiveBayes,SVM_Linear,NaiveBayes,0.7809199536950733,0.7848588183037943,-0.003938864608721104,7.0,1.0,1.0
SVM_Linear vs RandomForest,SVM_Linear,RandomForest,0.7809199536950733,0.7418050521160569,0.039114901579016405,2.0,0.1875,0.5625
SVM_Linear vs SVM_RBF,SVM_Linear,SVM_RBF,0.7809199536950733,0.802000283076838,-0.021080329381764785,3.0,0.3125,0.5625
SVM_Linear vs XGBoost,SVM_Linear,XGBoost,0.7809199536950733,0.7169995811383372,0.06392037255673617,2.0,0.1875,0.5625
