Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7337740384615384,0.734110549757347,0.6414217186502021,0.8194459931608681,0.7882566438781473,0.7907657137155562,0.6842868218891228,0.8755170111405131,0.6637931034482759,0.6628605769230769,0.671875,0.6538461538461539,0.7049180327868853,0.6181818181818182,0.688,0.32396891811117756,0.2087008444370722,34,18,21,43,6.0,0.0
SVM_RBF,0.7170973557692308,0.7177178886661213,0.6245438264538526,0.8040619557367996,0.7918884085434128,0.7931598236993475,0.6932555408938493,0.8716316425471166,0.6293103448275862,0.6135817307692308,0.765625,0.46153846153846156,0.6363636363636364,0.6153846153846154,0.6950354609929078,0.23261538461538456,0.21350522561381666,24,28,15,49,6.0,0.0
GradientBoosting,0.7119891826923077,0.7114508972815189,0.6159331427651322,0.801876417087023,0.751264903541614,0.7558525697790078,0.6384463624385741,0.853964394474043,0.6724137931034483,0.6634615384615384,0.75,0.5769230769230769,0.6857142857142857,0.6521739130434783,0.7164179104477612,0.33049817739975706,0.2202375225964307,30,22,16,48,6.0,0.0
SVM_Linear,0.7109375,0.7110932167677398,0.6177324054621849,0.7968910131987577,0.7742031235639703,0.7763173378044448,0.6685738952878784,0.8623562264922661,0.6293103448275862,0.6099759615384616,0.796875,0.4230769230769231,0.6296296296296297,0.6285714285714286,0.7034482758620689,0.22690638561686294,0.21237644077324197,22,30,13,51,6.0,0.0
XGBoost,0.7043269230769231,0.7048786722237165,0.6045094795569178,0.7963858424725822,0.7724509335360763,0.7753815408553675,0.6670305111023894,0.8681973442598077,0.6724137931034483,0.6634615384615384,0.75,0.5769230769230769,0.6857142857142857,0.6521739130434783,0.7164179104477612,0.33049817739975706,0.23947294805722463,30,22,16,48,6.0,0.0
NaiveBayes,0.7028245192307692,0.7031711204529174,0.6089399540899696,0.7900181630482231,0.7837703480984524,0.7854753622131356,0.6817180152419234,0.8651962970502397,0.646551724137931,0.6382211538461539,0.71875,0.5576923076923077,0.6666666666666666,0.6170212765957447,0.6917293233082706,0.27895694360218315,0.26115947477373674,29,23,18,46,6.0,0.0
RandomForest,0.6995192307692308,0.6990560751759005,0.6030130542783151,0.7896200980392155,0.740351892273424,0.7461520013476631,0.623988060220205,0.8527059896965975,0.6551724137931034,0.6550480769230769,0.65625,0.6538461538461539,0.7,0.6071428571428571,0.6774193548387096,0.3078758949880669,0.21883553160285657,34,18,22,42,6.0,0.0
ExtraTrees,0.692608173076923,0.6922800690881329,0.593949576260897,0.782227555053642,0.7540715232678391,0.7569501852082895,0.647490183241083,0.847151966592821,0.646551724137931,0.6526442307692308,0.59375,0.7115384615384616,0.7169811320754716,0.5873015873015873,0.6495726495726496,0.29935179728933414,0.2277434994100924,37,15,26,38,6.0,0.0
KNN,0.651592548076923,0.651216707801474,0.5440885174575721,0.7480902703853524,0.6920345103999133,0.6980069222127493,0.5716518168341788,0.8051949739349245,0.6120689655172413,0.6123798076923077,0.609375,0.6153846153846154,0.6610169491525424,0.5614035087719298,0.6341463414634146,0.2227516378796902,0.24857035267467942,32,20,25,39,6.0,0.0
LightGBM,0.6403245192307692,0.6390334691768321,0.5335888375528749,0.7344018075980391,0.6837033939456809,0.6904078358302276,0.5657644233373379,0.8014990723953468,0.6293103448275862,0.6207932692307692,0.703125,0.5384615384615384,0.6521739130434783,0.5957446808510638,0.6766917293233082,0.24378411158277735,0.24650713210281633,28,24,19,45,6.0,0.0
