metric,mean,std,min,max,pooled
AUC,0.6614490024418254,0.1226936731311302,0.5037593984962406,0.859504132231405,0.62828125
PR_AUC,0.7257963220628452,0.0917442185446536,0.5884078884078885,0.815585099417715,0.7080348132773204
Accuracy,0.6459815546772069,0.10283400390261975,0.5,0.8181818181818182,0.6403508771929824
Bal_Accuracy,0.6506371990582518,0.0973016236474806,0.525,0.8181818181818181,0.6425000000000001
F1_Score,0.6491582491582492,0.12620919183579413,0.5,0.8333333333333334,0.6611570247933884
Precision,0.7121794871794871,0.10050824165394685,0.5833333333333334,0.875,0.7017543859649122
Recall,0.6510579479000531,0.22259216832570403,0.3684210526315789,0.9090909090909091,0.625
