Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,89,24,4,4,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LogisticRegression,0.7777777777777778,0.7083333333333334,0.7083333333333333,0.7832475667034491,0.6923076923076923,0.75,0.72,0.6666666666666666,0.7066227106227106
1,89,24,4,4,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_RBF,0.7152777777777778,0.6666666666666666,0.6666666666666666,0.7553520424650455,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5824661654135338
1,89,24,4,4,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_Linear,0.7152777777777778,0.7083333333333334,0.7083333333333333,0.7574966370009444,0.6923076923076923,0.75,0.72,0.6666666666666666,0.7480661157024794
1,89,24,4,4,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",RandomForest,0.6736111111111112,0.5416666666666666,0.5416666666666666,0.7262806637806638,0.5294117647058824,0.75,0.6206896551724138,0.3333333333333333,0.7067438016528926
1,89,24,4,4,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",GradientBoosting,0.6597222222222222,0.625,0.625,0.6410254060711726,0.6666666666666666,0.5,0.5714285714285714,0.75,0.6901391941391941
1,89,24,4,4,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",ExtraTrees,0.7152777777777779,0.6666666666666666,0.6666666666666667,0.7518575106810401,0.6428571428571429,0.75,0.6923076923076923,0.5833333333333334,0.6883076923076924
1,89,24,4,4,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",KNN,0.4965277777777778,0.4583333333333333,0.4583333333333333,0.575414862914863,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.25,0.6654214876033058
1,89,24,4,4,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",NaiveBayes,0.6597222222222222,0.5833333333333334,0.5833333333333333,0.7090645830777409,0.6,0.5,0.5454545454545454,0.6666666666666666,0.5975037593984962
1,89,24,4,4,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",XGBoost,0.6180555555555556,0.5416666666666666,0.5416666666666666,0.7012077791489556,0.5294117647058824,0.75,0.6206896551724138,0.3333333333333333,0.6984793388429752
1,89,24,4,4,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LightGBM,0.548611111111111,0.5416666666666666,0.5416666666666666,0.6486782893032893,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.4166666666666667,0.6718241758241759
2,89,24,12,12,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",LogisticRegression,0.7785714285714286,0.75,0.7428571428571429,0.682623895712131,0.7,0.7,0.7,0.7857142857142857,0.7354747474747475
2,89,24,12,12,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",SVM_RBF,0.7392857142857143,0.625,0.6642857142857143,0.6835397883849896,0.5294117647058824,0.9,0.6666666666666666,0.42857142857142855,0.7455757575757576
