Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
LightGBM vs ExtraTrees,LightGBM,ExtraTrees,0.7671242500189869,0.6969342893505572,0.07018996066842957,0.0,0.0625,0.1875
LightGBM vs GradientBoosting,LightGBM,GradientBoosting,0.7671242500189869,0.7161859596189739,0.050938290400012874,4.0,0.4375,0.5625
LightGBM vs KNN,LightGBM,KNN,0.7671242500189869,0.66459209318061,0.10253215683837694,1.0,0.125,0.28125
LightGBM vs LogisticRegression,LightGBM,LogisticRegression,0.7671242500189869,0.6956107900605508,0.07151345995843597,0.0,0.0625,0.1875
LightGBM vs NaiveBayes,LightGBM,NaiveBayes,0.7671242500189869,0.5965181663985492,0.1706060836204377,0.0,0.0625,0.1875
LightGBM vs RandomForest,LightGBM,RandomForest,0.7671242500189869,0.7101480745021415,0.056976175516845376,3.0,0.3125,0.46875
LightGBM vs SVM_Linear,LightGBM,SVM_Linear,0.7671242500189869,0.7190847527450399,0.048039497273947004,1.0,0.25,0.45
LightGBM vs SVM_RBF,LightGBM,SVM_RBF,0.7671242500189869,0.7507051720209615,0.01641907799802538,5.0,0.625,0.703125
LightGBM vs XGBoost,LightGBM,XGBoost,0.7671242500189869,0.7608486896764408,0.006275560342545972,6.5,0.875,0.875
