Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LightGBM,0.72,0.7204737106296718,0.6226257501127873,0.8071964314258311,0.7783227859224924,0.7807284131337379,0.6735859624370594,0.8669217630750231,0.6491228070175439,0.6481250000000001,0.65625,0.64,0.7,0.5925925925925926,0.6774193548387096,0.29368029739776946,0.23438999091799548,32,18,22,42,13.2,5.761944116355173
SVM_RBF,0.6979687499999999,0.697539573506716,0.5955886970172685,0.7948977223230069,0.7253072689787106,0.7310475378602541,0.6076589147193592,0.8378682588856259,0.6228070175438597,0.6246875000000001,0.609375,0.64,0.6842105263157895,0.5614035087719298,0.6446280991735537,0.24561403508771928,0.22245517152124802,32,18,25,39,13.2,5.761944116355173
SVM_Linear,0.6865625,0.6855876796949102,0.5864919071076706,0.7855234149330665,0.6914251898654983,0.7060787182246456,0.5786356730453249,0.8342342698058994,0.6491228070175439,0.656875,0.59375,0.72,0.7307692307692307,0.5806451612903226,0.6551724137931034,0.3057247259439708,0.239599397969318,36,14,26,38,13.2,5.761944116355173
RandomForest,0.680625,0.6814178618798289,0.5836538087457205,0.7781202151539729,0.7134014205288592,0.7271601579269734,0.5985759160322238,0.8461386034235654,0.631578947368421,0.6346875000000001,0.609375,0.66,0.6964285714285714,0.5689655172413793,0.65,0.26474201474201475,0.22796267481319102,33,17,25,39,13.2,5.761944116355173
XGBoost,0.6703125000000001,0.6713104038257841,0.5722505023313537,0.7673135529196847,0.7223893160800731,0.7318915999607009,0.609369869556664,0.8428901574849832,0.6228070175438597,0.618125,0.65625,0.58,0.6666666666666666,0.5686274509803921,0.6614173228346457,0.23573433115060805,0.2871327525031642,29,21,22,42,13.2,5.761944116355173
LogisticRegression,0.6490625,0.6478485714330875,0.5442887931034484,0.7493082578522329,0.6658169714659763,0.6803845667358761,0.5475283981216131,0.810583152233121,0.6228070175438597,0.63125,0.5625,0.7,0.7058823529411765,0.5555555555555556,0.6260869565217392,0.25524156791248864,0.250865285348095,35,15,28,36,13.2,5.761944116355173
KNN,0.6475,0.648188259164141,0.549304778352689,0.74824705417178,0.6699586893059101,0.681987739979989,0.5579031670748686,0.8057979400108736,0.631578947368421,0.6368750000000001,0.59375,0.68,0.7037037037037037,0.5666666666666667,0.6440677966101694,0.26788990825688064,0.2563701011881323,34,16,26,38,13.2,5.761944116355173
ExtraTrees,0.6346875,0.6345880447187985,0.5334972278225807,0.7330334730510562,0.7158845967223229,0.7217675447363345,0.6092301529651203,0.8199767034798205,0.631578947368421,0.6346875000000001,0.609375,0.66,0.6964285714285714,0.5689655172413793,0.65,0.26474201474201475,0.24153337763093308,33,17,25,39,13.2,5.761944116355173
GradientBoosting,0.6015625000000001,0.6020998671833298,0.4976790197284317,0.7045627889060092,0.6919542549951436,0.7002122936592337,0.5700666675446644,0.8073734604017697,0.6140350877192983,0.6234375,0.546875,0.7,0.7,0.546875,0.6140350877192983,0.23953911461491806,0.26304479031783634,35,15,29,35,13.2,5.761944116355173
NaiveBayes,0.5834374999999999,0.5839639937401091,0.47343043530543516,0.6878810172561047,0.6261250899350163,0.6386658716792077,0.5142500505130772,0.7654240631053304,0.543859649122807,0.5215625,0.703125,0.34,0.5769230769230769,0.4722222222222222,0.6338028169014085,0.044487427466150864,0.39275898895108896,17,33,19,45,13.2,5.761944116355173
