Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Rank_Mean_AUC,Rank_Pooled_AUC,Rank_Mean_PR_AUC,Rank_Pooled_PR_AUC,Rank_Mean_Bal_Acc,Rank_Pooled_Bal_Acc,Rank_Mean_F1,Rank_Pooled_F1,Rank_N_Unique_Selected_Features,Composite_Rank_Score
LogisticRegression,0.7862304521634664,0.0940500028717224,0.736875,0.868784960686148,0.0513978169079444,0.8304058533483609,0.6885013537187451,0.0831026810477647,0.6842105263157895,0.7224694311536417,0.0614038410986355,0.6925,0.7817460317460317,0.1152844368756662,0.7692307692307693,0.6676661350345561,0.1948506646135267,0.625,0.6909523809523809,0.0792596124630978,0.6896551724137931,0.7772727272727272,0.1308305039086236,0.76,12.8,12.8,4.1182520563948,8,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.3617021276595744,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.8888888888888888
LogisticRegression,0.7937046933219183,0.0908448120970785,0.7378125,0.871840829379462,0.0490378892367105,0.817129233037518,0.6621943274117188,0.0799898150329445,0.6578947368421053,0.6988729399255715,0.0569413899285183,0.666875,0.7643467643467644,0.128774825867073,0.7450980392156863,0.6371398192450823,0.215358811187707,0.59375,0.65828678946326,0.0890872086716621,0.6608695652173913,0.7606060606060606,0.1480358083402937,0.74,12.8,12.8,4.1182520563948,8,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,47,4,1.3617021276595744,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,2.4444444444444446
SVM_RBF,0.7733244727981571,0.0855689334515938,0.7165625,0.828570912303977,0.0779385173100326,0.7843655173959749,0.6590018676975198,0.0364600441776773,0.6578947368421053,0.6895507708665604,0.0531137578335931,0.6625,0.7366483516483517,0.1478746503247613,0.7272727272727273,0.6533439659755449,0.1653517521551623,0.625,0.6664966910484151,0.0634076589822055,0.6722689075630253,0.7257575757575758,0.1607346540651617,0.7,12.8,12.8,5.1536394906900505,4,16.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,32,4,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.7777777777777777
SVM_Linear,0.7866489571035026,0.0886095971448575,0.690625,0.8166346263612688,0.1081630491793948,0.7406826819767225,0.6231333883507796,0.0509421323816461,0.6228070175438597,0.6601209463051567,0.0571097155857521,0.6159375,0.6935314685314686,0.1693040787870777,0.6615384615384615,0.7209994683678895,0.1823127788139639,0.671875,0.6669269345791085,0.0452429943796213,0.6666666666666666,0.5992424242424244,0.2250191298877208,0.56,12.8,12.8,5.1536394906900505,4,16.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,32,4,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,3.111111111111111
LogisticRegression,0.6903381847640222,0.0994540595267136,0.6109375,0.7619840747866625,0.1069459976112896,0.7043434597865643,0.5856129377868509,0.1430682371106728,0.5789473684210527,0.6296384901648059,0.1235279438779157,0.5856250000000001,0.6982683982683983,0.2104608576563844,0.6538461538461539,0.5835194045720361,0.2535317717655128,0.53125,0.5805981844242714,0.1782275240127219,0.5862068965517241,0.6757575757575757,0.1974004613691678,0.64,13.6,13.6,2.939387691339814,10,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,4,1.6585365853658536,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.777777777777778
LogisticRegression,0.6667426371254124,0.0980169546552115,0.590625,0.7341679286387309,0.1398751677669299,0.647341152246715,0.563768115942029,0.0970893816589603,0.5614035087719298,0.6053163211057948,0.1044739135183008,0.5634375,0.6649350649350649,0.220916687532103,0.625,0.5863902179691654,0.2095254780044463,0.546875,0.5777824494346233,0.1258441973857104,0.5833333333333334,0.6242424242424243,0.2210564001510706,0.58,13.6,13.6,2.939387691339814,10,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,4,1.6585365853658536,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,5.666666666666667
