feature,n_valid,shapiro_stat,shapiro_p_value,is_normal_global_p_ge_0_05,shapiro_q_value_fdr,is_normal_after_fdr_q_ge_0_05
ADC_FEATURE_RESULTS,114,0.14590993763030258,8.864249293317973e-23,False,1.4134305665510776e-21,False
ADC_Morph_Volume_cm3,114,0.14618662025309648,8.927707494539219e-23,False,1.4134305665510776e-21,False
ADC_Morph_ApproximateVolume_cm3,114,0.14618662025309648,8.927707494539219e-23,False,1.4134305665510776e-21,False
ADC_Morph_voxelsCounting_vx,114,0.2723791884085627,2.8343580121240077e-21,False,2.5291194569721914e-20,False
ADC_Morph_SurfaceArea_cm2,114,0.9653990567233537,0.004788574529566618,False,0.005726542736388945,False
ADC_Morph_SurfaceToVolumeRatio_cm,114,0.7549014002652706,1.643548216773448e-12,False,4.12665786029697e-12,False
ADC_Morph_Compacity,114,0.9449468182138825,0.00014261732878887952,False,0.00019326647359240684,False
ADC_Morph_Compactness1,114,0.978047345169593,0.057723599271276155,True,0.06450806854978838,True
ADC_Morph_Compactness2,114,0.797331019743917,3.072419794530693e-11,False,6.853859541645393e-11,False
ADC_Morph_SphericalDisproportion,114,0.9249847363828019,7.815367486187767e-06,False,1.1475729473389632e-05,False
ADC_Morph_Sphericity,114,0.7973310197439165,3.072419794530582e-11,False,6.853859541645393e-11,False
ADC_Morph_Asphericity,114,0.7234756458827656,2.3379072064606656e-13,False,6.487972151900413e-13,False
ADC_Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,114,0.9792194162307715,0.07330865264859715,True,0.08145405849844127,True
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,114,0.9307308346453225,1.7247802054204755e-05,False,2.488488853591731e-05,False
ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,114,0.6717364741456878,1.2920415008307669e-14,False,4.210022867875533e-14,False
ADC_Morph_CentreOfMassShift_mm,114,0.8307695488994687,4.1964978696443496e-10,False,8.392995739288698e-10,False
ADC_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,114,0.8234932837951765,2.311916674452819e-10,False,4.72151996895294e-10,False
ADC_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,114,0.4310902209286722,4.526293838599179e-19,False,2.706443738543839e-18,False
ADC_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,114,0.9486532127783212,0.0002576893770780106,False,0.0003389111988781092,False
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,114,0.9363730260487986,3.879390287715535e-05,False,5.461277589502452e-05,False
ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,114,0.6164261516308311,8.226640643711061e-16,False,3.1391128772055365e-15,False
ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,114,0.6737691359435677,1.4385100307711e-14,False,4.5856648387981335e-14,False
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,114,0.6399399333125959,2.5549282195301195e-15,False,9.147273872391786e-15,False
ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,114,0.5960398682165311,3.20621231638363e-16,False,1.3282879596446469e-15,False
ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,114,0.5668728219168515,8.830914079505666e-17,False,3.939946281625605e-16,False
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,114,0.614796438957187,7.619608181973625e-16,False,2.9267369175792735e-15,False
ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,114,0.6642370840707789,8.729374629414375e-15,False,2.926611147433721e-14,False
ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,114,0.7145584586929346,1.3831015471622605e-13,False,4.0720756210868586e-13,False
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,114,0.7922239710260454,2.1152143869057635e-11,False,4.797857663413355e-11,False
ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,114,0.6691190896753538,1.1259731317552466e-14,False,3.7532437725174885e-14,False
ADC_Morph_Maximum3DDiameter_mm,114,0.6241247027098371,1.1854560958443287e-15,False,4.4359002296110365e-15,False
ADC_Morph_SphereDiameter_mm,114,0.1208550698407237,4.680350318028722e-23,False,1.4134305665510776e-21,False
ADC_Morph_IntegratedIntensity_Intensity,114,0.9514793571179134,0.00040971508049363254,False,0.0005269063119430308,False
ADC_IB_MeanIntensity,114,0.7296816532779229,3.39275359166038e-13,False,9.282061713033114e-13,False
ADC_IB_IntensityVariance,114,0.6421432189482279,2.8488916433916484e-15,False,1.0014285776770643e-14,False
ADC_IB_IntensitySkewness,114,0.21055303461441788,4.938102590279872e-22,False,5.2697550616998325e-21,False
ADC_IB_IntensityKurtosis,114,0.9469287646633976,0.00019523965738064047,False,0.0002621273177795636,False
ADC_IB_MedianIntensity,114,0.7095814870010453,1.0370248070950143e-13,False,3.100383443892311e-13,False
ADC_IB_MinimumIntensity,114,0.8628226423230451,7.217300513850994e-09,False,1.2880105532411003e-08,False
ADC_IB_10thIntensityPercentile,114,0.9088136851575034,9.885126591724176e-07,False,1.5370974324933036e-06,False
ADC_IB_25thIntensityPercentile,114,0.9469287646633976,0.00019523965738064047,False,0.0002621273177795636,False
ADC_IB_50thIntensityPercentile,114,0.9714674145497558,0.015390297658580776,False,0.01792444305617841,False
ADC_IB_75thIntensityPercentile,114,0.9776364068395658,0.05308924752365647,True,0.05955853687373453,True
