Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LogisticRegression,0.7933884297520661,0.7272727272727273,0.7272727272727273,0.8131797495433859,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.6283076923076922,0.4545454545454546
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_RBF,0.2727272727272727,0.5,0.5,0.3968123649343745,0.5,1.0,0.6666666666666666,0.0,0.486,0.0
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_Linear,0.8181818181818181,0.7272727272727273,0.7272727272727273,0.8357233675415494,0.6470588235294118,1.0,0.7857142857142857,0.45454545454545453,0.6667692307692308,0.4545454545454546
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",RandomForest,0.7851239669421487,0.7272727272727273,0.7272727272727273,0.794546896953314,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.5724197530864197,0.4545454545454546
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",GradientBoosting,0.7933884297520661,0.6818181818181818,0.6818181818181818,0.7671883671883672,0.625,0.9090909090909091,0.7407407407407407,0.45454545454545453,0.5776666666666666,0.36363636363636365
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",ExtraTrees,0.7603305785123967,0.7272727272727273,0.7272727272727273,0.7039904539904538,0.6923076923076923,0.8181818181818182,0.75,0.6363636363636364,0.659076923076923,0.4545454545454546
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",KNN,0.6818181818181819,0.6363636363636364,0.6363636363636364,0.6545778642035327,0.6,0.8181818181818182,0.6923076923076923,0.45454545454545453,0.7129230769230768,0.2727272727272727
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",NaiveBayes,0.6776859504132231,0.5,0.5,0.7057276057276057,0.5,1.0,0.6666666666666666,0.0,0.6013846153846154,0.0
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",XGBoost,0.9008264462809917,0.7727272727272727,0.7727272727272727,0.9072677322677323,0.6875,1.0,0.8148148148148148,0.5454545454545454,0.586,0.5454545454545454
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LightGBM,0.756198347107438,0.7272727272727273,0.7272727272727273,0.7095712665231383,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.5956153846153847,0.4545454545454546
