model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
ExtraTrees,0.6842359165888577,0.1319019139297976,0.661358173076923,0.7668821968936073,0.10685440252898401,0.723686359884563,0.6226866508846487,0.09314571373575073,0.6293103448275862,0.6059897292250234,0.11370359580671159,0.6243990384615384,0.590881923186269,0.18677982522654502,0.6666666666666666,0.6151260504201681,0.21737154908639567,0.6615384615384615,0.5937254901960785,0.1950498511777039,0.671875,116,5
LogisticRegression,0.6830291005291006,0.13136739844312045,0.6908052884615383,0.7314073416865997,0.17959682794194143,0.7418371529639792,0.6552304079556582,0.07249728275791778,0.6551724137931034,0.6476657329598505,0.08514660674486936,0.6478365384615384,0.6579248366013072,0.10761128275180099,0.696969696969697,0.6512143996354522,0.15377374244082725,0.6764705882352942,0.692156862745098,0.10330933233191755,0.71875,116,5
LightGBM,0.6791721132897603,0.10426459420702992,0.6361177884615384,0.7366963195243666,0.10257087921718011,0.690415404538099,0.6094863238356008,0.08458371787015517,0.6120689655172413,0.6395658263305322,0.10781555704092702,0.6141826923076923,0.6153154044987076,0.08116328763489157,0.628099173553719,0.6365689865689865,0.1427289323757307,0.6666666666666666,0.6529411764705884,0.19187654623882458,0.59375,116,5
SVM_Linear,0.6727217553688142,0.10676530554916598,0.6568509615384616,0.7223161621529954,0.16640069797223264,0.7069068014608659,0.6078534554062919,0.102422544405039,0.6293103448275862,0.6326447245564892,0.048460446305606135,0.6135817307692308,0.6570909740414385,0.10974437705156312,0.6950354609929078,0.6338521495554743,0.18380835724858974,0.6363636363636364,0.7823529411764706,0.16596159976077512,0.765625,116,5
SVM_RBF,0.6532205104263926,0.1377764196570323,0.6478365384615384,0.7415302926349535,0.11256668319443515,0.7410186036168587,0.5726338857039635,0.11720220811655237,0.5948275862068966,0.601108776844071,0.08644528353300289,0.5805288461538461,0.6252802752802753,0.12374668492472331,0.6618705035971223,0.5890458937198068,0.16725950712725116,0.6133333333333333,0.7470588235294118,0.18377058060956833,0.71875,116,5
XGBoost,0.648818082788671,0.11717410734326317,0.6234975961538461,0.7030800934811521,0.1211879318593217,0.7035729917724901,0.5709420723881236,0.08147076250501276,0.5862068965517241,0.5818160597572362,0.08242567625835157,0.5817307692307692,0.58671974052779,0.11816146688360514,0.625,0.5884651296416001,0.1818021569731259,0.625,0.6215686274509804,0.07166928189214536,0.625,116,5
RandomForest,0.6388632119514471,0.10265155505823796,0.6670673076923076,0.737830291975671,0.0829125144631886,0.750175842330558,0.6003527185952102,0.0875585630911837,0.5948275862068966,0.5995448179271707,0.08737110704851948,0.5931490384615384,0.5974910394265234,0.09890524975698148,0.624,0.6056516290726817,0.13152258250910231,0.639344262295082,0.6098039215686274,0.10959363617633035,0.609375,116,5
NaiveBayes,0.6342857142857141,0.09813249575119233,0.6419771634615384,0.7030624733309176,0.17039912411524205,0.6967268465375267,0.5824981223201467,0.06551563505646305,0.5948275862068966,0.5545168067226891,0.03121920508568169,0.5679086538461539,0.6331510224193151,0.14110674209595814,0.6928104575163399,0.556458477110651,0.14099870564159894,0.5955056179775281,0.7745098039215687,0.17026112428307774,0.828125,116,5
KNN,0.6321237939620292,0.09635629696388089,0.6168870192307692,0.6946355871786315,0.08893152495031725,0.7105523383515712,0.5783900440185201,0.10699367140237898,0.603448275862069,0.5693604108309991,0.10507654749374261,0.5829326923076923,0.6295165207202973,0.14242563232832137,0.684931506849315,0.566952380952381,0.16998962219891192,0.6097560975609756,0.7474509803921567,0.14691182195266048,0.78125,116,5
GradientBoosting,0.6089488017429193,0.0797699997255478,0.6089242788461539,0.7078606002463298,0.08342123285524038,0.6956404074662231,0.5293650114562239,0.11504216866628672,0.5517241379310345,0.5540032679738562,0.07521506465265268,0.5252403846153846,0.6184920634920634,0.11522967742222895,0.6578947368421053,0.5622663521611628,0.16999236380936256,0.5681818181818182,0.7941176470588236,0.18970018231290706,0.78125,116,5
