fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.5802469135802468,0.7389857464612366,0.48148148148148145,0.5833333333333333,0.4166666666666667,0.8333333333333334,0.2777777777777778,2
2,0.7474747474747475,0.7671883671883672,0.55,0.5707070707070707,0.47058823529411764,0.6666666666666666,0.36363636363636365,2
3,0.7333333333333334,0.7382611634474057,0.6129032258064516,0.6145833333333333,0.6,0.6428571428571429,0.5625,2
4,0.525,0.6880149568568685,0.6153846153846154,0.575,0.7058823529411765,0.6666666666666666,0.75,2
5,0.7222222222222222,0.5416666666666666,0.6923076923076923,0.7083333333333333,0.6,0.5,0.75,2
