Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
KNN,LightGBM,0.773125,0.6096875,0.1634374999999999,3.7461440786141402,0.00017957348029686227,✓,✓,0.008080806613358802,✓
KNN,NaiveBayes,0.773125,0.6068749999999999,0.16625,3.4293523638635524,0.0006050234907161761,✓,✓,0.027226057082227927,✓
RandomForest,LightGBM,0.730625,0.6096875,0.12093749999999992,3.291693526841939,0.000995860717280535,✓,✓,0.04481373227762407,✓
KNN,GradientBoosting,0.773125,0.6434375,0.12968749999999996,3.205069042393405,0.0013503008648379148,✓,✓,0.06076353891770617,✗
SVM_RBF,LightGBM,0.7390625000000001,0.6096875,0.12937500000000002,3.11893345058361,0.00181506952069681,✓,✓,0.08167812843135645,✗
SVM_RBF,NaiveBayes,0.7390625000000001,0.6068749999999999,0.13218750000000012,2.8102129466535937,0.00495087308678132,✓,✓,0.2227892889051594,✗
KNN,XGBoost,0.773125,0.6609375000000001,0.11218749999999988,2.798390662372947,0.005135795406411046,✓,✓,0.23111079328849707,✗
ExtraTrees,LightGBM,0.7156250000000001,0.6096875,0.10593750000000002,2.7510130893246565,0.0059411269334872846,✓,✓,0.2673507120069278,✗
LogisticRegression,LightGBM,0.720625,0.6096875,0.11093749999999991,2.664124455815724,0.007718899916709513,✓,✓,0.3473504962519281,✗
RandomForest,GradientBoosting,0.730625,0.6434375,0.08718749999999997,2.5481710483830295,0.01082893608006065,✓,✗,0.48730212360272923,✗
XGBoost,LightGBM,0.6609375000000001,0.6096875,0.05125000000000002,2.5445935701863416,0.01094049953773517,✓,✗,0.49232247919808264,✗
LogisticRegression,NaiveBayes,0.720625,0.6068749999999999,0.11375000000000002,2.4890889938519494,0.01280709031657044,✓,✗,0.5763190642456698,✗
SVM_Linear,NaiveBayes,0.7187499999999999,0.6068749999999999,0.11187499999999995,2.4767500288763964,0.013258472403425843,✓,✗,0.596631258154163,✗
SVM_RBF,GradientBoosting,0.7390625000000001,0.6434375,0.09562500000000007,2.4752954497761372,0.013312599593914303,✓,✗,0.5990669817261436,✗
SVM_Linear,LightGBM,0.7187499999999999,0.6096875,0.10906249999999984,2.4701290999755865,0.013506429891474226,✓,✗,0.6077893451163402,✗
RandomForest,NaiveBayes,0.730625,0.6068749999999999,0.12375000000000003,2.2737557907429777,0.0229806736858621,✓,✗,1.0,✗
SVM_RBF,XGBoost,0.7390625000000001,0.6609375000000001,0.078125,2.245364395950669,0.024744749121973234,✓,✗,1.0,✗
RandomForest,XGBoost,0.730625,0.6609375000000001,0.0696874999999999,2.197691227200651,0.027971117144996817,✓,✗,1.0,✗
LogisticRegression,GradientBoosting,0.720625,0.6434375,0.07718749999999996,2.1058464905883953,0.03521768897611699,✓,✗,1.0,✗
ExtraTrees,NaiveBayes,0.7156250000000001,0.6068749999999999,0.10875000000000012,2.0730457629431016,0.03816802083401197,✓,✗,1.0,✗
KNN,ExtraTrees,0.773125,0.7156250000000001,0.057499999999999885,2.04674195139695,0.04068342788877973,✓,✗,1.0,✗
ExtraTrees,GradientBoosting,0.7156250000000001,0.6434375,0.07218750000000007,2.005222661962291,0.04493924841417313,✓,✗,1.0,✗
SVM_Linear,GradientBoosting,0.7187499999999999,0.6434375,0.0753124999999999,1.9387001337912058,0.052537862367139546,✗,✗,1.0,✗
KNN,LogisticRegression,0.773125,0.720625,0.05249999999999999,1.9209638083982947,0.054736270350607,✗,✗,1.0,✗
KNN,SVM_Linear,0.773125,0.7187499999999999,0.05437500000000006,1.8662437810229886,0.062007266307772965,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.720625,0.6609375000000001,0.05968749999999989,1.703697033824279,0.0884377025785761,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.7156250000000001,0.6609375000000001,0.0546875,1.5778063865580418,0.11461009618079547,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.7187499999999999,0.6609375000000001,0.05781249999999982,1.550285501104554,0.1210730057604625,✗,✗,1.0,✗
KNN,RandomForest,0.773125,0.730625,0.04249999999999998,1.3731335774316,0.1697108242696619,✗,✗,1.0,✗
SVM_RBF,KNN,0.7390625000000001,0.773125,-0.034062499999999885,-1.354311032093641,0.1756371679786236,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.7390625000000001,0.7187499999999999,0.020312500000000178,1.333810699404162,0.18226590358972383,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.6434375,0.6096875,0.03374999999999995,1.0210498702970365,0.30723081175677924,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.7390625000000001,0.720625,0.018437500000000107,1.0023018796323768,0.31619781501511945,✗,✗,1.0,✗
XGBoost,NaiveBayes,0.6609375000000001,0.6068749999999999,0.054062500000000124,0.9000615294650414,0.36808750743398844,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.7390625000000001,0.7156250000000001,0.0234375,0.8508619822942861,0.3948460257265194,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.7156250000000001,0.730625,-0.014999999999999902,-0.6336069764391372,0.5263373467663719,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.6068749999999999,0.6434375,-0.03656250000000005,-0.613616174209968,0.5394689928998083,✗,✗,1.0,✗
XGBoost,GradientBoosting,0.6609375000000001,0.6434375,0.01750000000000007,0.5986021254669988,0.5494382383612679,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.7187499999999999,0.730625,-0.01187500000000008,-0.37640370458140776,0.7066167923131274,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.720625,0.730625,-0.010000000000000009,-0.3707369678144123,0.7108334530658911,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.7390625000000001,0.730625,0.008437500000000098,0.29849705089069994,0.7653238266343381,✗,✗,1.0,✗
LogisticRegression,ExtraTrees,0.720625,0.7156250000000001,0.004999999999999893,0.19809791906278945,0.8429684529197219,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.7187499999999999,0.720625,-0.001875000000000071,-0.12675491875575154,0.8991343774641731,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.7187499999999999,0.7156250000000001,0.0031249999999998224,0.1041285502366628,0.917067334196288,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6068749999999999,0.6096875,-0.0028125000000001066,-0.04201430804886065,0.9664872920152413,✗,✗,1.0,✗
