Model,Threshold,Net_Benefit
LogisticRegression,0.01,0.5570618465355307
LogisticRegression,0.02,0.5526315789473684
LogisticRegression,0.03,0.5396093326098752
LogisticRegression,0.04,0.5350877192982456
LogisticRegression,0.05,0.5216989843028624
LogisticRegression,0.060000000000000005,0.5169839492347891
LogisticRegression,0.06999999999999999,0.5141482739105829
LogisticRegression,0.08,0.509534706331045
LogisticRegression,0.09,0.504819741661847
LogisticRegression,0.09999999999999999,0.5
LogisticRegression,0.11,0.4775280898876404
LogisticRegression,0.12,0.47488038277511957
LogisticRegression,0.13,0.4699536196813873
LogisticRegression,0.14,0.46491228070175433
LogisticRegression,0.15000000000000002,0.45975232198142413
LogisticRegression,0.16,0.454469507101086
LogisticRegression,0.17,0.45265271612766855
LogisticRegression,0.18000000000000002,0.4512195121951219
LogisticRegression,0.19,0.4372969460688759
LogisticRegression,0.2,0.43421052631578955
LogisticRegression,0.21000000000000002,0.4312680435265379
LogisticRegression,0.22,0.42600089968511023
LogisticRegression,0.23,0.4232171337434496
LogisticRegression,0.24000000000000002,0.4178208679593722
LogisticRegression,0.25,0.39473684210526316
LogisticRegression,0.26,0.3921289710763395
LogisticRegression,0.27,0.38091804854602257
LogisticRegression,0.28,0.3664717348927875
LogisticRegression,0.29000000000000004,0.36422041018038054
LogisticRegression,0.3,0.3571428571428571
LogisticRegression,0.31,0.3554538520213577
LogisticRegression,0.32,0.3498452012383901
LogisticRegression,0.33,0.33961770096884
LogisticRegression,0.34,0.33386496544391275
LogisticRegression,0.35000000000000003,0.3238866396761133
LogisticRegression,0.36000000000000004,0.32785087719298245
LogisticRegression,0.37,0.32734614313561683
LogisticRegression,0.38,0.31295981890209396
LogisticRegression,0.39,0.3064423353465631
LogisticRegression,0.4,0.30409356725146197
LogisticRegression,0.41000000000000003,0.2991376746952126
LogisticRegression,0.42000000000000004,0.29159104658197216
LogisticRegression,0.43,0.28439519852262235
LogisticRegression,0.44,0.2775689223057644
LogisticRegression,0.45,0.27272727272727276
