feature,n_valid,shapiro_stat,shapiro_p_value,is_normal_global_p_ge_0_05,shapiro_q_value_fdr,is_normal_after_fdr_q_ge_0_05
Morph_Volume_cm3,114,0.14618662025309648,8.927707494539219e-23,False,1.2855898792136475e-21,False
Morph_ApproximateVolume_cm3,114,0.14618662025309648,8.927707494539219e-23,False,1.2855898792136475e-21,False
Morph_voxelsCounting_vx,114,0.2723791884085627,2.8343580121240077e-21,False,2.400867963210924e-20,False
Morph_SurfaceArea_cm2,114,0.9653990567233537,0.004788574529566618,False,0.005223899486799947,False
Morph_SurfaceToVolumeRatio_cm,114,0.7549014002652706,1.643548216773448e-12,False,3.697983487740258e-12,False
Morph_Compacity,114,0.9449468182138825,0.00014261732878887952,False,0.0001801482047859531,False
Morph_Compactness1,114,0.978047345169593,0.057723599271276155,True,0.059372844964741184,True
Morph_Compactness2,114,0.797331019743917,3.072419794530693e-11,False,6.144839589061387e-11,False
Morph_SphericalDisproportion,114,0.9249847363828019,7.815367486187767e-06,False,1.0718218266771795e-05,False
Morph_Sphericity,114,0.7973310197439165,3.072419794530582e-11,False,6.144839589061387e-11,False
Morph_Asphericity,114,0.7234756458827656,2.3379072064606656e-13,False,5.804459271212687e-13,False
Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,114,0.9792194162307715,0.07330865264859715,True,0.07486841121558857,True
Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,114,0.9307308346453225,1.7247802054204755e-05,False,2.299706940560634e-05,False
Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,114,0.6717364741456878,1.2920415008307669e-14,False,3.7210795223926084e-14,False
Morph_CentreOfMassShift_mm,114,0.8307695488994687,4.1964978696443496e-10,False,7.9512591214314e-10,False
Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,114,0.8234932837951765,2.311916674452819e-10,False,4.4988648800162957e-10,False
Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,114,0.4310902209286722,4.526293838599179e-19,False,2.6071452510331274e-18,False
Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,114,0.9486532127783212,0.0002576893770780106,False,0.0003118258008338952,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,114,0.9363730260487986,3.879390287715535e-05,False,5.1250660681746513e-05,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,114,0.6164261516308311,8.226640643711061e-16,False,3.201719601876737e-15,False
Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,114,0.6737691359435677,1.4385100307711e-14,False,4.0616753810007526e-14,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,114,0.6399399333125959,2.5549282195301195e-15,False,8.759753895531839e-15,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,114,0.5960398682165311,3.20621231638363e-16,False,1.4427955423726336e-15,False
Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,114,0.5668728219168515,8.830914079505666e-17,False,4.102102024028438e-16,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,114,0.614796438957187,7.619608181973625e-16,False,3.04784327278945e-15,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,114,0.6642370840707789,8.729374629414375e-15,False,2.7326737970340653e-14,False
Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,114,0.7145584586929346,1.3831015471622605e-13,False,3.556546835560099e-13,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,114,0.7922239710260454,2.1152143869057635e-11,False,4.4143604596294194e-11,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,114,0.6691190896753538,1.1259731317552466e-14,False,3.4497900206969255e-14,False
Morph_Maximum3DDiameter_mm,114,0.6241247027098371,1.1854560958443287e-15,False,4.267641945039583e-15,False
Morph_SphereDiameter_mm,114,0.1208550698407237,4.680350318028722e-23,False,1.2855898792136475e-21,False
Morph_IntegratedIntensity_Intensity,114,0.9514793571179134,0.00040971508049363254,False,0.0004796664356998625,False
IB_MeanIntensity,114,0.7296816532779229,3.39275359166038e-13,False,8.142608619984912e-13,False
IB_IntensityVariance,114,0.6421432189482279,2.8488916433916484e-15,False,9.540474340660404e-15,False
IB_IntensitySkewness,114,0.21055303461441788,4.938102590279872e-22,False,5.5353395343053944e-21,False
IB_IntensityKurtosis,114,0.9469287646633976,0.00019523965738064047,False,0.0002423664712311399,False
IB_MedianIntensity,114,0.7095814870010453,1.0370248070950143e-13,False,2.7151194949396735e-13,False
IB_MinimumIntensity,114,0.8628226423230451,7.217300513850994e-09,False,1.2372515166601703e-08,False
IB_10thIntensityPercentile,114,0.9088136851575034,9.885126591724176e-07,False,1.4234582292082812e-06,False
IB_25thIntensityPercentile,114,0.9469287646633976,0.00019523965738064047,False,0.0002423664712311399,False
IB_50thIntensityPercentile,114,0.9714674145497558,0.015390297658580776,False,0.016295609285556116,False
IB_75thIntensityPercentile,114,0.9776364068395658,0.05308924752365647,True,0.05499893268637793,True
IB_90thIntensityPercentile,114,0.9370521645451876,4.287114731856283e-05,False,5.6122229217027705e-05,False
IB_StandardDeviation,114,0.9841457466425692,0.19848570041716768,True,0.19848570041716768,True
IB_MaximumIntensity,114,0.8990374130066323,3.125373052036113e-07,False,5.056783365092137e-07,False
IB_IntensityInterquartileRange,114,0.9586842669430727,0.001408635281589884,False,0.0015847146917886195,False
IB_IntensityRange,114,0.9224083913160807,5.537317444467209e-06,False,7.81738933336547e-06,False
IB_IntensityBasedMeanAbsoluteDeviation,114,0.9041783910668842,5.678461633861515e-07,False,8.607352371326927e-07,False
IB_IntensityBasedRobustMeanAbsoluteDeviation,114,0.9233742319652302,6.296331813256229e-06,False,8.802638651542688e-06,False
IB_IntensityBasedMedianAbsoluteDeviation,114,0.5308476091138339,1.956404616129549e-17,False,9.714560852505347e-17,False
IB_IntensityBasedCoefficientOfVariation,112,0.8251502513710114,3.3907751623331164e-10,False,6.510288311679584e-10,False
IB_IntensityBasedQuartileCoefficientOfDispersion,114,0.9506183446026424,0.00035531323213502876,False,0.00041938611006101754,False
IB_AreaUnderCurveCIVH,114,0.12141797946977062,4.747249839374867e-23,False,1.2855898792136475e-21,False
IB_IntensityBasedEnergy,114,0.9630179324834841,0.003077318571119848,False,0.0033827013300859396,False
IB_RootMeanSquareIntensity,114,0.1211800690746292,4.718855204577004e-23,False,1.2855898792136475e-21,False
IB_TotalLesionGlycolysis,114,0.9487660382449042,0.0002624482176574953,False,0.00031233506983722163,False
IH_IntensityHistogramMean_Intensity,114,0.7292741701302401,3.310199689511613e-13,False,8.079131445587666e-13,False
IH_IntensityHistogramVariance_Intensity,112,0.6246690448640373,1.6879894992525787e-15,False,5.928548485179788e-15,False
IH_IntensityHistogramSkewness_Intensity,112,0.19585273660847569,4.997181524025703e-22,False,5.5353395343053944e-21,False
IH_IntensityHistogramKurtosis_Intensity,114,0.9432773453117006,0.00010990060480644412,False,0.00014005032824891992,False
IH_IntensityHistogramMedian_Intensity,114,0.6963789980493136,4.9114498164217196e-14,False,1.3097199510457917e-13,False
IH_IntensityHistogramMinimumGreyLevel_Intensity,114,0.8539906324377373,3.169505652313426e-09,False,5.705110174164167e-09,False
IH_IntensityHistogram10thPercentile,114,0.903676666856191,5.35271423481613e-07,False,8.288073653908846e-07,False
IH_IntensityHistogram25thPercentile,114,0.9432773453117006,0.00010990060480644412,False,0.00014005032824891992,False
IH_IntensityHistogram50thPercentile,114,0.9689064106961794,0.009337872854711255,False,0.010110178128409178,False
IH_IntensityHistogram75thPercentile,114,0.9752092353861281,0.0324592407539734,False,0.0341177421063662,False
IH_IntensityHistogram90thPercentile,114,0.9387644667202673,5.5286143567959874e-05,False,7.17225646287047e-05,False
IH_IntensityHistogramStd_Intensity,114,0.9828320221547305,0.15270388473571828,True,0.15377174406953448,True
IH_IntensityHistogramMaximumGreyLevel_Intensity,114,0.8827124902521346,5.240881518817893e-08,False,8.775429519881124e-08,False
IH_IntensityHistogramMode_Intensity,114,0.9019313592936687,4.3643343102644554e-07,False,6.906199348110786e-07,False
IH_IntensityHistogramInterquartileRange_Intensity,114,0.9596067818348646,0.001659423144751941,False,0.001838130252648304,False
IH_IntensityHistogramRange_Intensity,114,0.9247863616047209,7.60905525200694e-06,False,1.0535614964317301e-05,False
IH_IntensityHistogramMeanAbsoluteDeviation_Intensity,114,0.903967238211929,5.53890116192336e-07,False,8.485125184223019e-07,False
