Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
NaiveBayes vs ExtraTrees,NaiveBayes,ExtraTrees,0.6651262626262626,0.5760872615039283,0.08903900112233443,3.0,0.3125,0.46875
NaiveBayes vs GradientBoosting,NaiveBayes,GradientBoosting,0.6651262626262626,0.6081832210998879,0.05694304152637482,4.0,0.4375,0.4921875
NaiveBayes vs KNN,NaiveBayes,KNN,0.6651262626262626,0.586165824915825,0.07896043771043768,3.0,0.3125,0.46875
NaiveBayes vs LightGBM,NaiveBayes,LightGBM,0.6651262626262626,0.5700925925925926,0.09503367003367,2.0,0.1875,0.46875
NaiveBayes vs LogisticRegression,NaiveBayes,LogisticRegression,0.6651262626262626,0.6159736251402919,0.049152637485970783,4.0,0.4375,0.4921875
NaiveBayes vs RandomForest,NaiveBayes,RandomForest,0.6651262626262626,0.6145889450056117,0.050537317620650925,5.0,0.625,0.625
NaiveBayes vs SVM_Linear,NaiveBayes,SVM_Linear,0.6651262626262626,0.5916105499438833,0.07351571268237933,3.0,0.3125,0.46875
NaiveBayes vs SVM_RBF,NaiveBayes,SVM_RBF,0.6651262626262626,0.5995679012345679,0.06555836139169471,3.0,0.3125,0.46875
NaiveBayes vs XGBoost,NaiveBayes,XGBoost,0.6651262626262626,0.6025939955106623,0.0625322671156004,3.0,0.3125,0.46875
