fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.654320987654321,0.738167634166086,0.7407407407407407,0.6944444444444444,0.8108108108108109,0.7894736842105263,0.8333333333333334,6
2,0.5808080808080808,0.652919668051247,0.65,0.6616161616161615,0.631578947368421,0.75,0.5454545454545454,16
3,0.8916666666666667,0.81460012134838,0.8709677419354839,0.8666666666666667,0.8888888888888888,0.8,1.0,10
4,0.5875,0.7196040457650366,0.5,0.51875,0.5185185185185185,0.6363636363636364,0.4375,6
5,0.33333333333333337,0.2784090909090909,0.46153846153846156,0.5416666666666666,0.46153846153846156,0.3333333333333333,0.75,8
