fpr,tpr,threshold
0.0,0.0,inf
0.019230769230769232,0.0,0.8321163851331095
0.019230769230769232,0.015384615384615385,0.8245988673878428
0.019230769230769232,0.046153846153846156,0.8117195112170219
0.07692307692307693,0.046153846153846156,0.795463289183848
0.07692307692307693,0.07692307692307693,0.7578871442079678
0.09615384615384616,0.07692307692307693,0.7538888010826057
0.09615384615384616,0.12307692307692308,0.7394736444991901
0.11538461538461539,0.12307692307692308,0.7172981661745312
0.15384615384615385,0.16923076923076924,0.7104910010098121
0.17307692307692307,0.16923076923076924,0.7088471967279701
0.17307692307692307,0.18461538461538463,0.6997091082680771
0.19230769230769232,0.18461538461538463,0.6989183997411627
0.19230769230769232,0.27692307692307694,0.6748663894164403
0.19230769230769232,0.3230769230769231,0.6557248228391614
0.21153846153846154,0.3384615384615385,0.654920103371074
0.21153846153846154,0.36923076923076925,0.6466359727303107
0.23076923076923078,0.36923076923076925,0.637401563151825
0.23076923076923078,0.38461538461538464,0.6254556605236945
0.25,0.38461538461538464,0.6235045179446668
0.25,0.4,0.6206975783748339
0.2692307692307692,0.4,0.6118422972119333
0.2692307692307692,0.4153846153846154,0.6108389067736673
0.28846153846153844,0.4153846153846154,0.6080975667892684
0.28846153846153844,0.47692307692307695,0.5831028886599191
0.3269230769230769,0.47692307692307695,0.5739773292589373
0.3269230769230769,0.5230769230769231,0.5531715936523479
0.34615384615384615,0.5230769230769231,0.5524506202475657
0.34615384615384615,0.6,0.5342380134653543
0.36538461538461536,0.6,0.5310932588475916
0.36538461538461536,0.6307692307692307,0.5198327290995973
0.36538461538461536,0.676923076923077,0.5092159819882527
0.38461538461538464,0.676923076923077,0.506578092634223
0.38461538461538464,0.7230769230769231,0.5002318920927623
0.4423076923076923,0.7230769230769231,0.48891246668596344
0.4423076923076923,0.7538461538461538,0.4766578409582517
0.5192307692307693,0.7538461538461538,0.45075089931831575
0.5192307692307693,0.7692307692307693,0.44952075248072626
0.5384615384615384,0.7692307692307693,0.4474341966061828
0.5384615384615384,0.7846153846153846,0.44652632127897857
0.5576923076923077,0.7846153846153846,0.43987962052604607
0.5576923076923077,0.8,0.4367670127731551
0.5961538461538461,0.8,0.42633435761480265
0.5961538461538461,0.8153846153846154,0.420901391812066
0.6153846153846154,0.8153846153846154,0.4199675484414456
0.6153846153846154,0.8461538461538461,0.41322895499474793
0.6153846153846154,0.8769230769230769,0.4107911417718362
0.75,0.8769230769230769,0.3721149688164369
0.75,0.9384615384615385,0.35773708096522
0.8076923076923077,0.9384615384615385,0.3228153283537214
0.8269230769230769,0.9692307692307692,0.31795340202469125
0.8461538461538461,0.9692307692307692,0.31633009729518446
0.8461538461538461,0.9846153846153847,0.2619690508360922
0.8653846153846154,0.9846153846153847,0.2548015297465689
0.8653846153846154,1.0,0.23942254108346847
0.9038461538461539,1.0,0.2252412916242118
1.0,1.0,0.13508780669855153
