metric,mean,std,min,max,pooled
AUC,0.6924688764394646,0.11520528869253183,0.5359477124183007,0.8518518518518519,0.6481370192307693
PR_AUC,0.7413710554102785,0.028234895603096426,0.7,0.7843276821217998,0.6845060631784157
Accuracy,0.6008418660810206,0.09861156695913541,0.46153846153846156,0.7586206896551724,0.6120689655172413
Bal_Accuracy,0.6236601307189542,0.11576367375005579,0.43137254901960786,0.7573529411764706,0.6069711538461539
F1_Score,0.6197072072072072,0.10796839408759729,0.5,0.7878787878787878,0.6511627906976745
Precision,0.6208333333333333,0.14181364924121767,0.375,0.8125,0.6461538461538462
Recall,0.691764705882353,0.20839143365161908,0.4,1.0,0.65625
