model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
SVM_Linear,0.8364682539682541,0.08795376886350025,0.7987301587301587,0.8786296727070168,0.05419650784961019,0.8316093387127443,0.7180812324929973,0.08173293640553429,0.7168141592920354,0.7353571428571428,0.08246375475977534,0.7130158730158731,0.7512814645308924,0.06585284028686725,0.746031746031746,0.7627350427350427,0.10079036047075618,0.746031746031746,0.7785714285714286,0.16507936507936508,0.746031746031746,113,5
LogisticRegression,0.814325396825397,0.05714732125419893,0.7806349206349206,0.8606411169765144,0.06232248787747185,0.8294867254553897,0.6781792717086834,0.044257561252121755,0.672566371681416,0.6964285714285715,0.03590250227967471,0.6733333333333333,0.6981491938013676,0.047782713213945914,0.6942148760330579,0.7416666666666667,0.1183737541814584,0.7241379310344828,0.6876190476190475,0.10995956562327107,0.6666666666666666,113,5
SVM_RBF,0.7843650793650794,0.0733367689705757,0.7177777777777777,0.8335025199193724,0.09145536137879978,0.7946061606030634,0.6797478991596639,0.08530891998522398,0.672566371681416,0.6960714285714286,0.08942426639625817,0.6568253968253968,0.7352235289077395,0.0624336499366814,0.7299270072992701,0.7119948849104859,0.1471537447714189,0.6756756756756757,0.8238095238095238,0.16590149372004975,0.7936507936507936,113,5
ExtraTrees,0.7502380952380954,0.06928057763827951,0.7044444444444445,0.7833157173374092,0.12197905106733672,0.7596701512773467,0.6663165266106442,0.04388918659941847,0.6637168141592921,0.685873015873016,0.04857090984264972,0.6612698412698412,0.6950329670329671,0.057967440236056926,0.6935483870967742,0.7243290043290044,0.1522183804166537,0.7049180327868853,0.7084126984126985,0.10807367568079412,0.6825396825396826,113,5
RandomForest,0.7463492063492063,0.0965391944993223,0.7101587301587302,0.7758568978819644,0.15850983722479214,0.7581859480411501,0.6186974789915967,0.11758410013398989,0.6106194690265486,0.6248412698412699,0.10580040821963145,0.6074603174603175,0.6445820105820106,0.13786592325007221,0.6451612903225806,0.6663936063936065,0.17168213481435904,0.6557377049180327,0.6515873015873016,0.14797703648125526,0.6349206349206349,113,5
KNN,0.7362103174603174,0.08811923203919572,0.6707936507936508,0.7663280177454264,0.11624060842797727,0.7010995303189489,0.6401680672268907,0.1108888248371583,0.6371681415929203,0.6576190476190475,0.12951675790017106,0.6209523809523809,0.7041347962382445,0.09187288500180801,0.7007299270072993,0.6734596672677168,0.1763146983936864,0.6486486486486487,0.7904761904761906,0.14220308828206374,0.7619047619047619,113,5
LightGBM,0.720952380952381,0.04895571087844613,0.6982539682539682,0.7782742851717495,0.10538215888551575,0.7511809100653838,0.629985994397759,0.06595559749293448,0.6194690265486725,0.635357142857143,0.05014912254781176,0.6257142857142857,0.6268481031638926,0.105931189262537,0.6260869565217392,0.6900000000000001,0.10751973691913728,0.6923076923076923,0.5928571428571429,0.14089481163827874,0.5714285714285714,113,5
GradientBoosting,0.7175,0.07555480525171007,0.7022222222222222,0.7810655735024008,0.11396880177640652,0.7681059385429825,0.6591736694677871,0.08143797058681997,0.6548672566371682,0.6585714285714286,0.07218715353021378,0.6471428571428571,0.6934859042572927,0.10497755470287576,0.6976744186046512,0.6801573426573426,0.13057942640711734,0.6818181818181818,0.7271428571428571,0.13230365829974655,0.7142857142857143,113,5
NaiveBayes,0.7137301587301588,0.05487542868367804,0.6822222222222222,0.7852290520145099,0.06821351803762798,0.7170730532594065,0.5727871148459382,0.061675774565954695,0.5752212389380531,0.5215079365079365,0.047178117325155956,0.5323809523809524,0.6934261974584555,0.07138309885968779,0.7037037037037037,0.5705417389627916,0.08338783573661826,0.5757575757575758,0.8968253968253969,0.08015480109811172,0.9047619047619048,113,5
XGBoost,0.6721825396825396,0.07907789309992204,0.6526984126984127,0.7336383049096081,0.1295243844813931,0.6917908785052405,0.6236974789915967,0.0597693830295874,0.6194690265486725,0.6348412698412698,0.05132558765958418,0.6195238095238096,0.6466335403726708,0.08350767006361587,0.6446280991735537,0.6816783216783217,0.12904354797205592,0.6724137931034483,0.6430158730158729,0.11906920439231251,0.6190476190476191,113,5
