Threshold,Sensitivity,Specificity,PPV,NPV,Accuracy,Balanced_Accuracy,Youden_Index,TP,FP,TN,FN
0.67,0.5873015873015873,0.78,0.7708333333333334,0.6,0.672566371681416,0.6836507936507936,0.36730158730158724,37,11,39,26
0.68,0.5873015873015873,0.82,0.8043478260869565,0.6119402985074627,0.6902654867256637,0.7036507936507936,0.4073015873015873,37,9,41,26
0.6900000000000001,0.5714285714285714,0.82,0.8,0.6029411764705882,0.6814159292035398,0.6957142857142857,0.39142857142857146,36,9,41,27
0.7000000000000001,0.5555555555555556,0.82,0.7954545454545454,0.5942028985507246,0.672566371681416,0.6877777777777778,0.37555555555555564,35,9,41,28
0.7100000000000001,0.5396825396825397,0.86,0.8292682926829268,0.5972222222222222,0.6814159292035398,0.6998412698412698,0.39968253968253964,34,7,43,29
0.72,0.5396825396825397,0.86,0.8292682926829268,0.5972222222222222,0.6814159292035398,0.6998412698412698,0.39968253968253964,34,7,43,29
0.73,0.5238095238095238,0.86,0.825,0.589041095890411,0.672566371681416,0.6919047619047619,0.3838095238095238,33,7,43,30
0.74,0.47619047619047616,0.86,0.8108108108108109,0.5657894736842105,0.6460176991150443,0.6680952380952381,0.33619047619047615,30,7,43,33
0.75,0.4603174603174603,0.86,0.8055555555555556,0.5584415584415584,0.6371681415929203,0.6601587301587302,0.32031746031746033,29,7,43,34
0.76,0.4444444444444444,0.86,0.8,0.5512820512820513,0.6283185840707964,0.6522222222222223,0.3044444444444445,28,7,43,35
0.77,0.3968253968253968,0.86,0.78125,0.5308641975308642,0.6017699115044248,0.6284126984126984,0.25682539682539685,25,7,43,38
0.78,0.3968253968253968,0.86,0.78125,0.5308641975308642,0.6017699115044248,0.6284126984126984,0.25682539682539685,25,7,43,38
0.79,0.3492063492063492,0.86,0.7586206896551724,0.5119047619047619,0.5752212389380531,0.6046031746031746,0.20920634920634917,22,7,43,41
0.8,0.31746031746031744,0.9,0.8,0.5113636363636364,0.5752212389380531,0.6087301587301588,0.21746031746031758,20,5,45,43
0.81,0.30158730158730157,0.94,0.8636363636363636,0.5164835164835165,0.584070796460177,0.6207936507936508,0.24158730158730157,19,3,47,44
0.8200000000000001,0.2698412698412698,0.94,0.85,0.5053763440860215,0.5663716814159292,0.6049206349206349,0.20984126984126972,17,3,47,46
0.8300000000000001,0.2698412698412698,0.94,0.85,0.5053763440860215,0.5663716814159292,0.6049206349206349,0.20984126984126972,17,3,47,46
0.8400000000000001,0.2698412698412698,0.96,0.8947368421052632,0.5106382978723404,0.5752212389380531,0.6149206349206349,0.22984126984126974,17,2,48,46
0.85,0.25396825396825395,0.98,0.9411764705882353,0.5104166666666666,0.5752212389380531,0.616984126984127,0.23396825396825394,16,1,49,47
0.86,0.2222222222222222,0.98,0.9333333333333333,0.5,0.5575221238938053,0.6011111111111112,0.2022222222222223,14,1,49,49
0.87,0.2222222222222222,0.98,0.9333333333333333,0.5,0.5575221238938053,0.6011111111111112,0.2022222222222223,14,1,49,49
0.88,0.20634920634920634,0.98,0.9285714285714286,0.494949494949495,0.5486725663716814,0.5931746031746031,0.18634920634920626,13,1,49,50
0.89,0.19047619047619047,1.0,1.0,0.49504950495049505,0.5486725663716814,0.5952380952380952,0.19047619047619047,12,0,50,51
0.9,0.19047619047619047,1.0,1.0,0.49504950495049505,0.5486725663716814,0.5952380952380952,0.19047619047619047,12,0,50,51
0.91,0.19047619047619047,1.0,1.0,0.49504950495049505,0.5486725663716814,0.5952380952380952,0.19047619047619047,12,0,50,51
0.92,0.1746031746031746,1.0,1.0,0.49019607843137253,0.5398230088495575,0.5873015873015873,0.17460317460317465,11,0,50,52
0.93,0.14285714285714285,1.0,1.0,0.4807692307692308,0.5221238938053098,0.5714285714285714,0.1428571428571428,9,0,50,54
0.9400000000000001,0.09523809523809523,1.0,1.0,0.4672897196261682,0.49557522123893805,0.5476190476190477,0.09523809523809534,6,0,50,57
0.9500000000000001,0.07936507936507936,1.0,1.0,0.46296296296296297,0.48672566371681414,0.5396825396825397,0.0793650793650793,5,0,50,58
0.9600000000000001,0.047619047619047616,1.0,1.0,0.45454545454545453,0.4690265486725664,0.5238095238095238,0.04761904761904767,3,0,50,60
0.97,0.015873015873015872,1.0,1.0,0.44642857142857145,0.45132743362831856,0.5079365079365079,0.015873015873015817,1,0,50,62
0.98,0.0,1.0,,0.4424778761061947,0.4424778761061947,0.5,0.0,0,0,50,63
0.99,0.0,1.0,,0.4424778761061947,0.4424778761061947,0.5,0.0,0,0,50,63
