Quad_Tag,Dataset_A,Dataset_B,Dataset_C,Dataset_D,Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,LightGBM,0.5916269841269841,0.1338650584262858,0.5973015873015871,0.5973015873015872,0.5898660819171431,0.6800334304335834,0.1498457069233826,0.6757389011472192,0.6461344537815126,0.1434201529950852,0.6283185840707964,0.6338095238095238,0.1385700194477345,0.6274603174603175,0.6633029878618114,0.2246485735224298,0.6779661016949152,0.6423809523809524,0.278974113149425,0.6349206349206349,0.6314696590473253,0.2272741448099982,0.6557377049180327,0.6252380952380953,0.1960933647774717,0.62,0.2646464239551435,0.2843889367448582,0.2528337531486145,0.2912078171791999,10.4,10.4,5.425863986500215,4,12.0,16,0.4794760886613772,0.7238842793146695,0.4881232650264158,0.8364477472501798,0.5182040587150077,0.7381211180124223,0.5203367529467884,0.7355092710590033,0.48075,0.8333333333333334,0.4590163934426229,0.8055779569892472,0.4883476646472542,0.7801588458175458,0.5,0.7612117981520965,0.0410193877312834,0.4678597767179183,0.2278770019421,0.3591166026577088,2000,2000,corr_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,KNN,0.5897817460317459,0.1011616049693748,0.5992063492063492,0.5992063492063492,0.6039235648837027,0.6710670183238661,0.1014219769306409,0.6435430993406279,0.6193697478991597,0.0761362830416546,0.6106194690265486,0.5916666666666667,0.1015017000454619,0.6053968253968254,0.6437271062271062,0.1339425295976418,0.6507936507936508,0.6504761904761904,0.1998875975399418,0.6507936507936508,0.6351760489141893,0.1488072530726223,0.6507936507936508,0.5328571428571428,0.2374486458382756,0.56,0.1773476477262808,0.2024643522150475,0.2107936507936507,0.2691315578721361,10.4,10.4,5.425863986500215,4,12.0,16,0.4446367243867244,0.7414855072463766,0.4345729600315832,0.8217499546687289,0.4954912856782015,0.7184466019417476,0.4927586482874412,0.7178394274376416,0.4423076923076923,0.8250099206349205,0.5094253859348199,0.7848327305605785,0.5,0.7612921554252199,0.3666463414634146,0.7551133786848071,-0.0139583469561237,0.4218291829367122,0.2101897617419952,0.3355225434027146,2000,2000,corr_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,XGBoost,0.5854365079365079,0.0958923952872327,0.5723809523809524,0.5723809523809524,0.5750646096013784,0.6761233986711026,0.1435815735954183,0.6480617295379938,0.5750840336134454,0.1355265356995162,0.5575221238938053,0.5652380952380953,0.1228254029793185,0.5515873015873016,0.6218954248366013,0.1850250493067008,0.6031746031746031,0.6180952380952381,0.1924071436935709,0.6031746031746031,0.6023313595727389,0.1651758586248475,0.6031746031746031,0.5123809523809524,0.2223121133383457,0.5,0.1291423001949317,0.2445327618077761,0.1031746031746031,0.3107884009274456,10.4,10.4,5.425863986500215,4,12.0,16,0.4515561224489797,0.7108659049284048,0.4511905095046385,0.8152410871590899,0.4491237288135594,0.6702716061005457,0.449889208050895,0.668451968655437,0.4032258064516129,0.7875,0.4564975845410628,0.75,0.453777180975483,0.7226987718164188,0.3333333333333333,0.6938775510204082,-0.0954937446214166,0.3239334896140912,0.2325800855077198,0.383016847213064,2000,2000,corr_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,NaiveBayes,0.580515873015873,0.12422703818767,0.5885714285714285,0.5884126984126984,0.5913932179497219,0.6849289125862896,0.1434879474184602,0.6634070096630984,0.5384033613445378,0.0649507535085544,0.5398230088495575,0.5096031746031746,0.0523342745364569,0.5274603174603174,0.5588461538461538,0.1365985783148314,0.5797101449275363,0.613968253968254,0.1586901536888882,0.6349206349206349,0.5802283486494012,0.139777352982035,0.6060606060606061,0.4052380952380952,0.1454557307723297,0.42,0.0167742712216909,0.1016622830935145,0.0556091288974606,0.3297097859705246,10.4,10.4,5.425863986500215,4,12.0,16,0.4578145521407933,0.7050443971448228,0.4630805450353785,0.8139047374862985,0.4347826086956521,0.6356124807395993,0.428720238095238,0.619740576496674,0.3728730475240944,0.7424242424242424,0.4791440217391305,0.7808468244084681,0.4444444444444444,0.7172680913064593,0.2790374677002584,0.5576923076923077,-0.1397656682452795,0.2378446477974037,0.2554693003297029,0.4185780509928514,2000,2000,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,ExtraTrees,0.5799603174603175,0.1214309056731757,0.5971428571428572,0.5971428571428572,0.5959746260474587,0.6747962714189422,0.118482428363352,0.6688550780069715,0.6000840336134454,0.1225965206060378,0.584070796460177,0.594047619047619,0.1222670501176406,0.5898412698412698,0.6349206349206349,0.207065302029603,0.6538461538461539,0.5471428571428572,0.2267029004874952,0.5396825396825397,0.5775132275132275,0.2064943188034594,0.591304347826087,0.6409523809523809,0.1142003649556737,0.64,0.1804544039838157,0.2470956364144499,0.1756945522272234,0.2451194516898046,10.4,10.4,5.425863986500215,4,12.0,16,0.4774435457330194,0.7222259658580413,0.4595656765688218,0.8347166738873549,0.4821121864776445,0.6846971971971971,0.484785171322735,0.6882100682072686,0.4318070409982175,0.8297872340425532,0.391304347826087,0.6833552631578946,0.4358695652173913,0.710752984389348,0.5,0.7895042839657281,-0.0297974240377419,0.3655467967358496,0.2339177854965043,0.255735971237189,2000,2000,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,NaiveBayes,0.5762698412698413,0.1058595693609984,0.5974603174603176,0.5973015873015874,0.6014174954969067,0.6771485321480145,0.1342504345793843,0.6641385128650361,0.5700700280112045,0.0528913850006411,0.5752212389380531,0.5405555555555555,0.0486944701535233,0.5736507936507937,0.62,0.0812403840463596,0.6271186440677966,0.5663492063492064,0.1520247158698997,0.5873015873015873,0.5786802671013197,0.1068934056800334,0.6065573770491803,0.5147619047619048,0.2266006306367849,0.56,0.0808963298961793,0.0984813808792264,0.146095717884131,0.32355166057775,10.4,10.4,5.425863986500215,4,12.0,16,0.4642785714285715,0.7137290613872014,0.4650034802468855,0.817457044242928,0.4577985856469356,0.6785714285714286,0.4583035714285715,0.6765035488411744,0.4090909090909091,0.7841040209790209,0.4362878787878789,0.7205882352941176,0.4337248995983936,0.7179577464788732,0.3783783783783784,0.7273112480739597,-0.0833333333333332,0.3464138231201853,0.2467965711344416,0.4101711511071076,2000,2000,corr_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,LightGBM,0.5721825396825396,0.1424146807567131,0.5828571428571429,0.5828571428571429,0.5842274257968517,0.6927729898742637,0.1324429759766076,0.6807384086838122,0.5661764705882353,0.1500032038617217,0.5486725663716814,0.5560714285714285,0.1377871037733152,0.5436507936507937,0.5858823529411765,0.2116535656064174,0.5967741935483871,0.5947619047619048,0.2548168362872233,0.5873015873015873,0.5770235934664247,0.2183161601382664,0.592,0.5173809523809524,0.1319047619047619,0.5,0.113594173122475,0.2797188754255208,0.0871218121336923,0.3038925426946805,10.4,10.4,5.425863986500215,4,12.0,16,0.4597178139324165,0.7128910737274706,0.4843958546806866,0.8361196898303639,0.4411706808707735,0.6583432539682539,0.4360374930920143,0.6529610378634211,0.399920634920635,0.7541055507621512,0.4230555555555556,0.7454689754689754,0.4318181818181818,0.7152342050563155,0.3555208333333334,0.6530612244897959,-0.123716093117499,0.3016314343864755,0.2326887319087746,0.3748567154769436,2000,2000,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,GradientBoosting,0.5667460317460318,0.1178923842346019,0.546984126984127,0.546984126984127,0.5560341451953951,0.6609578201001789,0.1141339275259429,0.6329012378271346,0.5290336134453782,0.1078228690619519,0.5132743362831859,0.5173809523809523,0.1056928335162291,0.513968253968254,0.5722222222222222,0.1783932091258865,0.5714285714285714,0.5161904761904761,0.2087778930269679,0.5079365079365079,0.5266479925303454,0.178337919740303,0.5378151260504201,0.5185714285714286,0.2280669034990727,0.52,0.0316688315401644,0.2116515498478686,0.027538726333907,0.2713549593185645,10.4,10.4,5.425863986500215,4,12.0,16,0.4186909478391504,0.6936500251004016,0.4552927573639764,0.7996878263733478,0.4083333333333333,0.6237646471069125,0.409816736948863,0.6251516018306635,0.3749273255813954,0.75,0.3606137032366541,0.6666666666666666,0.3870784457478006,0.6560233576642335,0.3555555555555555,0.6964597176079732,-0.1759036517477501,0.2440454164067036,0.2231760209922877,0.3216033740509162,2000,2000,corr_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,SVM_RBF,0.4969047619047619,0.1850531577731491,0.5866666666666667,0.5866666666666667,0.6237371759730598,0.6420672947036623,0.1401220494165182,0.6603347771750998,0.5798459383753501,0.1685249392939406,0.5663716814159292,0.5170634920634921,0.1414703410429542,0.5244444444444444,0.5829505135387489,0.1706178547886187,0.5714285714285714,0.8555555555555555,0.1975154314959019,0.8888888888888888,0.6841905844463388,0.1653180030271799,0.6956521739130435,0.1785714285714285,0.2910221255351908,0.16,0.0406204906204905,0.2741216255160582,0.052694610778443,0.2370810038629927,10.4,10.4,5.425863986500215,4,12.0,16,0.4406422756981581,0.7290986804360298,0.4504440638180438,0.8213821485911319,0.4220100585829557,0.697184713787311,0.4455538847117795,0.6104753051423998,0.3975821092589536,0.7258191850594227,0.7804756097560976,0.9777898550724636,0.5413533834586466,0.8047398659431854,0.0454545454545454,0.3111202185792349,-0.114851991045678,0.2380351752602722,0.2124089612878573,0.2629459464460411,2000,2000,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,SVM_RBF,0.4909523809523809,0.1973831064274443,0.5514285714285715,0.5514285714285714,0.5399404808520636,0.647547314334574,0.1418769692576956,0.6490005377994275,0.5692717086834733,0.1386823489196605,0.5486725663716814,0.550952380952381,0.1021964006625967,0.5601587301587302,0.4744155844155844,0.287659728521485,0.6304347826086957,0.49,0.3533333333333333,0.4603174603174603,0.4746803069053708,0.3084598314825261,0.5321100917431193,0.6119047619047618,0.3310808246813085,0.66,0.0999227997941327,0.2053079059436993,0.1162398405152584,0.2440374497622244,10.4,10.4,5.425863986500215,4,12.0,16,0.3916713929139983,0.718778409090909,0.4423807118488681,0.8125198263860031,0.4146286530432871,0.6868708827404479,0.4371439387233329,0.6923376308070395,0.3958333333333333,0.8181818181818182,0.2631446039340776,0.6721382136800451,0.3304263402279442,0.6923076923076923,0.4925120161902352,0.8182190760059611,-0.1166820577748189,0.3672501752568792,0.2208802654094802,0.2654237285757392,2000,2000,corr_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,LogisticRegression,0.7879365079365079,0.072436712718471,0.7704761904761904,0.7704761904761905,0.7605920588926306,0.8429068148626971,0.0655575771936872,0.8224610558316985,0.6994677871148459,0.0774488985187802,0.6902654867256637,0.6972222222222222,0.0752312300129525,0.6912698412698413,0.7460539460539461,0.0654527584503426,0.7413793103448276,0.7106349206349206,0.1247538266297084,0.6825396825396826,0.7191686702757483,0.0726165636296303,0.7107438016528925,0.6838095238095239,0.1201227641125939,0.7,0.3853130203130203,0.1599034845146707,0.3786331500392773,0.1984057437604249,8.0,8.0,4.1952353926806065,4,6.0,16,0.6611087570621469,0.8596451960267231,0.6563752245065508,0.9212510612894104,0.594045319166063,0.7767857142857143,0.5915198233453954,0.7807583019003055,0.5344540229885058,0.8933404255319148,0.5483678955453148,0.7963041431261769,0.5640625,0.8113234501347709,0.5370257452574526,0.8571428571428571,0.1805245141367287,0.5439808353808354,0.1642500952883043,0.2384642923625972,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,3,1.5384615384615383
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,SVM_RBF,0.786984126984127,0.0455249883622358,0.7682539682539683,0.7682539682539683,0.765839141671235,0.8309033023165782,0.0768479532927208,0.8247281757081444,0.6911344537815125,0.0826002118662723,0.6814159292035398,0.6888888888888889,0.08029181157689,0.6833333333333333,0.7405594405594406,0.0744234691185245,0.7368421052631579,0.693968253968254,0.1239453873998429,0.6666666666666666,0.7087071318142097,0.0792019871566354,0.7,0.6838095238095239,0.1201227641125939,0.7,0.3686463536463537,0.1685612402176161,0.3621825023518344,0.1972904169423108,8.0,8.0,4.1952353926806065,4,6.0,16,0.6534269943532479,0.8592709603658537,0.652749386504003,0.9223827822258074,0.5899935897435897,0.7657748474280731,0.5848207758980786,0.7688465637090957,0.5238095238095238,0.8888888888888888,0.5249702380952381,0.781270032051282,0.541108597285068,0.8,0.5555555555555556,0.8372468117029256,0.1659509638229604,0.5210688993511632,0.1579072583973166,0.2427102637554843,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,3,1.5384615384615383
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,SVM_RBF,0.7807936507936508,0.0532294197434864,0.7485714285714286,0.7485714285714286,0.7530738507322421,0.8282702323189939,0.0687651908683099,0.8048729266446981,0.6994677871148459,0.0728277930279908,0.6902654867256637,0.7041269841269842,0.0730057791504727,0.6850793650793651,0.7308158508158508,0.0838127309668783,0.71875,0.7673015873015874,0.149005606263351,0.7301587301587301,0.732855279962358,0.0704362199710191,0.7244094488188977,0.6409523809523809,0.1142003649556737,0.64,0.3928368298368297,0.1541129444175193,0.3709241291554001,0.2023013838653075,8.0,8.0,4.1952353926806065,4,6.0,16,0.6335108441464374,0.8461346957561452,0.6295762652024148,0.9101713701057852,0.5871509772636618,0.7851387249114522,0.5863622835497835,0.7791578634460801,0.5137775157232706,0.8767123287671232,0.5813953488372093,0.8553101503759396,0.5617715005775492,0.8266730769230769,0.4905567887532371,0.7948863636363636,0.1730940031132585,0.5485448284892585,0.1577458417358385,0.2508895375551903,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,3,1.5384615384615383
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,SVM_Linear,0.7803571428571429,0.0557027528424335,0.7600000000000001,0.7600000000000001,0.7518599733730128,0.8249142353222589,0.0696144796788834,0.8190374678271928,0.689467787114846,0.0859516586464114,0.6814159292035398,0.6967460317460317,0.0709855751335939,0.6874603174603174,0.7622077922077922,0.0638485727551838,0.7547169811320755,0.662063492063492,0.1396522333645211,0.6349206349206349,0.6976871887942668,0.0758138311330243,0.6896551724137931,0.7314285714285714,0.0969302060897824,0.74,0.3813787193198958,0.159137474554578,0.3673405909797823,0.2022592986936453,8.0,8.0,4.1952353926806065,4,6.0,16,0.6543201816299643,0.8532579873428809,0.6494666350503395,0.921676736219614,0.5899868421052632,0.7727368220015278,0.5882317927170867,0.779489807707699,0.5489845938375352,0.9054265202702702,0.485703781512605,0.76,0.5428371161548732,0.7968831949300699,0.5932203389830508,0.8771929824561403,0.1741901841439741,0.5369702149580851,0.1643761806520336,0.2413554779012028,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,3,1.5384615384615383
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,SVM_Linear,0.7721031746031747,0.0598982403226636,0.746031746031746,0.746031746031746,0.7493539039862166,0.8158277081576507,0.0861406483768388,0.7892078911619567,0.6911344537815125,0.0737150331442928,0.6814159292035398,0.6941269841269841,0.0714009646827097,0.6750793650793651,0.7211799964741141,0.0957603892168519,0.7076923076923077,0.763968253968254,0.1499118746757849,0.7301587301587301,0.7257646030785777,0.0766449829770028,0.71875,0.6242857142857143,0.1267811870419073,0.62,0.3751071001071001,0.1527605720787072,0.3516098182977366,0.2031169841191856,8.0,8.0,4.1952353926806065,4,6.0,16,0.6321588496482452,0.8513342066855404,0.5902540628501332,0.916468262718424,0.584070796460177,0.7767259978425025,0.586687925170068,0.7672894191460365,0.5084745762711864,0.8611458333333332,0.5892361111111112,0.8474976015350173,0.5714285714285714,0.8229805797917252,0.4877526132404182,0.7742137096774192,0.1722778200751238,0.5250905360324403,0.1603911145047264,0.2491034683407394,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,3,1.5384615384615383
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,LogisticRegression,0.7686904761904763,0.0773144199119999,0.7549206349206349,0.754920634920635,0.747278565275276,0.8309865390171118,0.0816340146814799,0.8147256031498651,0.6994677871148459,0.0728277930279908,0.6902654867256637,0.6955555555555556,0.0712897239561814,0.6912698412698413,0.7441491841491842,0.0651710234292415,0.7413793103448276,0.7073015873015873,0.1438014644365601,0.6825396825396826,0.7151710694360421,0.081650825139861,0.7107438016528925,0.6838095238095239,0.1201227641125939,0.7,0.3830976994020472,0.1523533581896582,0.3786331500392773,0.202018583009318,8.0,8.0,4.1952353926806065,4,6.0,16,0.6427961641391615,0.8479128647727747,0.6436011191293722,0.9181626862046948,0.5876206840124366,0.7800238095238095,0.5861559804746121,0.7860805155477811,0.5384328358208955,0.8936646554461731,0.5434782608695652,0.8035801820728291,0.56,0.8088732114467406,0.5370257452574526,0.8571428571428571,0.1687554243071702,0.556801158883027,0.1654487269890909,0.2432995716974807,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,3,1.5384615384615383
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,GradientBoosting,0.7632936507936507,0.0273395131557208,0.7438095238095238,0.7438095238095239,0.7396037277782128,0.7641433530547677,0.078622985168486,0.7331803745099508,0.697703081232493,0.0572608629391017,0.6902654867256637,0.7009126984126983,0.0450908911041843,0.6933333333333334,0.7457575757575758,0.0830900028684308,0.75,0.6906349206349207,0.1326232034153608,0.6666666666666666,0.7079840848806367,0.0815650686851284,0.7058823529411765,0.7111904761904762,0.0613417622128939,0.72,0.3885707892842002,0.1037260372819792,0.3811610076670317,0.2138543514741006,8.0,8.0,4.1952353926806065,4,6.0,16,0.6346309745077594,0.8435487011077921,0.5513089509849068,0.8810204282200251,0.6037735849056604,0.7778005464480873,0.606718564154029,0.7807810158825291,0.575,0.8823529411764706,0.5237912087912089,0.7941442239546419,0.5714285714285714,0.805039888565278,0.6041568396226414,0.830833333333333,0.2076458384437737,0.549281192699877,0.1797911076590459,0.2470181963778243,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,3,1.5384615384615383
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,KNN,0.7632738095238094,0.0506010889863168,0.7314285714285713,0.7314285714285714,0.7206124207063983,0.7965004705381382,0.0898786958038674,0.7618004167925797,0.7078011204481793,0.0756929608269296,0.6991150442477876,0.7166666666666667,0.0575881022327569,0.7095238095238096,0.796868686868687,0.0565191006103482,0.7959183673469388,0.6485714285714285,0.142926261938546,0.6190476190476191,0.7034033392660394,0.0814890889569272,0.6964285714285714,0.7847619047619048,0.0835249497668815,0.8,0.4176963831375596,0.1359130468379846,0.4072817031780315,0.2177032315193227,8.0,8.0,4.1952353926806065,4,6.0,16,0.6236485010670936,0.8228091931216931,0.5634600240397819,0.8863842138431473,0.6079960784313725,0.7803076496674057,0.6166666666666667,0.7883367927022739,0.6135732323232325,0.914902632527948,0.4680851063829787,0.75,0.5475649350649352,0.7967479674796748,0.6862745098039216,0.9,0.2235393109292154,0.5533722942463422,0.1770200456527106,0.2627367466442515,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,3,1.5384615384615383
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,GradientBoosting,0.7482539682539683,0.0668429264796041,0.7311111111111112,0.7311111111111112,0.7418748531599969,0.7690347591435053,0.1163310039799832,0.7390985626540374,0.7053221288515406,0.0679934125016404,0.6991150442477876,0.6902777777777778,0.0690948114587596,0.6930158730158731,0.7230710466004584,0.1312953744843118,0.7230769230769231,0.7612698412698412,0.1534900116407233,0.746031746031746,0.7286100329036926,0.1038575149738941,0.734375,0.6192857142857143,0.1817345251781382,0.64,0.3775159504032743,0.1307987088986517,0.3876314950589735,0.2130072439329598,8.0,8.0,4.1952353926806065,4,6.0,16,0.6108113294793623,0.8464400523777776,0.5555831816670957,0.885979553246089,0.6037654521795706,0.794392523364486,0.6004882367191063,0.7854729771655498,0.5576844262295082,0.8571428571428571,0.6,0.8873630672926446,0.6128699013596375,0.8333333333333334,0.5237912087912089,0.7674865831842574,0.196660179346279,0.5692731004149703,0.1761528837412684,0.2500388227476071,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,3,1.5384615384615383
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,KNN,0.7466865079365078,0.0293840832972881,0.696031746031746,0.696031746031746,0.7023259456496203,0.7698874941010491,0.0922584759919038,0.7296919827837272,0.662703081232493,0.0549365280192069,0.6548672566371682,0.673452380952381,0.0479571988353262,0.6492063492063491,0.7115322585910822,0.1207612525680384,0.6875,0.7395238095238096,0.164852102417451,0.6984126984126984,0.6984615384615385,0.069791987378642,0.6929133858267716,0.6073809523809524,0.1612564048895852,0.6,0.3289487768361007,0.1049755135530282,0.2990297439160172,0.2267472947139189,8.0,8.0,4.1952353926806065,4,6.0,16,0.570774821282549,0.7989339760979794,0.5327607498965804,0.8650815287623546,0.553710984514162,0.7457661850514031,0.551078869047619,0.7390935746352413,0.4782608695652174,0.83562154978532,0.5538461538461539,0.8196803278688525,0.5365853658536586,0.7945250839154494,0.4509803921568627,0.7428754578754578,0.0988613993002468,0.4679533603707995,0.182819285260197,0.2765950444222416,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,3,1.5384615384615383
