precision,recall,threshold
0.5575221238938053,1.0,0.0053695874197278795
0.5625,1.0,0.006849902528371383
0.5675675675675675,1.0,0.012679072510242329
0.5727272727272728,1.0,0.012955377900088029
0.5779816513761468,1.0,0.03548170825608418
0.5740740740740741,0.9841269841269841,0.03653149977767203
0.5700934579439252,0.9682539682539683,0.03933445878786786
0.5754716981132075,0.9682539682539683,0.03959725008865606
0.580952380952381,0.9682539682539683,0.04659086698758546
0.5769230769230769,0.9523809523809523,0.04718506280748131
0.5728155339805825,0.9365079365079365,0.05352704188275777
0.5686274509803921,0.9206349206349206,0.07295475015825556
0.5742574257425742,0.9206349206349206,0.08628752613478377
0.58,0.9206349206349206,0.08950470221943403
0.5858585858585859,0.9206349206349206,0.09955942065342563
0.5918367346938775,0.9206349206349206,0.11259001027171289
0.5979381443298969,0.9206349206349206,0.12172744590230043
0.6041666666666666,0.9206349206349206,0.16095252599456752
0.6105263157894737,0.9206349206349206,0.19983324297113927
0.6063829787234043,0.9047619047619048,0.2217697666748342
0.6129032258064516,0.9047619047619048,0.23846202401681557
0.6086956521739131,0.8888888888888888,0.252417984956792
0.6153846153846154,0.8888888888888888,0.26721462932733425
0.6111111111111112,0.873015873015873,0.278027714876118
0.6067415730337079,0.8571428571428571,0.2837060228827185
0.6136363636363636,0.8571428571428571,0.31283103806606305
0.6235294117647059,0.8412698412698413,0.3156508384514711
0.6309523809523809,0.8412698412698413,0.325106183026389
0.6385542168674698,0.8412698412698413,0.3583187129314887
0.6341463414634146,0.8253968253968254,0.3643414077170856
0.6419753086419753,0.8253968253968254,0.3663168634812744
0.65,0.8253968253968254,0.3762839212371031
0.6582278481012658,0.8253968253968254,0.3769431006493685
0.6666666666666666,0.8253968253968254,0.37884607541797416
0.6623376623376623,0.8095238095238095,0.38628922993593456
0.6533333333333333,0.7777777777777778,0.41822536560722845
0.6621621621621622,0.7777777777777778,0.41968809964129056
0.6575342465753424,0.7619047619047619,0.42029696513857
0.6527777777777778,0.746031746031746,0.4227220801551023
0.647887323943662,0.7301587301587301,0.4322681855303423
0.6571428571428571,0.7301587301587301,0.43780798682053834
0.6666666666666666,0.7301587301587301,0.4587571091171479
0.6617647058823529,0.7142857142857143,0.45958517104064317
0.6716417910447762,0.7142857142857143,0.4628368153839917
0.6666666666666666,0.6984126984126984,0.4678264735362152
0.676923076923077,0.6984126984126984,0.48149009912947294
0.671875,0.6825396825396826,0.4850341786977918
0.6666666666666666,0.6666666666666666,0.49012106033097197
0.6612903225806451,0.6507936507936508,0.4904243121722011
0.6557377049180327,0.6349206349206349,0.5008235273219481
0.6666666666666666,0.6349206349206349,0.5130379235426742
0.6610169491525424,0.6190476190476191,0.5175209150171499
0.6724137931034483,0.6190476190476191,0.532282981534034
0.6842105263157895,0.6190476190476191,0.5343907838138637
0.6785714285714286,0.6031746031746031,0.5411529929766693
