fold,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda
1,50,8,0.2499872372751497,0.8409186630923462,0.6938831401633154,1.856487532402193e-05,6.904106655874299e-07
2,300,7,0.03136736990792015,0.6701641814969347,0.6864160231449616,1.125114097015166e-08,1.8699809444863598e-06
3,300,7,0.03136736990792015,0.6701641814969347,0.6864160231449616,1.125114097015166e-08,1.8699809444863598e-06
4,300,7,0.03136736990792015,0.6701641814969347,0.6864160231449616,1.125114097015166e-08,1.8699809444863598e-06
5,100,8,0.1581082135400477,0.6687764050930377,0.90811237436292,2.9286247167445077e-06,7.679583254810248e-05
