Threshold,Sensitivity,Specificity,PPV,NPV,Accuracy,Balanced_Accuracy,Youden_Index,TP,FP,TN,FN
0.01,1.0,0.0,0.5555555555555556,,0.5555555555555556,0.5,0.0,65,52,0,0
0.02,1.0,0.0,0.5555555555555556,,0.5555555555555556,0.5,0.0,65,52,0,0
0.03,1.0,0.0,0.5555555555555556,,0.5555555555555556,0.5,0.0,65,52,0,0
0.04,1.0,0.0,0.5555555555555556,,0.5555555555555556,0.5,0.0,65,52,0,0
0.05,0.9846153846153847,0.0,0.5517241379310345,0.0,0.5470085470085471,0.49230769230769234,-0.01538461538461533,64,52,0,1
0.060000000000000005,0.9846153846153847,0.0,0.5517241379310345,0.0,0.5470085470085471,0.49230769230769234,-0.01538461538461533,64,52,0,1
0.06999999999999999,0.9846153846153847,0.0,0.5517241379310345,0.0,0.5470085470085471,0.49230769230769234,-0.01538461538461533,64,52,0,1
0.08,0.9846153846153847,0.0,0.5517241379310345,0.0,0.5470085470085471,0.49230769230769234,-0.01538461538461533,64,52,0,1
0.09,0.9846153846153847,0.019230769230769232,0.5565217391304348,0.5,0.5555555555555556,0.5019230769230769,0.0038461538461538325,64,51,1,1
0.09999999999999999,0.9846153846153847,0.019230769230769232,0.5565217391304348,0.5,0.5555555555555556,0.5019230769230769,0.0038461538461538325,64,51,1,1
0.11,0.9846153846153847,0.019230769230769232,0.5565217391304348,0.5,0.5555555555555556,0.5019230769230769,0.0038461538461538325,64,51,1,1
0.12,0.9846153846153847,0.019230769230769232,0.5565217391304348,0.5,0.5555555555555556,0.5019230769230769,0.0038461538461538325,64,51,1,1
0.13,0.9846153846153847,0.019230769230769232,0.5565217391304348,0.5,0.5555555555555556,0.5019230769230769,0.0038461538461538325,64,51,1,1
0.14,0.9846153846153847,0.019230769230769232,0.5565217391304348,0.5,0.5555555555555556,0.5019230769230769,0.0038461538461538325,64,51,1,1
0.15000000000000002,0.9846153846153847,0.019230769230769232,0.5565217391304348,0.5,0.5555555555555556,0.5019230769230769,0.0038461538461538325,64,51,1,1
0.16,0.9846153846153847,0.038461538461538464,0.5614035087719298,0.6666666666666666,0.5641025641025641,0.5115384615384616,0.023076923076923217,64,50,2,1
0.17,0.9692307692307692,0.057692307692307696,0.5625,0.6,0.5641025641025641,0.5134615384615384,0.026923076923076827,63,49,3,2
0.18000000000000002,0.9692307692307692,0.057692307692307696,0.5625,0.6,0.5641025641025641,0.5134615384615384,0.026923076923076827,63,49,3,2
0.19,0.9538461538461539,0.07692307692307693,0.5636363636363636,0.5714285714285714,0.5641025641025641,0.5153846153846154,0.030769230769230882,62,48,4,3
0.2,0.9384615384615385,0.09615384615384616,0.5648148148148148,0.5555555555555556,0.5641025641025641,0.5173076923076924,0.034615384615384714,61,47,5,4
0.21000000000000002,0.9384615384615385,0.09615384615384616,0.5648148148148148,0.5555555555555556,0.5641025641025641,0.5173076923076924,0.034615384615384714,61,47,5,4
0.22,0.9384615384615385,0.15384615384615385,0.580952380952381,0.6666666666666666,0.5897435897435898,0.5461538461538462,0.09230769230769242,61,44,8,4
0.23,0.9384615384615385,0.15384615384615385,0.580952380952381,0.6666666666666666,0.5897435897435898,0.5461538461538462,0.09230769230769242,61,44,8,4
0.24000000000000002,0.9384615384615385,0.15384615384615385,0.580952380952381,0.6666666666666666,0.5897435897435898,0.5461538461538462,0.09230769230769242,61,44,8,4
0.25,0.9230769230769231,0.15384615384615385,0.5769230769230769,0.6153846153846154,0.5811965811965812,0.5384615384615385,0.0769230769230771,60,44,8,5
0.26,0.9230769230769231,0.15384615384615385,0.5769230769230769,0.6153846153846154,0.5811965811965812,0.5384615384615385,0.0769230769230771,60,44,8,5
0.27,0.9230769230769231,0.17307692307692307,0.5825242718446602,0.6428571428571429,0.5897435897435898,0.5480769230769231,0.09615384615384626,60,43,9,5
0.28,0.9230769230769231,0.17307692307692307,0.5825242718446602,0.6428571428571429,0.5897435897435898,0.5480769230769231,0.09615384615384626,60,43,9,5
0.29000000000000004,0.9076923076923077,0.17307692307692307,0.5784313725490197,0.6,0.5811965811965812,0.5403846153846154,0.0807692307692307,59,43,9,6
