k,mean_score,std_score,fold_scores,metric,tuning_model
14,0.719120513702557,0.051587183337583754,"[0.673202614379085, 0.6929824561403508, 0.7911764705882353]",auc,LogisticRegression
12,0.6981137484233458,0.03798329990622294,"[0.6601307189542482, 0.6842105263157895, 0.75]",auc,LogisticRegression
10,0.6732886136910904,0.05513930912072491,"[0.6470588235294117, 0.6228070175438596, 0.75]",auc,LogisticRegression
16,0.665852539846348,0.107613974975121,"[0.6830065359477124, 0.5263157894736842, 0.7882352941176471]",auc,LogisticRegression
18,0.6585024653136108,0.09464116544417922,"[0.6405228758169934, 0.5526315789473684, 0.7823529411764706]",auc,LogisticRegression
8,0.653927301914918,0.09897688312783426,"[0.6209150326797386, 0.5526315789473684, 0.7882352941176471]",auc,LogisticRegression
6,0.6522589152620113,0.06404955071495184,"[0.6601307189542484, 0.5701754385964912, 0.7264705882352941]",auc,LogisticRegression
4,0.6147861483774797,0.03430203516012415,"[0.6535947712418301, 0.5701754385964912, 0.6205882352941177]",auc,LogisticRegression
