Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
1,2,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
1,3,IB_IntensityBasedQuartileCoefficientOfDispersion
1,4,Morph_Asphericity
1,5,GLCM_Correlation
1,6,GLSZM_SmallZoneLowGreyLevelEmphasis
1,7,GLCM_ClusterShade
1,8,Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm
1,9,GLRLM_LongRunsEmphasis
1,10,GLCM_ClusterProminence
1,11,GLRLM_ShortRunLowGreyLevelEmphasis
1,12,NGTDM_Busyness
1,13,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
1,14,Morph_Compactness2
2,1,GLSZM_GreyLevelVariance
2,2,IH_IntensityHistogramSkewness_Intensity
2,3,Morph_Compactness2
2,4,Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
2,5,GLSZM_GreyLevelNonUniformity
2,6,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
2,7,GLCM_ClusterProminence
2,8,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
2,9,GLSZM_SmallZoneLowGreyLevelEmphasis
2,10,GLCM_Correlation
2,11,NGTDM_Strength
2,12,Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm
2,13,Morph_CentreOfMassShift_mm
2,14,GLRLM_LongRunHighGreyLevelEmphasis
3,1,GLSZM_GreyLevelVariance
3,2,IH_IntensityHistogramSkewness_Intensity
3,3,GLCM_ClusterProminence
3,4,NGTDM_Coarseness
3,5,Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
3,6,IH_MinimumHistogramGradientGreyLevel_Intensity
3,7,GLSZM_LargeZoneLowGreyLevelEmphasis
3,8,Morph_Compactness1
3,9,GLCM_ClusterShade
3,10,GLSZM_SmallZoneEmphasis
3,11,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
3,12,GLCM_JointVariance
3,13,NGTDM_Busyness
3,14,GLCM_Correlation
4,1,GLRLM_ShortRunLowGreyLevelEmphasis
4,2,Morph_Compactness2
4,3,GLRLM_GreyLevelVariance
4,4,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
4,5,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
4,6,IH_IntensityHistogramMinimumGreyLevel_Intensity
4,7,GLSZM_SmallZoneHighGreyLevelEmphasis
4,8,GLSZM_GreyLevelNonUniformity
4,9,Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm
4,10,Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist
4,11,GLSZM_ZonePercentage
4,12,GLSZM_LargeZoneLowGreyLevelEmphasis
4,13,GLCM_Correlation
4,14,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
5,1,GLSZM_ZonePercentage
5,2,Morph_Asphericity
5,3,Morph_Compactness2
5,4,GLSZM_LargeZoneLowGreyLevelEmphasis
5,5,GLRLM_LongRunHighGreyLevelEmphasis
5,6,Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm
5,7,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
5,8,GLSZM_ZoneSizeVariance
5,9,GLCM_ClusterShade
5,10,GLRLM_ShortRunLowGreyLevelEmphasis
5,11,NGTDM_Complexity
5,12,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
5,13,IH_IntensityHistogramSkewness_Intensity
5,14,NGTDM_Busyness
