Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
ExtraTrees vs GradientBoosting,ExtraTrees,GradientBoosting,0.5487051066217733,0.5479082491582492,0.0007968574635241144,7.0,1.0,1.0
ExtraTrees vs KNN,ExtraTrees,KNN,0.5487051066217733,0.5041849046015713,0.044520202020201995,5.0,0.625,1.0
ExtraTrees vs LightGBM,ExtraTrees,LightGBM,0.5487051066217733,0.5196829405162738,0.029022166105499424,6.0,0.8125,1.0
ExtraTrees vs LogisticRegression,ExtraTrees,LogisticRegression,0.5487051066217733,0.547584175084175,0.0011209315375981465,7.0,1.0,1.0
ExtraTrees vs NaiveBayes,ExtraTrees,NaiveBayes,0.5487051066217733,0.525026655443322,0.023678451178451167,7.0,1.0,1.0
ExtraTrees vs RandomForest,ExtraTrees,RandomForest,0.5487051066217733,0.5585311447811447,-0.00982603815937152,6.0,0.8125,1.0
ExtraTrees vs SVM_Linear,ExtraTrees,SVM_Linear,0.5487051066217733,0.552243265993266,-0.003538159371492722,7.0,1.0,1.0
ExtraTrees vs SVM_RBF,ExtraTrees,SVM_RBF,0.5487051066217733,0.5570005611672278,-0.008295454545454573,7.0,1.0,1.0
ExtraTrees vs XGBoost,ExtraTrees,XGBoost,0.5487051066217733,0.5377370931537597,0.01096801346801345,5.0,0.625,1.0
