k,mean_score,std_score,fold_scores,metric,tuning_model
6,0.5365360317513428,0.08835416452817164,"[0.4323308270676691, 0.5289256198347108, 0.6483516483516484]",auc,LogisticRegression
8,0.5283358321635833,0.08389401316656238,"[0.4398496240601504, 0.5041322314049587, 0.641025641025641]",auc,LogisticRegression
4,0.5182531450474034,0.06318103813380312,"[0.43609022556390975, 0.5289256198347108, 0.5897435897435898]",auc,LogisticRegression
10,0.5177493957398264,0.09670776553209645,"[0.4172932330827067, 0.48760330578512395, 0.6483516483516483]",auc,LogisticRegression
14,0.501607908306473,0.09668758647070408,"[0.46616541353383456, 0.4049586776859504, 0.6336996336996337]",auc,LogisticRegression
12,0.48588041411007915,0.1205014001931529,"[0.4135338345864661, 0.38842975206611574, 0.6556776556776557]",auc,LogisticRegression
16,0.4768769242453453,0.09542542469022221,"[0.4699248120300752, 0.36363636363636365, 0.5970695970695972]",auc,LogisticRegression
18,0.4460324364630584,0.09857762897698798,"[0.43609022556390975, 0.33057851239669417, 0.5714285714285714]",auc,LogisticRegression
