Metric,Value
ROC-AUC,0.6947115384615385
PR-AUC,0.7444881509971175
Balanced Acc.,0.6231971153846154
Sensitivity,0.765625
Specificity,0.4807692307692308
PPV,0.6447368421052632
NPV,0.625
Kappa,0.25184275184275184
