fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.6859504132231404,0.6680465998647817,0.5454545454545454,0.5454545454545454,0.6875,0.5238095238095238,1.0,10
2,0.8666666666666667,0.9369943128766658,0.6956521739130435,0.5625,0.8108108108108109,0.6818181818181818,1.0,14
3,0.7222222222222222,0.5856541606541608,0.6190476190476191,0.6666666666666666,0.6923076923076923,0.5294117647058824,1.0,18
4,0.6992481203007519,0.9009698926804188,0.6538461538461539,0.4473684210526316,0.7906976744186046,0.7083333333333334,0.8947368421052632,6
5,0.5083333333333333,0.6356230035873998,0.4090909090909091,0.4333333333333333,0.5185185185185185,0.4117647058823529,0.7,8
