Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
LogisticRegression,0.6144682940516274,0.10918484211404277,0.6213017751479291,0.6489743452391752,0.09000746116956394,0.6535836353752755,0.6086674018932083,0.08728038643538027,0.5897435897435898,0.596780303030303,0.08908443467507333,0.575,0.6352356103731815,0.06948145816967259,0.6133333333333333,0.6935606060606061,0.2033226637673952,0.7076923076923077,0.6382640503009714,0.08415609883956987,0.6571428571428571,0.5,0.2854496128592251,0.4423076923076923,10.4,10.4,3.4409301068170506,4,12.0,14
LightGBM,0.5675603254769921,0.12454296256154412,0.5384615384615385,0.6894884447553595,0.0935203047260368,0.6210735900900262,0.5475507765830346,0.06526620338972199,0.5555555555555556,0.5464267676767677,0.0881426145397808,0.5576923076923077,0.590986790986791,0.16172789156838616,0.6140350877192983,0.5284090909090909,0.059265476410933174,0.5384615384615384,0.545922920892495,0.08529112444188813,0.5737704918032787,0.5644444444444445,0.20347596697350392,0.5769230769230769,10.4,10.4,3.4409301068170506,4,12.0,14
NaiveBayes,0.5644009539842874,0.07406936910073833,0.579585798816568,0.6167808134773429,0.13216382327927553,0.6276742489736538,0.562042091719511,0.08792137639198096,0.5641025641025641,0.519621212121212,0.07076114454694837,0.5365384615384615,0.5442424242424242,0.1085779184317997,0.5795454545454546,0.7214646464646465,0.21195219336495935,0.7846153846153846,0.6138695095216834,0.13566625108306044,0.6666666666666666,0.3177777777777778,0.197215179842967,0.28846153846153844,10.4,10.4,3.4409301068170506,4,12.0,14
SVM_Linear,0.555594837261504,0.11529015970442835,0.4970414201183432,0.596891603781784,0.11795679099837626,0.558496682713446,0.48809760132340774,0.1155957062427379,0.5128205128205128,0.49704545454545457,0.04894924377845907,0.4788461538461538,0.5252684696707467,0.1324792443213283,0.5425531914893617,0.8007575757575758,0.18789711543061052,0.7846153846153846,0.6096939609700126,0.10734522148248805,0.6415094339622641,0.1933333333333333,0.15832456116050556,0.17307692307692307,10.4,10.4,3.4409301068170506,4,12.0,14
KNN,0.5477581369248036,0.0710180657044966,0.4977810650887574,0.5934226776626076,0.11248074457013067,0.5594656558391812,0.5183696351438287,0.09197200161146371,0.5299145299145299,0.5088510101010101,0.08758865230759001,0.49615384615384617,0.5323118529068186,0.11995371598102937,0.5531914893617021,0.8132575757575757,0.1488670097543602,0.8,0.6288522859254566,0.09935740245631279,0.6540880503144654,0.20444444444444443,0.11538448876219708,0.19230769230769232,10.4,10.4,3.4409301068170506,4,12.0,14
GradientBoosting,0.5232505611672279,0.09971639217150728,0.4866863905325444,0.6135794457628156,0.08305440684018309,0.568245666301348,0.4694862604540024,0.0871186854668805,0.46153846153846156,0.4619823232323232,0.09553359721649105,0.45,0.5072552447552447,0.15027747811498618,0.5142857142857142,0.5395202020202021,0.058093981817358434,0.5538461538461539,0.512441348973607,0.0851706875505658,0.5333333333333333,0.3844444444444445,0.2095969088453617,0.34615384615384615,10.4,10.4,3.4409301068170506,4,12.0,14
ExtraTrees,0.5015600448933781,0.12511713660949428,0.4937869822485207,0.611453378654981,0.09183328796374232,0.5559989519128475,0.4594706368899916,0.08398851074572364,0.4444444444444444,0.4430934343434343,0.08492837223429099,0.43653846153846154,0.4842105263157895,0.09817945419251162,0.5,0.5061868686868687,0.09937470301246915,0.5076923076923077,0.48834033613445377,0.08566159403658632,0.5038167938931297,0.38,0.14544949486180953,0.36538461538461536,10.4,10.4,3.4409301068170506,4,12.0,14
RandomForest,0.5012163299663299,0.12784094781836997,0.4704142011834319,0.633498570177961,0.10405037660823412,0.5746555161643048,0.4782455656649205,0.06772523824270005,0.47863247863247865,0.47531565656565655,0.07500569648128325,0.46923076923076923,0.5143503555268261,0.16140719864563238,0.5294117647058824,0.5395202020202021,0.058093981817358434,0.5538461538461539,0.5155070445393026,0.10046179374087472,0.5413533834586466,0.4111111111111111,0.15776212754932306,0.38461538461538464,10.4,10.4,3.4409301068170506,4,12.0,14
XGBoost,0.49456369248035925,0.12734965234965281,0.5079881656804734,0.6264071390522357,0.11961930322852417,0.5936708713566461,0.5265591397849463,0.07742036400125575,0.5299145299145299,0.5162247474747474,0.0857141536212488,0.525,0.5436601307189544,0.14979867446809905,0.578125,0.5435606060606061,0.10622281967473399,0.5692307692307692,0.5364030396847734,0.11925708019370923,0.5736434108527132,0.48888888888888893,0.1577621275493231,0.4807692307692308,10.4,10.4,3.4409301068170506,4,12.0,14
SVM_RBF,0.4906186868686869,0.10934153601356783,0.5761834319526626,0.5716951929859028,0.17170684180972773,0.637499593621208,0.5878127010385075,0.09858945232611874,0.5811965811965812,0.5189267676767677,0.06338585553553115,0.5596153846153846,0.4770353302611367,0.2546745377934015,0.5975609756097561,0.6200757575757576,0.35741923256216357,0.7538461538461538,0.5298435853866985,0.28414932774938323,0.6666666666666666,0.4177777777777777,0.33537154630957305,0.36538461538461536,10.4,10.4,3.4409301068170506,4,12.0,14
