Model,Mean_AUC,Std_AUC,Median_AUC,IQR_AUC,Min_AUC,Max_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Decision_Threshold,Std_Decision_Threshold,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,AUC_ACC_Composite
SVM_Linear,0.7443624491582009,0.1515456275316457,0.775,0.2267973856209151,0.3999999999999999,0.9791666666666669,0.7019066403681788,0.7649349577221138,0.1865456653511466,0.760755346324088,0.6698019750201046,0.1439049477267901,0.6666666666666666,0.6685139778522131,0.116973210567371,0.6673076923076924,0.6829766445098252,0.2507434827376132,0.7166666666666667,0.6271402399343576,0.2365491204472811,0.6615384615384615,0.6265613164430326,0.2109476856880181,0.688,0.7098877157700687,0.2735010909491258,0.6730769230769231,0.5661737067517661,0.0906096360828435,6.0,6.0,0.0,6,6.0,6,0.7095175220182846
SVM_RBF,0.7441172531777108,0.1422232082753571,0.7625000000000001,0.2272912953060011,0.5,0.9791666666666669,0.6951019066403682,0.7703732020825428,0.1776699207075873,0.7405515246795822,0.6813292982841592,0.1032994217187229,0.6780626780626781,0.6841783760901409,0.1174621987048311,0.6865384615384615,0.7253425835119199,0.2575112391843478,0.7628205128205128,0.5839290665761254,0.2413518588893758,0.6102564102564103,0.6177086857197105,0.2163880711421349,0.6780626780626781,0.7844276856041562,0.1725118477645905,0.7628205128205128,0.5895287213328491,0.0994278716648357,6.0,6.0,0.0,6,6.0,6,0.7129082152186955
ExtraTrees,0.7337020653033726,0.1488363839359484,0.7692307692307693,0.1734758297258296,0.3999999999999999,0.9791666666666669,0.6979289940828401,0.768608831449646,0.1808707488796479,0.7426236224651896,0.6650730643454124,0.0819266516608283,0.6495726495726496,0.6664752295634649,0.0932137577587946,0.6615384615384616,0.7211679986679987,0.2588809855896078,0.75,0.5282294938177291,0.2055134380841861,0.5538461538461539,0.5843068294393314,0.1901786770803211,0.6371681415929203,0.8047209653092007,0.1999904420508061,0.7692307692307693,0.5278251962475512,0.0407336334026603,6.0,6.0,0.0,6,6.0,6,0.7028077337675906
NaiveBayes,0.7174051605015657,0.1165046286679882,0.7530864197530864,0.1798344017094018,0.5,0.8904761904761904,0.6502301117685734,0.746993984543479,0.1742482509001967,0.6997446204823521,0.6431123562415239,0.1133505574637539,0.6353276353276354,0.6532694511370983,0.126174422846512,0.6461538461538462,0.6951984126984126,0.2618741384212991,0.7278911564625851,0.539168364315423,0.2553812538109141,0.5487179487179488,0.5787784812089402,0.2189170709035138,0.6257309941520468,0.7673705379587733,0.1721918908448849,0.7435897435897436,0.6886592622843801,0.2308772328153629,6.0,6.0,0.0,6,6.0,6,0.6799990882430675
LightGBM,0.6371334383058239,0.1375230935522036,0.6041666666666667,0.1812347567555901,0.4,0.9166666666666669,0.6121137409598948,0.7032425782731768,0.1641139180986902,0.6585344375413966,0.6277970628384003,0.0784945252703778,0.6210826210826211,0.6144369356134063,0.10268778061173,0.6230769230769231,0.638680035650624,0.2251550781053165,0.6781609195402298,0.5584146790029142,0.2197757932622185,0.6051282051282051,0.5734339143695494,0.1951867659916553,0.6395663956639567,0.6704591922238982,0.2223688108572597,0.6410256410256411,0.5427332689862695,0.1163845307661174,6.0,6.0,0.0,6,6.0,6,0.626189741978041
XGBoost,0.6093849402836331,0.1244283214285454,0.617283950617284,0.1286616161616159,0.3,0.8611111111111112,0.5909598948060486,0.6861485186209433,0.164498803658917,0.6497387571130042,0.5687101394957378,0.0943334996217204,0.5555555555555556,0.5670865572336161,0.105545475339341,0.566025641025641,0.5835823218176159,0.2757830618844286,0.6344827586206897,0.4384114251761311,0.2569963646213095,0.4717948717948718,0.4679187000164251,0.2239582347591535,0.5411764705882353,0.695761689291101,0.2336143752901814,0.6602564102564102,0.7182473918795585,0.1785215845126742,6.0,6.0,0.0,6,6.0,6,0.5911390344599285
LogisticRegression,0.4850420875420875,0.096821958719034,0.5,0.0,0.15,0.6458333333333333,0.491913214990138,0.5458723248631404,0.1513974913337827,0.5595678568431872,0.4775521215232345,0.1752364098156897,0.5213675213675214,0.4814814814814815,0.0622508752369318,0.4852564102564102,0.4367110587523471,0.2265467700560366,0.5467128027681661,0.7962962962962963,0.3592783500082303,0.8102564102564103,0.5474032388933304,0.2648089867724224,0.6528925619834711,0.1666666666666666,0.3496029493900505,0.1602564102564102,0.4916386875151606,0.0075274459654868,6.0,6.0,0.0,6,6.0,6,0.4845806969167485
