Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Post2_IB_AreaUnderCurveCIVH
1,2,T2_IH_IntensityHistogramCoefficientOfVariation_Intensity
1,3,T2_IH_MinimumHistogramGradientGreyLevel_Intensity
1,4,Post2_GLCM_Correlation
1,5,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,6,Post2_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity
1,7,Post2_NGTDM_Busyness
1,8,Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
1,9,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
1,10,Post2_IH_IntensityHistogramMinimumGreyLevel_Intensity
1,11,T2_IH_IntensityHistogramMinimumGreyLevel_Intensity
1,12,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
1,13,T2_GLRLM_ShortRunHighGreyLevelEmphasis
1,14,Post2_IH_IntensityHistogramMode_Intensity
1,15,Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
1,16,Post2_Morph_Compacity
2,1,Post2_GLCM_InverseVariance
2,2,T2_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
2,3,T2_NGTDM_Strength
2,4,Post2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
2,5,T2_Morph_Compacity
2,6,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
2,7,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
2,8,T2_IH_IntensityHistogramMode_Intensity
2,9,Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
2,10,Post2_GLCM_JointMaximum
3,1,Post2_IH_IntensityHistogramMode_Intensity
3,2,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
3,3,Post2_IH_IntensityHistogramMinimumGreyLevel_Intensity
3,4,T2_IH_MaximumHistogramGradientGreyLevel_Intensity
3,5,Post2_GLSZM_SmallZoneEmphasis
3,6,T2_GLSZM_ZoneSizeVariance
3,7,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
3,8,T2_GLSZM_SmallZoneHighGreyLevelEmphasis
3,9,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
3,10,T2_IB_IntensityBasedCoefficientOfVariation
4,1,T2_IH_IntensityHistogramMinimumGreyLevel_Intensity
4,2,T2_NGTDM_Strength
4,3,Post2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
4,4,T2_IH_MaximumHistogramGradientGreyLevel_Intensity
4,5,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
4,6,Post2_GLCM_InverseVariance
4,7,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
4,8,Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
5,1,Post2_GLCM_Correlation
5,2,T2_GLSZM_ZonePercentage
5,3,Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
5,4,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
5,5,Post2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
5,6,T2_Morph_SphericalDisproportion
5,7,T2_GLRLM_LongRunHighGreyLevelEmphasis
5,8,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
5,9,T2_GLSZM_ZoneSizeVariance
5,10,T2_IH_IntensityHistogramMinimumGreyLevel_Intensity
5,11,Post2_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm
5,12,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
5,13,T2_NGTDM_Strength
5,14,Post2_GLCM_InverseVariance
5,15,T2_GLSZM_NormalisedZoneSizeNonUniformity
5,16,Post2_IH_IntensityHistogramMode_Intensity
