Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
GradientBoosting,0.6644047619047619,0.14411426592371473,0.6034920634920635,0.7546292135958647,0.1619770193839132,0.6695266751510474,0.644467787114846,0.12882291729331752,0.6283185840707964,0.6409126984126985,0.11015864438951876,0.6026984126984127,0.652898271319324,0.14666632668739318,0.6265060240963856,0.8482539682539683,0.09562672032286654,0.8253968253968254,0.7243944405234728,0.10026451899464513,0.7123287671232876,0.43357142857142855,0.19321894340540977,0.38,10.4,10.4,4.963869458396343,4,12.0,18
SVM_Linear,0.6120634920634921,0.17654361863838353,0.5387301587301587,0.7137612315114286,0.14393227033869607,0.6401678052235324,0.5296918767507003,0.15698952584700274,0.5398230088495575,0.4811904761904763,0.13969191887702911,0.5047619047619047,0.5394788441692466,0.15895541603763214,0.5604395604395604,0.7895238095238095,0.2226698439628295,0.8095238095238095,0.6362557012879593,0.17490269651860693,0.6623376623376623,0.17285714285714288,0.1542857142857143,0.2,10.4,10.4,4.963869458396343,4,12.0,18
ExtraTrees,0.6044444444444445,0.1467930895386645,0.5888888888888888,0.7124629141754181,0.13512420432310265,0.6673573813584053,0.5737955182072829,0.09521568775780492,0.5663716814159292,0.5689285714285715,0.11532032791199655,0.5719047619047619,0.6265384615384615,0.20657247965087802,0.6346153846153846,0.5352380952380952,0.21046781088924013,0.5238095238095238,0.5608385065227169,0.18088953811189745,0.5739130434782609,0.6026190476190476,0.18044163508866073,0.62,10.4,10.4,4.963869458396343,4,12.0,18
NaiveBayes,0.5892460317460319,0.1077804661048176,0.6196825396825396,0.7109383607749231,0.09699481927282028,0.7118847866786657,0.5571708683473389,0.11377381478014506,0.5663716814159292,0.5199206349206349,0.11613267275851262,0.5553968253968254,0.5680769230769231,0.12511296670557304,0.6029411764705882,0.6155555555555555,0.2127538425760254,0.6507936507936508,0.5870707538075959,0.16138415979021417,0.6259541984732825,0.42428571428571427,0.1640087382219372,0.46,10.4,10.4,4.963869458396343,4,12.0,18
RandomForest,0.5796031746031746,0.15579096214193427,0.5698412698412698,0.7080582346679791,0.15932985084364903,0.6438509702763073,0.6068907563025211,0.1379874523248885,0.6017699115044248,0.5755158730158729,0.14701337173496787,0.5953968253968254,0.6145098039215686,0.21194473103127262,0.640625,0.6336507936507936,0.22845323222639866,0.6507936507936508,0.6209950095179299,0.21331103745523045,0.6456692913385826,0.5173809523809523,0.19905046705640797,0.54,10.4,10.4,4.963869458396343,4,12.0,18
KNN,0.5776984126984127,0.08265203357796427,0.5573015873015874,0.6840707033353419,0.08941062270199857,0.6638758299529901,0.556750700280112,0.13537384779476727,0.5398230088495575,0.5285714285714286,0.12276112896426336,0.5253968253968254,0.572266214177979,0.15615635722807153,0.5774647887323944,0.6680952380952381,0.2250401828568106,0.6507936507936508,0.6073313782991203,0.1696586755356216,0.6119402985074627,0.38904761904761903,0.15947476147179296,0.4,10.4,10.4,4.963869458396343,4,12.0,18
LightGBM,0.5691666666666666,0.19095853280145678,0.5980952380952381,0.6799228172604131,0.14990611759938802,0.6755566012973724,0.6145098039215686,0.13135411050002138,0.6017699115044248,0.5895238095238095,0.1287333880948546,0.5995238095238096,0.6166666666666666,0.18708286933869708,0.65,0.628095238095238,0.26545434935186335,0.6190476190476191,0.6134920634920634,0.21677798175471086,0.6341463414634146,0.550952380952381,0.13594049652000065,0.58,10.4,10.4,4.963869458396343,4,12.0,18
LogisticRegression,0.5548412698412699,0.13412097290934652,0.5996825396825397,0.6650771395019643,0.13366413875424019,0.6852932157115776,0.5368347338935575,0.08234722440570415,0.5398230088495575,0.4974603174603174,0.11598646327215718,0.5295238095238095,0.5570728291316527,0.16516637545358717,0.582089552238806,0.6273015873015874,0.25913475036369965,0.6190476190476191,0.5745726495726495,0.17749247735157686,0.6,0.3676190476190476,0.30174699197429106,0.44,10.4,10.4,4.963869458396343,4,12.0,18
XGBoost,0.5429761904761905,0.12220132268231026,0.5152380952380953,0.6841310844599265,0.13872096232240258,0.5909036376583379,0.5216946778711484,0.08438442646499907,0.5132743362831859,0.4928174603174602,0.09032694457414006,0.5036507936507937,0.5442857142857143,0.12650544698910726,0.5606060606060606,0.5973015873015873,0.19043491616305222,0.5873015873015873,0.5645977011494253,0.14876849465522518,0.5736434108527132,0.3883333333333333,0.12197449642354659,0.42,10.4,10.4,4.963869458396343,4,12.0,18
SVM_RBF,0.4713095238095238,0.18318904512405854,0.4992063492063492,0.6295861940814748,0.15006866213898712,0.6231277068123724,0.5165966386554622,0.11035348097884724,0.5221238938053098,0.48500000000000004,0.12595575654851884,0.49714285714285716,0.5532883679787706,0.16667494665754182,0.5555555555555556,0.7228571428571429,0.19823255314079108,0.7142857142857143,0.6129483419806,0.1424611224619073,0.625,0.24714285714285716,0.25641165881353795,0.28,10.4,10.4,4.963869458396343,4,12.0,18
