Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7876190476190477,0.7875620283240712,0.708095025975502,0.8679473579220472,0.8387662071197333,0.8409057949951477,0.7522250203763375,0.9083279560480706,0.7079646017699115,0.7153968253968255,0.6507936507936508,0.78,0.7884615384615384,0.639344262295082,0.7130434782608696,0.4212323451808164,0.18810130462862348,39,11,22,41,8.4,5.366563145999495
SVM_RBF,0.7830158730158729,0.782730040497829,0.7035813599977687,0.8653601055806939,0.8373132469626811,0.8395436147868733,0.75043462081532,0.9074956286395466,0.7168141592920354,0.7192063492063492,0.6984126984126984,0.74,0.7719298245614035,0.6607142857142857,0.7333333333333333,0.4330511132016306,0.1895436111852097,37,13,19,44,8.4,5.366563145999495
SVM_Linear,0.7828571428571429,0.7827549866340351,0.7032765645743195,0.8634623015873016,0.83883688602212,0.8407426419182064,0.7516981099724779,0.9077472489821057,0.6991150442477876,0.7012698412698413,0.6825396825396826,0.72,0.7543859649122807,0.6428571428571429,0.7166666666666667,0.3976168077767326,0.19004963666835228,36,14,20,43,8.4,5.366563145999495
GradientBoosting,0.7488888888888888,0.748412657009254,0.6553741356740065,0.8345889362439194,0.8024045361478747,0.8046796352527348,0.7084863687808093,0.882163776306856,0.6991150442477876,0.6992063492063492,0.6984126984126984,0.7,0.7457627118644068,0.6481481481481481,0.7213114754098361,0.3951511335012594,0.20471843632346087,35,15,19,44,8.4,5.366563145999495
RandomForest,0.7377777777777778,0.7365185253274433,0.6414932469897856,0.8278118129958018,0.7905569462747302,0.7940884809307971,0.6930205497834129,0.878421096486872,0.672566371681416,0.6753968253968254,0.6507936507936508,0.7,0.7321428571428571,0.6140350877192983,0.6890756302521008,0.3457987795337193,0.20767613869910456,35,15,22,41,8.4,5.366563145999495
LightGBM,0.715079365079365,0.7137941447911222,0.6130581865514568,0.8072268429229614,0.7834590269563833,0.7870613575860269,0.6757968742794912,0.8756949324322169,0.672566371681416,0.6753968253968254,0.6507936507936508,0.7,0.7321428571428571,0.6140350877192983,0.6890756302521008,0.3457987795337193,0.22863087663692966,35,15,22,41,8.4,5.366563145999495
XGBoost,0.711111111111111,0.7098920678125893,0.6096333976570238,0.7997944870838217,0.7930667838068175,0.7950616680583001,0.6999995412319411,0.8744263756290214,0.6548672566371682,0.6553968253968254,0.6507936507936508,0.66,0.7068965517241379,0.6,0.6776859504132231,0.3076197957580519,0.22276696251811604,33,17,22,41,8.4,5.366563145999495
KNN,0.701111111111111,0.7008660822375452,0.602099823475827,0.7924890289449114,0.7367939850728631,0.7439399268106219,0.6214693876315935,0.8476359982945132,0.6106194690265486,0.6177777777777778,0.5555555555555556,0.68,0.6862745098039216,0.5483870967741935,0.6140350877192983,0.22986369268897155,0.23444237413308053,34,16,28,35,8.4,5.366563145999495
ExtraTrees,0.6920634920634922,0.6912625596895265,0.5940762621243054,0.7868394010878225,0.7456384151554687,0.7517654470867178,0.6353347690123815,0.854961279655268,0.6283185840707964,0.6315873015873016,0.6031746031746031,0.66,0.6909090909090909,0.5689655172413793,0.6440677966101694,0.2589006870705809,0.2267150351116719,33,17,25,38,8.4,5.366563145999495
NaiveBayes,0.6095238095238095,0.6090498919471201,0.5069169960474309,0.7115832270408161,0.6900569226035278,0.6964822744535993,0.5745451506069218,0.8015195283849763,0.5663716814159292,0.545079365079365,0.7301587301587301,0.36,0.5897435897435898,0.5142857142857142,0.6524822695035462,0.0930384930384931,0.34915012214319063,18,32,17,46,8.4,5.366563145999495
