Model,Threshold,Net_Benefit
LogisticRegression,0.01,0.5471960989202368
LogisticRegression,0.02,0.5425756509500351
LogisticRegression,0.03,0.5378599360113757
LogisticRegression,0.04,0.5330459770114943
LogisticRegression,0.05,0.5281306715063521
LogisticRegression,0.060000000000000005,0.5231107850330154
LogisticRegression,0.06999999999999999,0.5179829440118651
LogisticRegression,0.08,0.512743628185907
LogisticRegression,0.09,0.5073891625615763
LogisticRegression,0.09999999999999999,0.5019157088122606
LogisticRegression,0.11,0.49631925610228594
LogisticRegression,0.12,0.49059561128526646
LogisticRegression,0.13,0.4847403884264764
LogisticRegression,0.14,0.4787489975942261
LogisticRegression,0.15000000000000002,0.4726166328600405
LogisticRegression,0.16,0.4663382594417077
LogisticRegression,0.17,0.459908599916909
LogisticRegression,0.18000000000000002,0.4533221194280908
LogisticRegression,0.19,0.4465730097914006
LogisticRegression,0.2,0.4396551724137931
LogisticRegression,0.21000000000000002,0.43256219991270184
LogisticRegression,0.22,0.42528735632183906
LogisticRegression,0.23,0.41782355575459024
LogisticRegression,0.24000000000000002,0.4101633393829401
LogisticRegression,0.25,0.40229885057471265
LogisticRegression,0.26,0.39422180801491147
LogisticRegression,0.27,0.3859234766178554
LogisticRegression,0.28,0.37739463601532564
LogisticRegression,0.29000000000000004,0.36862554638173867
LogisticRegression,0.3,0.35960591133004927
LogisticRegression,0.31,0.35032483758120936
LogisticRegression,0.32,0.3407707910750507
LogisticRegression,0.33,0.3309315491507977
LogisticRegression,0.34,0.32079414838035525
LogisticRegression,0.35000000000000003,0.31034482758620685
LogisticRegression,0.36000000000000004,0.2995689655172413
LogisticRegression,0.37,0.2884510125889436
LogisticRegression,0.38,0.27697441601779754
LogisticRegression,0.39,0.2651215375918598
LogisticRegression,0.4,0.2528735632183908
LogisticRegression,0.41000000000000003,0.2402104032729398
LogisticRegression,0.42000000000000004,0.22711058263971456
LogisticRegression,0.43,0.2135511191772535
LogisticRegression,0.44,0.19950738916256155
LogisticRegression,0.45,0.18495297805642635
LogisticRegression,0.46,0.16985951468710087
LogisticRegression,0.47000000000000003,0.1541964866623292
LogisticRegression,0.48000000000000004,0.13793103448275856
LogisticRegression,0.49,0.12102772143340096
LogisticRegression,0.5,0.07471264367816094
LogisticRegression,0.51,0.006978653530377667
LogisticRegression,0.52,0.0
LogisticRegression,0.53,0.0
LogisticRegression,0.54,0.0
LogisticRegression,0.55,0.0
LogisticRegression,0.56,0.0
LogisticRegression,0.5700000000000001,0.0
LogisticRegression,0.5800000000000001,0.0
LogisticRegression,0.59,0.0
LogisticRegression,0.6,0.0
LogisticRegression,0.61,0.0
LogisticRegression,0.62,0.0
LogisticRegression,0.63,0.0
LogisticRegression,0.64,0.0
LogisticRegression,0.65,0.0
LogisticRegression,0.66,0.0
LogisticRegression,0.67,0.0
LogisticRegression,0.68,0.0
LogisticRegression,0.6900000000000001,0.0
LogisticRegression,0.7000000000000001,0.0
LogisticRegression,0.7100000000000001,0.0
LogisticRegression,0.72,0.0
LogisticRegression,0.73,0.0
LogisticRegression,0.74,0.0
LogisticRegression,0.75,0.0
LogisticRegression,0.76,0.0
LogisticRegression,0.77,0.0
LogisticRegression,0.78,0.0
LogisticRegression,0.79,0.0
LogisticRegression,0.8,0.0
LogisticRegression,0.81,0.0
LogisticRegression,0.8200000000000001,0.0
LogisticRegression,0.8300000000000001,0.0
LogisticRegression,0.8400000000000001,0.0
LogisticRegression,0.85,0.0
LogisticRegression,0.86,0.0
LogisticRegression,0.87,0.0
LogisticRegression,0.88,0.0
LogisticRegression,0.89,0.0
LogisticRegression,0.9,0.0
LogisticRegression,0.91,0.0
LogisticRegression,0.92,0.0
LogisticRegression,0.93,0.0
LogisticRegression,0.9400000000000001,0.0
LogisticRegression,0.9500000000000001,0.0
LogisticRegression,0.9600000000000001,0.0
LogisticRegression,0.97,0.0
LogisticRegression,0.98,0.0
LogisticRegression,0.99,0.0
NaiveBayes,0.01,0.5303030303030303
NaiveBayes,0.02,0.5177105324888576
NaiveBayes,0.03,0.5079393293044199
NaiveBayes,0.04,0.4952107279693486
NaiveBayes,0.05,0.4826073805202662
NaiveBayes,0.060000000000000005,0.47364881389092683
NaiveBayes,0.06999999999999999,0.4636942281547398
NaiveBayes,0.08,0.4567716141929036
NaiveBayes,0.09,0.4412024756852343
NaiveBayes,0.09999999999999999,0.43773946360153254
NaiveBayes,0.11,0.4340371948857032
NaiveBayes,0.12,0.4278996865203762
NaiveBayes,0.13,0.4234707358964196
NaiveBayes,0.14,0.4131916599839615
NaiveBayes,0.15000000000000002,0.40382014874915484
NaiveBayes,0.16,0.3921729611384784
NaiveBayes,0.17,0.38928126298296634
NaiveBayes,0.18000000000000002,0.3836557331090552
NaiveBayes,0.19,0.3768270185894707
NaiveBayes,0.2,0.3728448275862069
NaiveBayes,0.21000000000000002,0.3646151607740434
NaiveBayes,0.22,0.3594164456233422
NaiveBayes,0.23,0.35639647708613226
NaiveBayes,0.24000000000000002,0.35526315789473684
NaiveBayes,0.25,0.3505747126436782
NaiveBayes,0.26,0.3470798384591488
NaiveBayes,0.27,0.34069437883797826
NaiveBayes,0.28,0.33604725415070236
NaiveBayes,0.29000000000000004,0.3255220981058766
NaiveBayes,0.3,0.32307060755336614
NaiveBayes,0.31,0.3207146426786606
NaiveBayes,0.32,0.30713319810682893
NaiveBayes,0.33,0.303439698061417
NaiveBayes,0.34,0.2997213514454894
NaiveBayes,0.35000000000000003,0.28868258178603007
NaiveBayes,0.36000000000000004,0.2835847701149425
NaiveBayes,0.37,0.27978471081919354
NaiveBayes,0.38,0.27308120133481645
NaiveBayes,0.39,0.2692198982475975
NaiveBayes,0.4,0.2576628352490421
NaiveBayes,0.41000000000000003,0.25564971751412424
NaiveBayes,0.42000000000000004,0.24801823226317873
NaiveBayes,0.43,0.24122807017543862
NaiveBayes,0.44,0.23501642036124798
NaiveBayes,0.45,0.2223092998955068
NaiveBayes,0.46,0.22307364836100468
NaiveBayes,0.47000000000000003,0.2165473866840165
NaiveBayes,0.48000000000000004,0.2095490716180371
NaiveBayes,0.49,0.20537525354969574
NaiveBayes,0.5,0.19540229885057472
NaiveBayes,0.51,0.17962702322308233
NaiveBayes,0.52,0.16954022988505743
NaiveBayes,0.53,0.1655050134507214
NaiveBayes,0.54,0.16166916541729134
NaiveBayes,0.55,0.1580459770114942
NaiveBayes,0.56,0.15020898641588293
NaiveBayes,0.5700000000000001,0.13051323175621485
NaiveBayes,0.5800000000000001,0.12192118226600979
NaiveBayes,0.59,0.11291000841042897
NaiveBayes,0.6,0.11206896551724141
NaiveBayes,0.61,0.10249042145593867
NaiveBayes,0.62,0.10178463399879009
NaiveBayes,0.63,0.08007145076110597
NaiveBayes,0.64,0.0715197956577267
NaiveBayes,0.65,0.06034482758620685
NaiveBayes,0.66,0.045638945233265726
NaiveBayes,0.67,0.03021595262974569
NaiveBayes,0.68,0.02011494252873558
NaiveBayes,0.6900000000000001,0.006859473489061796
NaiveBayes,0.7000000000000001,-0.007662835249042266
NaiveBayes,0.7100000000000001,-0.016151407055093325
NaiveBayes,0.72,-0.02791461412151064
NaiveBayes,0.73,-0.03522775649212423
NaiveBayes,0.74,-0.05857648099027407
NaiveBayes,0.75,-0.05747126436781613
NaiveBayes,0.76,-0.06704980842911878
NaiveBayes,0.77,-0.07721139430284857
NaiveBayes,0.78,-0.10109717868338564
NaiveBayes,0.79,-0.09455391351943082
NaiveBayes,0.8,-0.12356321839080475
NaiveBayes,0.81,-0.149274047186933
NaiveBayes,0.8200000000000001,-0.1647509578544063
NaiveBayes,0.8300000000000001,-0.19861392832995284
NaiveBayes,0.8400000000000001,-0.22126436781609227
NaiveBayes,0.85,-0.24616858237547884
NaiveBayes,0.86,-0.2738095238095238
NaiveBayes,0.87,-0.32404951370468604
NaiveBayes,0.88,-0.34291187739463613
NaiveBayes,0.89,-0.4067398119122258
NaiveBayes,0.9,-0.49137931034482774
NaiveBayes,0.91,-0.5341634738186466
NaiveBayes,0.92,-0.5747126436781613
NaiveBayes,0.93,-0.6272577996715935
NaiveBayes,0.9400000000000001,-0.6877394636015334
NaiveBayes,0.9500000000000001,-0.7356321839080474
NaiveBayes,0.9600000000000001,-0.718390804597703
NaiveBayes,0.97,-0.8582375478927196
NaiveBayes,0.98,-1.2528735632183896
NaiveBayes,0.99,-1.8534482758620672
SVM_Linear,0.01,0.5471960989202368
SVM_Linear,0.02,0.5425756509500351
SVM_Linear,0.03,0.5378599360113757
SVM_Linear,0.04,0.5330459770114943
SVM_Linear,0.05,0.5281306715063521
SVM_Linear,0.060000000000000005,0.5231107850330154
SVM_Linear,0.06999999999999999,0.5179829440118651
SVM_Linear,0.08,0.5129935032483758
SVM_Linear,0.09,0.507673361121637
SVM_Linear,0.09999999999999999,0.5025542784163474
SVM_Linear,0.11,0.49415601188169955
SVM_Linear,0.12,0.48968129571577845
SVM_Linear,0.13,0.4840137402563086
SVM_Linear,0.14,0.4782143811815022
SVM_Linear,0.15000000000000002,0.4722785665990534
SVM_Linear,0.16,0.4662014230979748
SVM_Linear,0.17,0.4599778424040991
SVM_Linear,0.18000000000000002,0.4519904681805439
SVM_Linear,0.19,0.44114516815666244
SVM_Linear,0.2,0.43318965517241376
SVM_Linear,0.21000000000000002,0.42161356030845343
SVM_Linear,0.22,0.41364574123194814
SVM_Linear,0.23,0.4085684430512017
SVM_Linear,0.24000000000000002,0.3988203266787659
SVM_Linear,0.25,0.39176245210727967
SVM_Linear,0.26,0.3865330848089469
SVM_Linear,0.27,0.3784443394740985
SVM_Linear,0.28,0.37212643678160917
SVM_Linear,0.29000000000000004,0.3628379472235712
SVM_Linear,0.3,0.35344827586206895
SVM_Linear,0.31,0.3423704814259536
SVM_Linear,0.32,0.33434753211629475
SVM_Linear,0.33,0.32750042889003256
SVM_Linear,0.34,0.3176593521421107
SVM_Linear,0.35000000000000003,0.3105658709106984
SVM_Linear,0.36000000000000004,0.30208333333333337
SVM_Linear,0.37,0.29360518153621606
SVM_Linear,0.38,0.2868928439006303
SVM_Linear,0.39,0.2813736574335783
SVM_Linear,0.4,0.27490421455938696
SVM_Linear,0.41000000000000003,0.2568673290473408
SVM_Linear,0.42000000000000004,0.2241379310344827
SVM_Linear,0.43,0.2270619076426699
SVM_Linear,0.44,0.22619047619047616
SVM_Linear,0.45,0.2089864158829676
SVM_Linear,0.46,0.19689229459344404
SVM_Linear,0.47000000000000003,0.18862502710908696
SVM_Linear,0.48000000000000004,0.18899204244031828
SVM_Linear,0.49,0.17348433626324097
SVM_Linear,0.5,0.16379310344827586
SVM_Linear,0.51,0.16314801782782076
SVM_Linear,0.52,0.1690613026819923
SVM_Linear,0.53,0.15749572022499386
SVM_Linear,0.54,0.16341829085457268
SVM_Linear,0.55,0.16219667943805868
SVM_Linear,0.56,0.15935214211076276
SVM_Linear,0.5700000000000001,0.15824645816626565
SVM_Linear,0.5800000000000001,0.16297208538587843
SVM_Linear,0.59,0.1488645920941968
SVM_Linear,0.6,0.15948275862068967
SVM_Linear,0.61,0.14242558208075445
SVM_Linear,0.62,0.11494252873563215
SVM_Linear,0.63,0.103448275862069
SVM_Linear,0.64,0.10504469987228607
SVM_Linear,0.65,0.0931855500821018
SVM_Linear,0.66,0.1105476673427992
SVM_Linear,0.67,0.1015325670498084
SVM_Linear,0.68,0.09590517241379307
SVM_Linear,0.6900000000000001,0.08472376714868368
SVM_Linear,0.7000000000000001,0.0708812260536398
SVM_Linear,0.7100000000000001,0.06876734046769714
SVM_Linear,0.72,0.06116584564860428
SVM_Linear,0.73,0.0616219667943806
SVM_Linear,0.74,0.06609195402298852
SVM_Linear,0.75,0.07758620689655171
SVM_Linear,0.76,0.07327586206896551
SVM_Linear,0.77,0.05422288855572213
SVM_Linear,0.78,0.05067920585161964
SVM_Linear,0.79,0.04720853858784892
SVM_Linear,0.8,0.05459770114942528
SVM_Linear,0.81,0.06094978826376285
SVM_Linear,0.8200000000000001,0.05268199233716474
SVM_Linear,0.8300000000000001,0.05814739688979039
SVM_Linear,0.8400000000000001,0.03879310344827584
SVM_Linear,0.85,0.03639846743295019
SVM_Linear,0.86,0.06609195402298851
SVM_Linear,0.87,0.04885057471264368
SVM_Linear,0.88,0.040229885057471264
SVM_Linear,0.89,0.031609195402298854
SVM_Linear,0.9,0.02586206896551724
SVM_Linear,0.91,0.022988505747126436
SVM_Linear,0.92,0.017241379310344827
SVM_Linear,0.93,0.017241379310344827
SVM_Linear,0.9400000000000001,0.011494252873563218
SVM_Linear,0.9500000000000001,0.008620689655172414
SVM_Linear,0.9600000000000001,0.005747126436781609
SVM_Linear,0.97,0.0028735632183908046
SVM_Linear,0.98,0.0
SVM_Linear,0.99,0.0
SVM_RBF,0.01,0.5471960989202368
SVM_RBF,0.02,0.5425756509500351
SVM_RBF,0.03,0.5378599360113757
SVM_RBF,0.04,0.5330459770114943
SVM_RBF,0.05,0.5281306715063521
SVM_RBF,0.060000000000000005,0.5231107850330154
SVM_RBF,0.06999999999999999,0.5179829440118651
SVM_RBF,0.08,0.512743628185907
SVM_RBF,0.09,0.5073891625615763
SVM_RBF,0.09999999999999999,0.4990421455938697
SVM_RBF,0.11,0.4934456928838951
SVM_RBF,0.12,0.48772204806687564
SVM_RBF,0.13,0.48186682520808555
SVM_RBF,0.14,0.4758754343758353
SVM_RBF,0.15000000000000002,0.4697430696416497
SVM_RBF,0.16,0.4634646962233169
SVM_RBF,0.17,0.45246503254396897
SVM_RBF,0.18000000000000002,0.4408466498458088
SVM_RBF,0.19,0.43270185894706964
SVM_RBF,0.2,0.4267241379310345
SVM_RBF,0.21000000000000002,0.418558126000291
SVM_RBF,0.22,0.410403772472738
SVM_RBF,0.23,0.4051350947902672
SVM_RBF,0.24000000000000002,0.3988203266787659
SVM_RBF,0.25,0.386015325670498
SVM_RBF,0.26,0.3779123951537745
SVM_RBF,0.27,0.36588726184852777
SVM_RBF,0.28,0.35951468710089396
SVM_RBF,0.29000000000000004,0.3496438400518051
SVM_RBF,0.3,0.3444170771756979
SVM_RBF,0.31,0.33791437614526076
SVM_RBF,0.32,0.3284313725490196
SVM_RBF,0.33,0.31454794990564416
SVM_RBF,0.34,0.3077324973876698
SVM_RBF,0.35000000000000003,0.29796640141467723
SVM_RBF,0.36000000000000004,0.28681752873563215
SVM_RBF,0.37,0.2761813537675606
SVM_RBF,0.38,0.2663144234334446
SVM_RBF,0.39,0.2589504428113812
SVM_RBF,0.4,0.2614942528735632
SVM_RBF,0.41000000000000003,0.2558445353594389
SVM_RBF,0.42000000000000004,0.24881093935790727
SVM_RBF,0.43,0.23875781407541846
SVM_RBF,0.44,0.23871100164203612
SVM_RBF,0.45,0.2304075235109718
SVM_RBF,0.46,0.22051936994465726
SVM_RBF,0.47000000000000003,0.2166558230318803
SVM_RBF,0.48000000000000004,0.20203359858532272
SVM_RBF,0.49,0.20109308091052516
SVM_RBF,0.5,0.1896551724137931
SVM_RBF,0.51,0.193173821252639
SVM_RBF,0.52,0.18869731800766282
SVM_RBF,0.53,0.17877231596967472
SVM_RBF,0.54,0.16979010494752622
SVM_RBF,0.55,0.16666666666666663
SVM_RBF,0.56,0.1603970741901776
SVM_RBF,0.5700000000000001,0.15437048917401763
SVM_RBF,0.5800000000000001,0.16050903119868629
SVM_RBF,0.59,0.14437902999719657
SVM_RBF,0.6,0.14942528735632188
SVM_RBF,0.61,0.14043619216033013
SVM_RBF,0.62,0.12280701754385967
SVM_RBF,0.63,0.12356321839080464
SVM_RBF,0.64,0.12005108556832694
SVM_RBF,0.65,0.10057471264367812
SVM_RBF,0.66,0.08620689655172412
SVM_RBF,0.67,0.09221525600835939
SVM_RBF,0.68,0.07579022988505746
SVM_RBF,0.6900000000000001,0.06868743047830919
SVM_RBF,0.7000000000000001,0.0641762452107279
SVM_RBF,0.7100000000000001,0.07510899722552508
SVM_RBF,0.72,0.07348111658456488
SVM_RBF,0.73,0.06502767134951043
SVM_RBF,0.74,0.08664898320070735
SVM_RBF,0.75,0.06321839080459771
SVM_RBF,0.76,0.06034482758620688
SVM_RBF,0.77,0.05897051474262868
SVM_RBF,0.78,0.08098223615464994
SVM_RBF,0.79,0.059386973180076616
SVM_RBF,0.8,0.04885057471264366
SVM_RBF,0.81,0.05444646098003628
SVM_RBF,0.8200000000000001,0.0395913154533844
SVM_RBF,0.8300000000000001,0.04411764705882352
SVM_RBF,0.8400000000000001,0.053879310344827576
SVM_RBF,0.85,0.03831417624521073
SVM_RBF,0.86,0.02832512315270936
SVM_RBF,0.87,0.03735632183908046
SVM_RBF,0.88,0.031609195402298854
SVM_RBF,0.89,0.014367816091954023
SVM_RBF,0.9,0.011494252873563218
SVM_RBF,0.91,0.008620689655172414
SVM_RBF,0.92,0.0028735632183908046
SVM_RBF,0.93,0.0028735632183908046
SVM_RBF,0.9400000000000001,0.0028735632183908046
SVM_RBF,0.9500000000000001,0.0
SVM_RBF,0.9600000000000001,0.0
SVM_RBF,0.97,0.0
SVM_RBF,0.98,0.0
SVM_RBF,0.99,0.0
XGBoost,0.01,0.5443515615929408
XGBoost,0.02,0.5284424114473375
XGBoost,0.03,0.521240668325631
XGBoost,0.04,0.5055076628352491
XGBoost,0.05,0.49334543254688445
XGBoost,0.060000000000000005,0.483492296404989
XGBoost,0.06999999999999999,0.47633172660981343
XGBoost,0.08,0.47013993003498256
XGBoost,0.09,0.46333838575217884
XGBoost,0.09999999999999999,0.4565772669220945
XGBoost,0.11,0.44733953248095054
XGBoost,0.12,0.4374346917450366
XGBoost,0.13,0.4279297133042674
XGBoost,0.14,0.4208767709168671
XGBoost,0.15000000000000002,0.4124408384043272
XGBoost,0.16,0.40599343185550085
XGBoost,0.17,0.39613626921479017
XGBoost,0.18000000000000002,0.3891225119147743
XGBoost,0.19,0.3785298708670356
XGBoost,0.2,0.36494252873563215
XGBoost,0.21000000000000002,0.35774043358067803
XGBoost,0.22,0.3558060713233127
XGBoost,0.23,0.3449395432154053
XGBoost,0.24000000000000002,0.33771929824561403
XGBoost,0.25,0.3342911877394636
XGBoost,0.26,0.3231593662628145
XGBoost,0.27,0.31188001889466227
XGBoost,0.28,0.30332056194125157
XGBoost,0.29000000000000004,0.2981220657276995
XGBoost,0.3,0.29064039408866993
XGBoost,0.31,0.2872730301515909
XGBoost,0.32,0.2839756592292089
XGBoost,0.33,0.2750471779035855
XGBoost,0.34,0.27176941832114243
XGBoost,0.35000000000000003,0.2656940760389036
XGBoost,0.36000000000000004,0.2625718390804597
XGBoost,0.37,0.2532840722495895
XGBoost,0.38,0.24666295884315903
XGBoost,0.39,0.23982475975127185
XGBoost,0.4,0.2318007662835249
XGBoost,0.41000000000000003,0.22569647379699978
XGBoost,0.42000000000000004,0.2204716607213634
XGBoost,0.43,0.21299657188949386
XGBoost,0.44,0.19950738916256155
XGBoost,0.45,0.19096133751306169
XGBoost,0.46,0.1876330353341848
XGBoost,0.47000000000000003,0.17929950119279986
XGBoost,0.48000000000000004,0.1759504862953139
XGBoost,0.49,0.1643002028397566
XGBoost,0.5,0.15229885057471262
XGBoost,0.51,0.13992493549143795
XGBoost,0.52,0.13050766283524903
XGBoost,0.53,0.12405233553436043
XGBoost,0.54,0.11431784107946025
XGBoost,0.55,0.09642401021711361
XGBoost,0.56,0.08934169278996862
XGBoost,0.5700000000000001,0.0782544774124565
XGBoost,0.5800000000000001,0.06773399014778314
XGBoost,0.59,0.05985421923184753
XGBoost,0.6,0.05603448275862072
XGBoost,0.61,0.05393457117595052
XGBoost,0.62,0.0429522081064731
XGBoost,0.63,0.03945324634979808
XGBoost,0.64,0.03320561941251593
XGBoost,0.65,0.01354679802955655
XGBoost,0.66,0.0015212981744421317
XGBoost,0.67,-0.022378962034134475
XGBoost,0.68,-0.03843390804597707
XGBoost,0.6900000000000001,-0.05487578791249548
XGBoost,0.7000000000000001,-0.06513409961685834
XGBoost,0.7100000000000001,-0.07243361078081667
XGBoost,0.72,-0.0944170771756978
XGBoost,0.73,-0.11004682843763303
XGBoost,0.74,-0.11538461538461531
XGBoost,0.75,-0.13218390804597696
XGBoost,0.76,-0.15852490421455945
XGBoost,0.77,-0.18015992003998005
XGBoost,0.78,-0.19853709508881928
XGBoost,0.79,-0.20840175150519996
XGBoost,0.8,-0.2327586206896553
XGBoost,0.81,-0.24652147610405334
XGBoost,0.8200000000000001,-0.2765006385696043
XGBoost,0.8300000000000001,-0.28887762001352296
XGBoost,0.8400000000000001,-0.33189655172413834
XGBoost,0.85,-0.36398467432950177
XGBoost,0.86,-0.382183908045977
XGBoost,0.87,-0.42683465959328026
XGBoost,0.88,-0.4559386973180077
XGBoost,0.89,-0.5109717868338559
XGBoost,0.9,-0.5718390804597704
XGBoost,0.91,-0.5890804597701153
XGBoost,0.92,-0.5761494252873568
XGBoost,0.93,-0.5853858784893273
XGBoost,0.9400000000000001,-0.6886973180076638
XGBoost,0.9500000000000001,-0.7298850574712656
XGBoost,0.9600000000000001,-0.7701149425287375
XGBoost,0.97,-0.9214559386973172
XGBoost,0.98,-0.7643678160919533
XGBoost,0.99,-0.8074712643678152
LightGBM,0.01,0.5471960989202368
LightGBM,0.02,0.5397020877316443
LightGBM,0.03,0.5263656831378125
LightGBM,0.04,0.5189176245210728
LightGBM,0.05,0.514519056261343
LightGBM,0.060000000000000005,0.5096600635852286
LightGBM,0.06999999999999999,0.5046965764429613
LightGBM,0.08,0.49962518740629686
LightGBM,0.09,0.4947265378299861
LightGBM,0.09999999999999999,0.4897828863346105
LightGBM,0.11,0.485147875500452
LightGBM,0.12,0.4690438871473354
LightGBM,0.13,0.46446029858633897
LightGBM,0.14,0.45749799518845224
LightGBM,0.15000000000000002,0.4519945909398242
LightGBM,0.16,0.44348659003831414
