Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
ExtraTrees,0.7224999999999999,0.08427375636335323,0.7079365079365079,0.7568002075463391,0.12382770347469121,0.7338422648349625,0.6834173669467786,0.081746975045762,0.672566371681416,0.6967063492063492,0.06911003382292834,0.6753968253968254,0.7560497835497835,0.10622035191224215,0.7321428571428571,0.6784126984126985,0.14519289781602845,0.6507936507936508,0.6981070653484446,0.07754184408837506,0.6890756302521008,0.715,0.1329578045011942,0.7,11.6,11.6,4.6303347611160905,4,12.0,18
KNN,0.7125198412698412,0.05581954004327228,0.7246031746031745,0.75972943511024,0.05523790070486518,0.7634211954353186,0.6976050420168068,0.06294271600839238,0.6902654867256637,0.6830555555555555,0.03990919398048943,0.6850793650793651,0.7190079365079365,0.08311539907936402,0.71875,0.7401587301587302,0.1278616504777229,0.7301587301587301,0.7207017543859648,0.0778789299593268,0.7244094488188977,0.6259523809523809,0.11181962313437581,0.64,11.6,11.6,4.6303347611160905,4,12.0,18
SVM_RBF,0.6999603174603175,0.09709080849638776,0.6901587301587301,0.7606355827234141,0.07902136792570773,0.70841414335048,0.6648879551820729,0.10146477994870824,0.6637168141592921,0.6744841269841271,0.1002776757055027,0.6674603174603174,0.7421212121212122,0.08018802513825818,0.7272727272727273,0.653015873015873,0.19006463474752017,0.6349206349206349,0.6737587470001264,0.10325722841291729,0.6779661016949152,0.6959523809523809,0.14481123846090296,0.7,11.6,11.6,4.6303347611160905,4,12.0,18
RandomForest,0.6967857142857142,0.08826081964954995,0.6853968253968254,0.7426931443254818,0.11356148036564236,0.7135378283482923,0.676750700280112,0.08148155578330143,0.6637168141592921,0.6871825396825397,0.06681337787327464,0.6592063492063491,0.7236138861138861,0.11708270398524043,0.6984126984126984,0.7260317460317459,0.16009760187610628,0.6984126984126984,0.7046264718678511,0.08697632435763333,0.6984126984126984,0.6483333333333333,0.14027750275000542,0.62,11.6,11.6,4.6303347611160905,4,12.0,18
GradientBoosting,0.683373015873016,0.025553337180655653,0.6819047619047619,0.7228988933039885,0.10115875209260088,0.6875908822647185,0.6407422969187675,0.08914816559391305,0.6371681415929203,0.6467460317460318,0.07627326850896099,0.6457142857142857,0.7134487734487734,0.15545262130676718,0.72,0.5658730158730159,0.15425435699373133,0.5714285714285714,0.6191245791245791,0.13072423471613973,0.6371681415929203,0.7276190476190475,0.10846904111228511,0.72,11.6,11.6,4.6303347611160905,4,12.0,18
XGBoost,0.6640476190476191,0.06947668185979683,0.6622222222222223,0.7303603265420693,0.12902065431174162,0.7164643237986703,0.6208823529411764,0.10937661955740567,0.6194690265486725,0.6338492063492064,0.09462514392824815,0.6277777777777778,0.6945887445887446,0.13463203463203466,0.7,0.5684126984126985,0.1586701473858702,0.5555555555555556,0.61176649437519,0.13670372436588962,0.6194690265486725,0.6992857142857143,0.10103657764728448,0.7,11.6,11.6,4.6303347611160905,4,12.0,18
LogisticRegression,0.6398015873015873,0.1526302936863074,0.6631746031746031,0.708111168496103,0.07401424126205262,0.6827785645655989,0.6503641456582633,0.13400937878193092,0.6548672566371682,0.6373809523809524,0.17494742398498497,0.6553968253968254,0.7133333333333334,0.07452951446290992,0.7068965517241379,0.6719047619047619,0.1687814433253405,0.6507936507936508,0.6781089600055117,0.09813705037326306,0.6776859504132231,0.6028571428571429,0.30266166198025984,0.66,11.6,11.6,4.6303347611160905,4,12.0,18
LightGBM,0.6370238095238095,0.09203711307904773,0.6117460317460317,0.6889757632269026,0.08677286734068612,0.6876509951952936,0.5983613445378151,0.10260383759676862,0.5929203539823009,0.6202777777777777,0.08417791959080739,0.5957142857142856,0.6735964912280702,0.0958296297811004,0.6545454545454545,0.6174603174603175,0.24877629458368336,0.5714285714285714,0.6061608438890387,0.14409500097896558,0.6101694915254238,0.6230952380952381,0.17965638656490923,0.62,11.6,11.6,4.6303347611160905,4,12.0,18
SVM_Linear,0.6334126984126984,0.16548797110819471,0.6679365079365079,0.691834289289526,0.05860032953429264,0.6679324742715355,0.6420308123249299,0.12323475531701943,0.6460176991150443,0.631904761904762,0.1684729407686202,0.6453968253968254,0.7052747252747253,0.07499756466681695,0.6949152542372882,0.6752380952380952,0.16979408927828518,0.6507936507936508,0.6734236453201969,0.08650344490392875,0.6721311475409836,0.5885714285714286,0.2987251825572755,0.64,11.6,11.6,4.6303347611160905,4,12.0,18
NaiveBayes,0.593015873015873,0.10539031104366078,0.5938095238095238,0.6859619931800198,0.05874134318636597,0.6461474649506374,0.569733893557423,0.09733758941495049,0.584070796460177,0.5403968253968253,0.1174690043977776,0.5506349206349206,0.5853968253968255,0.09164876482928828,0.5888888888888889,0.8484126984126984,0.10084050904297517,0.8412698412698413,0.6846343311860553,0.06106668458406514,0.6928104575163399,0.2323809523809524,0.1607634845329737,0.26,11.6,11.6,4.6303347611160905,4,12.0,18
