precision,recall,threshold
0.5517241379310345,1.0,0.22256541717990327
0.5478260869565217,0.984375,0.3660833838280128
0.543859649122807,0.96875,0.37172210833154223
0.5398230088495575,0.953125,0.3762326627648538
0.5357142857142857,0.9375,0.3801782622348869
0.5315315315315315,0.921875,0.38803283749047945
0.5272727272727272,0.90625,0.4008561743963752
0.5229357798165137,0.890625,0.40234574753685287
0.5277777777777778,0.890625,0.40826023558446173
0.5327102803738317,0.890625,0.4107481294032385
0.5377358490566038,0.890625,0.4113954329698967
0.5428571428571428,0.890625,0.41735815028301304
0.5480769230769231,0.890625,0.4187680012203478
0.5533980582524272,0.890625,0.4193509469709549
0.5588235294117647,0.890625,0.42097611609628516
0.5643564356435643,0.890625,0.42318117706546965
0.56,0.875,0.4261912399084205
0.5555555555555556,0.859375,0.42979244310670306
0.5612244897959183,0.859375,0.43186744873225186
0.5567010309278351,0.84375,0.43383442794481136
0.5520833333333334,0.828125,0.43458009402888853
0.5473684210526316,0.8125,0.4350013548664214
0.5531914893617021,0.8125,0.43949871174910354
0.5483870967741935,0.796875,0.4401829401385444
0.5434782608695652,0.78125,0.4434699421810995
0.5494505494505495,0.78125,0.44619143637154535
0.5555555555555556,0.78125,0.4486665937839951
0.5617977528089888,0.78125,0.4490123227538974
0.5681818181818182,0.78125,0.4506048248791727
0.5632183908045977,0.765625,0.45086864425577583
0.5581395348837209,0.75,0.45091693844393904
0.5647058823529412,0.75,0.45389009906001604
0.5714285714285714,0.75,0.4540372671407671
0.5783132530120482,0.75,0.45607866244634837
0.573170731707317,0.734375,0.4568786416881688
0.5679012345679012,0.71875,0.46000642224358856
0.5625,0.703125,0.46054855682107976
0.569620253164557,0.703125,0.46093474760435266
0.5769230769230769,0.703125,0.46099690578452623
0.5844155844155844,0.703125,0.4615640046097586
0.5921052631578947,0.703125,0.46537066597825677
0.5866666666666667,0.6875,0.4661527726647461
0.5945945945945946,0.6875,0.4670405704440556
0.589041095890411,0.671875,0.46857889711603995
0.5972222222222222,0.671875,0.47024064473361876
0.6056338028169014,0.671875,0.47385069035978633
0.6142857142857143,0.671875,0.47413320761536293
0.6086956521739131,0.65625,0.4771026322107071
0.6029411764705882,0.640625,0.47918910809403203
0.5970149253731343,0.625,0.4792063955133659
0.6060606060606061,0.625,0.4800147800059988
0.6,0.609375,0.48277072683812766
0.609375,0.609375,0.4856520221712268
0.6190476190476191,0.609375,0.4891920969814118
0.6290322580645161,0.609375,0.4906684798591474
0.639344262295082,0.609375,0.49497946455996145
0.65,0.609375,0.4949929724105901
0.6610169491525424,0.609375,0.4958218982140857
0.6724137931034483,0.609375,0.49888123303372434
0.6842105263157895,0.609375,0.5016777729562134
0.6785714285714286,0.59375,0.5018499693035388
0.6727272727272727,0.578125,0.5026830694352428
0.6666666666666666,0.5625,0.5041899555008206
0.660377358490566,0.546875,0.5086238669938186
0.6538461538461539,0.53125,0.5113748677138894
0.6666666666666666,0.53125,0.5136691715735481
0.66,0.515625,0.5153136967541079
0.673469387755102,0.515625,0.5156763374136282
0.6666666666666666,0.5,0.5182137598842935
0.6808510638297872,0.5,0.5213639402761511
0.6739130434782609,0.484375,0.5215000199834802
0.6666666666666666,0.46875,0.5245624055566867
0.6818181818181818,0.46875,0.5247856835988256
0.6744186046511628,0.453125,0.5287484924998407
0.6904761904761905,0.453125,0.5335238202977286
0.7073170731707317,0.453125,0.5353534896468158
0.7,0.4375,0.5375655550561955
0.717948717948718,0.4375,0.5384858012474227
0.7368421052631579,0.4375,0.540037964503727
0.7297297297297297,0.421875,0.5411507926429181
0.75,0.421875,0.5472957360764794
0.7428571428571429,0.40625,0.5478523549748391
0.7352941176470589,0.390625,0.5523784118091619
0.7272727272727273,0.375,0.5547188216608919
0.71875,0.359375,0.5570050588106185
0.7419354838709677,0.359375,0.5574073257092923
0.7666666666666667,0.359375,0.5579965195349711
0.7931034482758621,0.359375,0.5606164552793379
0.8214285714285714,0.359375,0.5610644460065641
0.8148148148148148,0.34375,0.5611362303148197
0.8076923076923077,0.328125,0.5618166004346387
0.8,0.3125,0.562365191271109
0.7916666666666666,0.296875,0.5648573126390687
0.782608695652174,0.28125,0.5675196781228012
0.7727272727272727,0.265625,0.5691520162611264
0.7619047619047619,0.25,0.5694875962816883
0.75,0.234375,0.5703132534108528
0.7368421052631579,0.21875,0.5736658825601317
0.7222222222222222,0.203125,0.573884391690384
0.7647058823529411,0.203125,0.5785050909771244
0.75,0.1875,0.5793838466742852
0.8,0.1875,0.5884060066637715
0.8571428571428571,0.1875,0.5937402896415919
0.8461538461538461,0.171875,0.6030827266009626
0.8333333333333334,0.15625,0.605250330223612
0.8181818181818182,0.140625,0.6210166394391442
0.8,0.125,0.6248300805271196
0.8888888888888888,0.125,0.6327492079208661
0.875,0.109375,0.6355305786065043
0.8571428571428571,0.09375,0.6463387917013292
0.8333333333333334,0.078125,0.6589429963699256
0.8,0.0625,0.6613273298563399
0.75,0.046875,0.6680536570459765
0.6666666666666666,0.03125,0.6739175942724487
0.5,0.015625,0.6994930482658056
1.0,0.015625,0.7306427677650734
1.0,0.0,
