k,mean_score,std_score,fold_scores,metric,tuning_model
8,0.6461095759341373,0.16334194198826132,"[0.42510121457489874, 0.6984126984126984, 0.8148148148148148]",auc,LogisticRegression
14,0.6429240837135574,0.11549166742815238,"[0.5101214574898785, 0.626984126984127, 0.7916666666666666]",auc,LogisticRegression
12,0.6419476397546574,0.1673186396407606,"[0.42914979757085014, 0.6587301587301588, 0.837962962962963]",auc,LogisticRegression
6,0.6385604324200815,0.1681285438018273,"[0.41700404858299595, 0.6746031746031746, 0.8240740740740741]",auc,LogisticRegression
10,0.6382801733678927,0.1531726963607477,"[0.4412955465587044, 0.6587301587301587, 0.8148148148148149]",auc,LogisticRegression
4,0.625460553092132,0.11025927117195164,"[0.46963562753036436, 0.6984126984126984, 0.7083333333333333]",auc,LogisticRegression
16,0.6137494733985961,0.11332417422052314,"[0.4655870445344129, 0.6349206349206349, 0.7407407407407407]",auc,LogisticRegression
18,0.5980701397368064,0.09842740168152155,"[0.46153846153846156, 0.6428571428571428, 0.6898148148148149]",auc,LogisticRegression
