Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LogisticRegression,NaiveBayes,0.7165624999999999,0.5175,0.19906249999999992,4.436394029819363,9.14783356817029e-06,✓,✓,0.00041165251056766305,✓
SVM_RBF,NaiveBayes,0.6759375,0.5175,0.1584375,3.6403453026899086,0.0002722726539464237,✓,✓,0.012252269427589066,✓
SVM_Linear,NaiveBayes,0.6662499999999999,0.5175,0.14874999999999994,3.5382060263644206,0.0004028555905767491,✓,✓,0.01812850157595371,✓
XGBoost,NaiveBayes,0.6771874999999999,0.5175,0.15968749999999998,3.3262822512791903,0.0008801275642797619,✓,✓,0.03960574039258929,✓
LogisticRegression,SVM_Linear,0.7165624999999999,0.6662499999999999,0.05031249999999998,3.1883431343159563,0.0014309062430427379,✓,✓,0.0643907809369232,✗
LogisticRegression,GradientBoosting,0.7165624999999999,0.63,0.08656249999999988,2.9340725903427276,0.0033454595704050733,✓,✓,0.1505456806682283,✗
LogisticRegression,ExtraTrees,0.7165624999999999,0.623125,0.09343749999999984,2.7886793562523575,0.005292343383241862,✓,✓,0.2381554522458838,✗
LightGBM,NaiveBayes,0.6618749999999999,0.5175,0.14437499999999992,2.6287366566958354,0.008570269992469738,✓,✓,0.3856621496611382,✗
LogisticRegression,RandomForest,0.7165624999999999,0.61875,0.09781249999999986,2.538863339859383,0.011121325557816478,✓,✗,0.5004596501017415,✗
LogisticRegression,KNN,0.7165624999999999,0.6323437499999999,0.08421875000000001,2.5356848305244064,0.01122276871846306,✓,✗,0.5050245923308376,✗
KNN,NaiveBayes,0.6323437499999999,0.5175,0.11484374999999991,2.481314941827703,0.01308986603664011,✓,✗,0.589043971648805,✗
ExtraTrees,NaiveBayes,0.623125,0.5175,0.10562500000000008,2.4198363488064802,0.015527493351315569,✓,✗,0.6987372008092005,✗
NaiveBayes,GradientBoosting,0.5175,0.63,-0.11250000000000004,-2.390391257181105,0.01683043237987239,✓,✗,0.7573694570942575,✗
LogisticRegression,SVM_RBF,0.7165624999999999,0.6759375,0.04062499999999991,2.334660590539331,0.01956115856715938,✓,✗,0.8802521355221721,✗
RandomForest,NaiveBayes,0.61875,0.5175,0.10125000000000006,2.0613302589027334,0.03927154332337601,✓,✗,1.0,✗
