model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
SVM_Linear,5,116,0.6778846153846153,0.6206896551724138,0.6129807692307692,0.6470588235294118,0.6875,0.6666666666666666,0.5384615384615384,0.7278384687208217,0.621042373767624,0.6405345471521942,0.6244285714285713,0.7235294117647058,0.6415565796210958,0.5575396825396826,0.1234733745282738,0.05555100226585525,0.08043548908030865,0.11397851569842593,0.2084711193725806,0.07994680746371972,0.10703992704292872
