All5_Tag,Dataset_A,Dataset_B,Dataset_C,Dataset_D,Dataset_E,Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Std_PR_AUC_No_SMOTE,Std_PR_AUC_SMOTE,Delta_Std_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Acc_No_SMOTE,Mean_Acc_SMOTE,Delta_Mean_Acc_SMOTE_minus_No_SMOTE,Std_Acc_No_SMOTE,Std_Acc_SMOTE,Delta_Std_Acc_SMOTE_minus_No_SMOTE,Pooled_Acc_No_SMOTE,Pooled_Acc_SMOTE,Delta_Pooled_Acc_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Std_Bal_Acc_No_SMOTE,Std_Bal_Acc_SMOTE,Delta_Std_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_Prec_No_SMOTE,Mean_Prec_SMOTE,Delta_Mean_Prec_SMOTE_minus_No_SMOTE,Std_Prec_No_SMOTE,Std_Prec_SMOTE,Delta_Std_Prec_SMOTE_minus_No_SMOTE,Pooled_Prec_No_SMOTE,Pooled_Prec_SMOTE,Delta_Pooled_Prec_SMOTE_minus_No_SMOTE,Mean_Rec_No_SMOTE,Mean_Rec_SMOTE,Delta_Mean_Rec_SMOTE_minus_No_SMOTE,Std_Rec_No_SMOTE,Std_Rec_SMOTE,Delta_Std_Rec_SMOTE_minus_No_SMOTE,Pooled_Rec_No_SMOTE,Pooled_Rec_SMOTE,Delta_Pooled_Rec_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Std_F1_No_SMOTE,Std_F1_SMOTE,Delta_Std_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Std_Specificity_No_SMOTE,Std_Specificity_SMOTE,Delta_Std_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Mean_Kappa_No_SMOTE,Mean_Kappa_SMOTE,Delta_Mean_Kappa_SMOTE_minus_No_SMOTE,Std_Kappa_No_SMOTE,Std_Kappa_SMOTE,Delta_Std_Kappa_SMOTE_minus_No_SMOTE,Pooled_Kappa_No_SMOTE,Pooled_Kappa_SMOTE,Delta_Pooled_Kappa_SMOTE_minus_No_SMOTE,Pooled_Brier_No_SMOTE,Pooled_Brier_SMOTE,Delta_Pooled_Brier_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,ExtraTrees,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7375793650793652,0.740952380952381,0.003373015873015861,0.085022154123863,0.0885500201697235,0.0035278660458605005,0.72,0.7177777777777777,-0.0022222222222222365,0.7884854468346718,0.7881502747186874,-0.00033517211598443897,0.1432617819860411,0.1334710083881299,-0.009790773597911195,0.774860080329943,0.7800488679696371,0.0051887876396941035,0.6673249299719888,0.6673249299719888,0.0,0.0923389217661876,0.0923389217661876,0.0,0.6548672566371682,0.6548672566371682,0.0,0.6742857142857143,0.6742857142857143,0.0,0.0813007598676152,0.0813007598676152,0.0,0.6512698412698412,0.6533333333333333,0.0020634920634921006,0.7123076923076923,0.7193006993006993,0.006993006993006978,0.1132207353413791,0.1128486739786485,-0.00037206136273058854,0.6935483870967742,0.7,0.006451612903225712,0.7195238095238097,0.7028571428571428,-0.01666666666666683,0.1495231355088775,0.1498412698412698,0.0003181343323923058,0.6825396825396826,0.6666666666666666,-0.015873015873015928,0.6979318381423644,0.693062272924973,-0.004869565217391347,0.0958360087487362,0.0952074919726707,-0.0006285167760654992,0.688,0.6829268292682927,-0.0050731707317072106,0.6290476190476191,0.6457142857142857,0.016666666666666607,0.1429079274811634,0.1509561363510633,0.008048208869899903,0.62,0.64,0.020000000000000018,0.3365284500339118,0.3365284500339118,0.0,0.1734923015945594,0.1734923015945594,0.0,0.3019166798669412,0.3047799337434926,0.002863253876551397,0.2191441604806593,0.2185898646818715,-0.0005542957987877961,12.4,12.4,0.0,38,38,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,GradientBoosting,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6911904761904762,0.6898015873015872,-0.001388888888888995,0.0787105550350326,0.0862946621030698,0.007584107068037194,0.653968253968254,0.6712698412698412,0.017301587301587262,0.733446561143303,0.735741936030218,0.0022953748869150026,0.1266038638633365,0.1407552452112886,0.014151381347952102,0.6850074417002804,0.707497358959934,0.022489917259653658,0.6522689075630252,0.6326050420168068,-0.019663865546218462,0.0620555440899469,0.037938500887448,-0.024117043202498904,0.6548672566371682,0.6283185840707964,-0.026548672566371723,0.6531349206349206,0.633095238095238,-0.02003968253968258,0.0470907199270746,0.0593115793220258,0.012220859394951197,0.6347619047619047,0.6233333333333333,-0.011428571428571455,0.6679945054945055,0.6837118437118437,0.015717338217338228,0.1189024544642744,0.1188320041104191,-7.045035385530585e-05,0.6538461538461539,0.6666666666666666,0.012820512820512775,0.8317460317460318,0.7028571428571428,-0.12888888888888894,0.1071163988495427,0.1498412698412698,0.0427248709917271,0.8095238095238095,0.6666666666666666,-0.1428571428571429,0.7237242762859462,0.6697566137566138,-0.05396766252933238,0.04109342144139,0.0603312858934498,0.0192378644520598,0.723404255319149,0.6666666666666666,-0.05673758865248235,0.4745238095238095,0.5633333333333334,0.08880952380952384,0.1679028981880737,0.1869046102516825,0.019001712063608817,0.46,0.58,0.11999999999999994,0.2964162393949628,0.2523638410446921,-0.044052398350270694,0.0974950300898388,0.1138936673672503,0.016398637277411504,0.2781326781326781,0.2466666666666667,-0.03146601146601141,0.2302141518336584,0.2333033656388539,0.003089213805195501,12.4,12.4,0.0,38,38,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,KNN,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7403373015873016,0.7299404761904761,-0.010396825396825515,0.0997338673333831,0.1016583565368174,0.0019244892034342986,0.6984126984126984,0.7117460317460318,0.01333333333333342,0.7508592611706277,0.7493502479714333,-0.0015090131991943867,0.1646909975299854,0.1643134945412825,-0.0003775029887028991,0.7042826679544326,0.7384206743686896,0.034138006414257016,0.6510364145658263,0.689747899159664,0.038711484593837664,0.1135193796749502,0.1004124187829974,-0.01310696089195279,0.6371681415929203,0.6814159292035398,0.04424778761061943,0.6551984126984127,0.6886111111111111,0.03341269841269834,0.0721838813282297,0.0847845668533962,0.012600685525166508,0.6168253968253968,0.6812698412698412,0.06444444444444442,0.6736111111111112,0.7227039627039626,0.04909285159285148,0.1449118752434485,0.1584345503022581,0.01352267505880958,0.6410256410256411,0.7288135593220338,0.08778791829639276,0.8301587301587302,0.6912698412698413,-0.13888888888888895,0.1737787172814754,0.1675787589869099,-0.0061999582945654885,0.7936507936507936,0.6825396825396826,-0.11111111111111105,0.7158045977011495,0.6944882896897415,-0.021316308011407936,0.0995540990045951,0.1368166914520218,0.037262592447426704,0.7092198581560284,0.7049180327868853,-0.004301825369143142,0.4802380952380952,0.6859523809523809,0.20571428571428568,0.2275966316916171,0.1125976522513547,-0.1149989794402624,0.44,0.68,0.24000000000000005,0.3086088483767885,0.3714612497963547,0.06285240141956622,0.1611227799178421,0.1783975922206735,0.0172748123028314,0.2411138411138411,0.3595717884130982,0.11845794729925713,0.2252360502639025,0.2234837252238962,-0.0017523250400063028,12.4,12.4,0.0,38,38,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LightGBM,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6622619047619048,0.6586904761904762,-0.0035714285714286698,0.1067047480208306,0.1023349841432139,-0.0043697638776167,0.6680952380952381,0.6444444444444444,-0.0236507936507937,0.7234460583961189,0.7215037790720321,-0.0019422793240867486,0.1211373649901299,0.1391175825260758,0.017980217535945905,0.732299945934022,0.7098734159724043,-0.022426529961617758,0.6192717086834734,0.5992717086834735,-0.019999999999999907,0.1072013571277671,0.0656311188524045,-0.0415702382753626,0.6106194690265486,0.5929203539823009,-0.017699115044247704,0.6295238095238095,0.5938095238095238,-0.0357142857142857,0.0807332858347346,0.0810136711647847,0.0002803853300500925,0.5992063492063492,0.5812698412698413,-0.017936507936507917,0.6768253968253968,0.6517857142857142,-0.025039682539682584,0.1641444834243585,0.1463984569196703,-0.017746026504688206,0.6376811594202898,0.6231884057971014,-0.01449275362318836,0.7338095238095239,0.7171428571428571,-0.01666666666666683,0.151736069275149,0.1536074975074504,0.0018714282323014086,0.6984126984126984,0.6825396825396826,-0.015873015873015817,0.6731705331705331,0.654928774928775,-0.01824175824175811,0.0969054564115147,0.0774763973542645,-0.019429059057250203,0.6666666666666666,0.6515151515151515,-0.015151515151515138,0.5252380952380953,0.4704761904761904,-0.0547619047619049,0.2413754990036776,0.2500684713489723,0.008692972345294703,0.5,0.48,-0.020000000000000018,0.2506495553304064,0.1750316644493576,-0.07561789088104878,0.1557219131692779,0.1571072295050989,0.0013853163358210074,0.2009000321440051,0.164577306332369,-0.03632272581163609,0.2789213062506896,0.2863206668422492,0.007399360591559601,12.4,12.4,0.0,38,38,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LogisticRegression,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7155952380952381,0.7251984126984127,0.009603174603174613,0.0858533924120772,0.0810402573146121,-0.004813135097465102,0.7209523809523809,0.7279365079365079,0.0069841269841269815,0.768300333856289,0.7743409383708357,0.006040604514546688,0.1185129496643466,0.1133423704998705,-0.005170579164476094,0.7566003155927585,0.7593444922890997,0.002744176696341194,0.6537535014005602,0.6620868347338937,0.008333333333333526,0.1059585930370678,0.0869111843815734,-0.019047408655494397,0.6460176991150443,0.6548672566371682,0.008849557522123908,0.6430952380952382,0.6547619047619048,0.011666666666666603,0.1185422075720901,0.1007308265652026,-0.01781138100688749,0.6392063492063491,0.6471428571428571,0.00793650793650802,0.6804212454212455,0.6920879120879121,0.011666666666666603,0.1520205038813629,0.1274770745683883,-0.024543429312974596,0.676923076923077,0.6818181818181818,0.004895104895104807,0.7095238095238096,0.7328571428571429,0.023333333333333317,0.1422030882820637,0.0904282802695703,-0.051774808012493415,0.6984126984126984,0.7142857142857143,0.015873015873015928,0.6869799131259233,0.7032136793596896,0.016233766233766267,0.1265670115797201,0.0838596725992711,-0.04270733898044901,0.6875,0.6976744186046512,0.01017441860465118,0.5766666666666667,0.5766666666666667,0.0,0.1737175229439384,0.1737175229439384,0.0,0.58,0.58,0.0,0.2788618048618049,0.300032976032976,0.02117117117117112,0.2346771928860863,0.2006334767765904,-0.034043716109495886,0.2795664647752629,0.2961188308576904,0.016552366082427494,0.2179556667448588,0.2162364761635372,-0.0017191905813216113,12.4,12.4,0.0,38,38,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,NaiveBayes,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6692460317460318,0.6723015873015873,0.003055555555555478,0.1036606378562563,0.1049146313389349,0.0012539934826786003,0.6533333333333333,0.6588888888888887,0.005555555555555425,0.7323120407282715,0.7342209651371959,0.0019089244089244284,0.0834365518010681,0.075804719665456,-0.007631832135612096,0.6890558440057042,0.6922087271846393,0.0031528831789351397,0.5722689075630252,0.5923669467787115,0.020098039215686314,0.1051851499137753,0.1168050433481977,0.011619893434422407,0.5752212389380531,0.5929203539823009,0.017699115044247815,0.5435714285714286,0.564404761904762,0.02083333333333337,0.1108757143664977,0.1252448848422095,0.014369170475711804,0.5406349206349206,0.5585714285714285,0.017936507936507917,0.587929292929293,0.6011790840738209,0.013249791144527956,0.1102887843688348,0.1112153566606215,0.0009265722917867064,0.5824175824175825,0.5934065934065934,0.01098901098901095,0.8561904761904762,0.8728571428571428,0.016666666666666607,0.0935759722633647,0.0954236288046119,0.001847656541247203,0.8412698412698413,0.8571428571428571,0.015873015873015817,0.6870614035087719,0.7021852931768412,0.015123889668069324,0.0784818144446382,0.0835665875678734,0.005084773123235201,0.6883116883116883,0.7012987012987013,0.012987012987012991,0.2309523809523809,0.2559523809523809,0.024999999999999967,0.180010077823198,0.1893568300069865,0.009346752183788498,0.24,0.26,0.020000000000000018,0.0872387447199467,0.1294293400697538,0.042190595349807083,0.236551469754104,0.2652053427633437,0.02865387300923969,0.0862533692722373,0.1243261455525607,0.038072776280323406,0.3743322053986528,0.3506120675046255,-0.023720137894027327,12.4,12.4,0.0,38,38,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,RandomForest,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7412301587301589,0.741547619047619,0.0003174603174601609,0.0750143179412804,0.0681934486213319,-0.0068208693199484915,0.7098412698412697,0.7142857142857142,0.004444444444444473,0.7838129472716306,0.7583491885528595,-0.025463758718771157,0.1406613226180943,0.1420376508555342,0.0013763282374398833,0.7269808773606314,0.7228975617860403,-0.004083315574591184,0.6749439775910364,0.6987535014005604,0.023809523809523947,0.0911771418220009,0.0670030470377619,-0.024174094784239,0.6637168141592921,0.6902654867256637,0.02654867256637161,0.6703968253968255,0.6902380952380953,0.01984126984126977,0.0823951726418408,0.0737333623101584,-0.00866181033168241,0.653015873015873,0.680952380952381,0.027936507936507926,0.7047368421052631,0.7184464555052791,0.013709613400015974,0.1284488513676435,0.1116879987052264,-0.0167608526624171,0.6811594202898551,0.7058823529411765,0.024722932651321416,0.7736507936507937,0.7847619047619048,0.011111111111111072,0.1380043488530095,0.1212124853976525,-0.016791863455356992,0.746031746031746,0.7619047619047619,0.015873015873015817,0.7192256503327285,0.7370232031692133,0.017797552836484876,0.0858581745467322,0.0716326638067046,-0.014225510740027592,0.7121212121212122,0.732824427480916,0.020703215359703875,0.5671428571428572,0.5957142857142858,0.02857142857142858,0.2151432576568291,0.1829488857156023,-0.03219437194122679,0.56,0.6,0.039999999999999925,0.3330997489401691,0.3711835182361498,0.03808376929598073,0.1673712487447472,0.1459977096376098,-0.021373539107137407,0.3098682095789135,0.3656776263031275,0.05580941672421402,0.2159140410943015,0.2147913437009002,-0.0011226973934013174,12.4,12.4,0.0,38,38,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_Linear,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7035714285714286,0.7255952380952382,0.022023809523809557,0.103145905654871,0.0736497673710653,-0.029496138283805706,0.7041269841269842,0.7250793650793651,0.020952380952380945,0.754368657839504,0.7631211308728696,0.008752473033365571,0.149348348387142,0.1365075102006483,-0.012840838186493703,0.7387603999613297,0.7512105561023819,0.01245015614105216,0.6465126050420167,0.6720868347338936,0.02557422969187695,0.1212393273313469,0.1042999709616289,-0.01693935636971801,0.6371681415929203,0.6637168141592921,0.026548672566371723,0.6301984126984126,0.6541269841269841,0.02392857142857152,0.103295594503296,0.1129832639775797,0.009687669474283692,0.6168253968253968,0.653015873015873,0.03619047619047622,0.6526440879382056,0.6794117647058824,0.026767676767676774,0.1372033390553966,0.142879165655703,0.005675826600306383,0.6410256410256411,0.6811594202898551,0.04013377926421402,0.8058730158730159,0.7515873015873015,-0.05428571428571438,0.1023552324036398,0.1534765508157182,0.0511213184120784,0.7936507936507936,0.746031746031746,-0.04761904761904756,0.7129006085192697,0.7082329648572843,-0.0046676436619854655,0.11192752908104,0.1324533905296155,0.02052586144857549,0.7092198581560284,0.7121212121212122,0.0029013539651837617,0.4545238095238096,0.5566666666666668,0.10214285714285715,0.157920873438484,0.1511437873167284,-0.006777086121755593,0.44,0.56,0.12000000000000005,0.2653431630065228,0.3057546620046619,0.04041149899813912,0.2042427957757904,0.2253345856606627,0.021091789884872286,0.2411138411138411,0.3098682095789135,0.06875436846507238,0.2239030030009227,0.2132051625302775,-0.010697840470645203,12.4,12.4,0.0,38,38,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7469047619047618,0.741468253968254,-0.005436507936507851,0.1168582812586041,0.0995949531799508,-0.0172633280786533,0.7238095238095238,0.7384126984126983,0.014603174603174507,0.8096604593213396,0.7979318530510666,-0.011728606270272945,0.1387575172000073,0.145929080108335,0.007171562908327683,0.7923769751127538,0.8040840751723073,0.011707100059553444,0.6310364145658263,0.6987535014005604,0.0677170868347341,0.1030118414443304,0.0930380297459657,-0.009973811698364698,0.6194690265486725,0.6902654867256637,0.07079646017699115,0.6252777777777777,0.6884920634920635,0.06321428571428578,0.0761964283389318,0.1003508584147664,0.024154430075834607,0.5947619047619048,0.6850793650793651,0.09031746031746024,0.6493006993006993,0.726983016983017,0.0776823176823177,0.130681817585186,0.1480855017853069,0.017403684200120922,0.6219512195121951,0.71875,0.09679878048780488,0.8403174603174601,0.7469841269841269,-0.09333333333333327,0.1501946331117416,0.1399838021079857,-0.010210831003755916,0.8095238095238095,0.7301587301587301,-0.07936507936507942,0.7106158357771262,0.724546067047448,0.01393023127032178,0.0865253528269667,0.1130116907792333,0.026486337952266598,0.7034482758620689,0.7244094488188977,0.020961172956828755,0.4102380952380952,0.63,0.21976190476190482,0.2159480495181722,0.196751394178316,-0.019196655339856206,0.38,0.64,0.26,0.2497380226779781,0.368800827867158,0.11906280518917992,0.1554482373474353,0.196352599848162,0.04090436250072671,0.1972575582355856,0.3709241291554001,0.17366657091981447,0.2202093111204571,0.2088772349482134,-0.011332076172243716,12.4,12.4,0.0,38,38,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,XGBoost,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7011507936507937,0.7169047619047619,0.015753968253968242,0.1042070141058829,0.0847445139997936,-0.019462500106089298,0.6815873015873015,0.6911111111111112,0.009523809523809712,0.7626799227425318,0.7545255368276893,-0.008154385914842521,0.1508386624134319,0.1040090980401968,-0.046829564373235114,0.730459079707209,0.7447033707170487,0.014244291009839705,0.6669887955182074,0.6598459383753501,-0.0071428571428573395,0.0676430223059318,0.0567917689808159,-0.010851253325115905,0.6637168141592921,0.6548672566371682,-0.008849557522123908,0.6648412698412699,0.660952380952381,-0.0038888888888889417,0.0843212790777998,0.0752411090415068,-0.009080170036292995,0.655079365079365,0.6450793650793651,-0.009999999999999898,0.7015984015984016,0.6957724628312864,-0.005825938767115235,0.1296369227141968,0.1204487816633544,-0.009188141050842397,0.6865671641791045,0.6764705882352942,-0.010096575943810304,0.763968253968254,0.7728571428571429,0.008888888888888946,0.1436026403551007,0.1709755920043106,0.027372951649209887,0.7301587301587301,0.7301587301587301,0.0,0.7115014640531883,0.7068598068598069,-0.004641657193381388,0.0650790045651857,0.0606157205052243,-0.004463284059961402,0.7076923076923077,0.7022900763358778,-0.005402231356429921,0.5657142857142857,0.549047619047619,-0.01666666666666672,0.1995323330376248,0.1938019186527042,-0.005730414384920585,0.58,0.56,-0.019999999999999907,0.3166657027183343,0.3067124070897656,-0.00995329562856867,0.1665664272194816,0.1497143826646732,-0.016852044554808376,0.3127400768245839,0.2931836407377706,-0.01955643608681329,0.2618176043449768,0.2521344899415671,-0.009683114403409687,12.4,12.4,0.0,38,38,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,ExtraTrees,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6809920634920636,0.6702380952380953,-0.010753968253968349,0.1266563477914867,0.1368300348162477,0.010173687024760986,0.6406349206349206,0.663968253968254,0.023333333333333428,0.7713288578868198,0.7584300395004415,-0.012898818386378297,0.1049434389071817,0.1172215356775556,0.012278096770373892,0.7063924389934346,0.7403422558330863,0.0339498168396517,0.6399439775910364,0.6448459383753502,0.004901960784313819,0.1299077222064511,0.1245151256216055,-0.005392596584845616,0.6283185840707964,0.6371681415929203,0.008849557522123908,0.6269047619047619,0.6294841269841269,0.00257936507936507,0.1457187812703482,0.1341145152464804,-0.011604266023867799,0.6253968253968254,0.6312698412698412,0.005873015873015808,0.6964145658263305,0.6880595874713522,-0.008354978354978337,0.2180275560345294,0.1789505836148119,-0.0390769724197175,0.6721311475409836,0.671875,-0.0002561475409835756,0.6680952380952381,0.6992063492063492,0.03111111111111109,0.2064422256763428,0.169038303640795,-0.03740392203554779,0.6507936507936508,0.6825396825396826,0.031746031746031744,0.6575254965747325,0.6767434715821812,0.019217975007448707,0.1655521682203763,0.140601163545862,-0.024951004674514304,0.6612903225806451,0.6771653543307087,0.01587503175006355,0.5857142857142856,0.5597619047619047,-0.02595238095238095,0.2824616442968252,0.2652496364078798,-0.01721200788894539,0.6,0.58,-0.020000000000000018,0.2402874902874902,0.2506784089430913,0.0103909186556011,0.2818188352093101,0.2614388744376751,-0.02037996077163501,0.2497628833386026,0.2630825512963257,0.013319667957723075,0.2304086263929704,0.2327386248946523,0.0023299985016818903,8.4,8.4,0.0,36,36,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,GradientBoosting,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6716071428571428,0.687281746031746,0.01567460317460312,0.0771106491814403,0.1068512418911263,0.029740592709686,0.6688888888888889,0.6630158730158731,-0.005873015873015808,0.730358249304636,0.777554971346718,0.04719672204208203,0.1272408337165811,0.1062909422457294,-0.020949891470851703,0.7223174092249758,0.7286915677102546,0.00637415848527878,0.5943697478991596,0.6330812324929972,0.03871148459383755,0.0969747899159663,0.091522153818094,-0.00545263609787229,0.584070796460177,0.6283185840707964,0.04424778761061943,0.5824603174603175,0.6238492063492063,0.04138888888888881,0.114774747354919,0.1032571708689176,-0.011517576486001393,0.5712698412698413,0.6295238095238096,0.058253968253968336,0.6541666666666667,0.6848484848484848,0.030681818181818143,0.1741602426601915,0.1754124092388217,0.0012521665786301983,0.6142857142857143,0.6842105263157895,0.06992481203007517,0.7015873015873015,0.626031746031746,-0.07555555555555549,0.2042999588033355,0.153069212859484,-0.05123074594385152,0.6825396825396826,0.6190476190476191,-0.06349206349206349,0.644983164983165,0.6429848985281795,-0.0019982664549854645,0.1139487861385119,0.1368325326307642,0.02288374649225229,0.6466165413533834,0.65,0.0033834586466165995,0.4633333333333332,0.6216666666666667,0.1583333333333335,0.3396730454095199,0.1959024700655348,-0.14377057534398513,0.46,0.64,0.18,0.1524366471734893,0.2376584328949463,0.085221785721457,0.2224972222038151,0.1981913779903497,-0.024305844213465405,0.1446287646964085,0.2558795860771402,0.11125082138073167,0.2360969685670035,0.2389856669965192,0.0028886984295157236,8.4,8.4,0.0,36,36,0
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,KNN,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6932142857142858,0.6832142857142858,-0.010000000000000009,0.0758182042835429,0.1027187426211199,0.026900538337576996,0.6977777777777777,0.6952380952380951,-0.0025396825396826195,0.7430864797042742,0.7278037346783477,-0.015282745025926525,0.0724456639487649,0.1111270337201685,0.0386813697714036,0.7515940561820373,0.729550165060127,-0.022043891121910297,0.6413165266106443,0.6525070028011205,0.011190476190476195,0.0998213867521034,0.1002165033070525,0.00039511655494910147,0.6371681415929203,0.6460176991150443,0.008849557522123908,0.6202380952380953,0.628531746031746,0.008293650793650742,0.0761673245248305,0.0757521285748663,-0.00041519594996419773,0.6209523809523809,0.6392063492063491,0.01825396825396819,0.6569940895018295,0.6607303807303808,0.003736291228551347,0.140091298425115,0.1480032059032155,0.0079119074781005,0.6486486486486487,0.676923076923077,0.028274428274428276,0.7733333333333332,0.7077777777777777,-0.06555555555555548,0.1468349203260603,0.2271019785073994,0.08026705818133911,0.7619047619047619,0.6984126984126984,-0.06349206349206349,0.6948821548821549,0.6685924764890283,-0.02628967839312657,0.1073529093450623,0.1569246760609063,0.049571766715844,0.7007299270072993,0.6875,-0.013229927007299302,0.4671428571428572,0.5492857142857143,0.08214285714285707,0.2229690398772085,0.1755774405831323,-0.047391599294076214,0.48,0.58,0.09999999999999998,0.2435690569441605,0.2661807800043094,0.022611723060148886,0.1433700995760153,0.1617344674151681,0.018364367839152795,0.2475231443885008,0.2795664647752629,0.032043320386762136,0.2173927587968553,0.2255365922180081,0.008143833421152796,8.4,8.4,0.0,36,36,0
