All5_Tag,Dataset_A,Dataset_B,Dataset_C,Dataset_D,Dataset_E,Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,SVM_RBF,0.704404761904762,0.1415689494476802,0.7273015873015872,0.7995463341193292,0.1150724658362159,0.7940849936737726,0.6441316526610645,0.1075381514482226,0.6283185840707964,0.613531746031746,0.1093723360183799,0.6192063492063492,0.6448663101604277,0.0903857854337193,0.6567164179104478,0.7125396825396826,0.2174999384598366,0.6984126984126984,0.6697039359108325,0.1469966443529533,0.676923076923077,0.5145238095238096,0.1401901850411055,0.54,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,ExtraTrees,0.7006746031746032,0.1567311425518343,0.716190476190476,0.797688138876149,0.1434149094102866,0.7987233885543301,0.6856582633053222,0.1133436570620139,0.672566371681416,0.6795238095238096,0.1111537899892511,0.6753968253968254,0.7198778998778999,0.1381830855360552,0.7321428571428571,0.6704761904761904,0.205793145770351,0.6507936507936508,0.6840601503759398,0.1616246869487609,0.6890756302521008,0.6885714285714286,0.107342670823824,0.7,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,SVM_RBF,0.6973412698412698,0.1568675237422936,0.719047619047619,0.7910223318869934,0.1373819584133671,0.7999025684833445,0.6334173669467787,0.1161745533498301,0.6194690265486725,0.6032142857142857,0.1164117179782192,0.6050793650793651,0.627005347593583,0.1380932564994922,0.6388888888888888,0.7347619047619048,0.199587884800489,0.7301587301587301,0.6736288998357963,0.1592812824361839,0.6814814814814815,0.4716666666666667,0.0993870101058371,0.48,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,NaiveBayes,0.6942063492063493,0.0615033792474538,0.6311111111111112,0.7491502617028372,0.0833770647830186,0.7183561756791426,0.5898879551820728,0.0636873034845131,0.584070796460177,0.5869047619047618,0.0719049371033991,0.5712698412698413,0.6454545454545455,0.0925273409379578,0.6142857142857143,0.7028571428571428,0.1930471987946447,0.6825396825396826,0.6448686371100164,0.0544788018528948,0.6466165413533834,0.4709523809523809,0.2761017920015827,0.46,9.6,9.6,5.4258639865002145,4,6.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,42,2,1.1428571428571428
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,LightGBM,0.690952380952381,0.1071735405800028,0.6476190476190476,0.7640265629514909,0.1350884254044295,0.7065194683821527,0.6549859943977591,0.0672124079871321,0.6460176991150443,0.6456349206349207,0.0481085947192958,0.6412698412698412,0.685042735042735,0.0833015499327563,0.6825396825396826,0.716984126984127,0.17788800437715,0.6825396825396826,0.6818237865194388,0.1037808632809449,0.6825396825396826,0.5742857142857143,0.1568857926245638,0.6,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,NaiveBayes,0.6893253968253968,0.0598336380969884,0.6393650793650794,0.7437662840820174,0.0898174423488143,0.7233277509956781,0.5947899159663865,0.0620873986835091,0.5929203539823009,0.5884126984126985,0.0644908543499353,0.5853968253968254,0.6532655750047054,0.0734370293427772,0.6307692307692307,0.6606349206349206,0.2064331941409498,0.6507936507936508,0.6303448275862069,0.073516757554334,0.640625,0.5161904761904762,0.2640062872885628,0.52,9.6,9.6,5.4258639865002145,4,6.0,18,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,42,2,1.1428571428571428
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,GradientBoosting,0.6851190476190475,0.0888911918635907,0.6842857142857142,0.7322591471620973,0.1039090393937631,0.7152369132564685,0.6467927170868348,0.0552945433476159,0.6460176991150443,0.6298809523809524,0.0541575229214711,0.633015873015873,0.6596153846153847,0.1306560596266386,0.6619718309859155,0.758095238095238,0.1258384828227568,0.746031746031746,0.6945949982696126,0.0923822527659236,0.7014925373134329,0.5016666666666667,0.1633333333333333,0.52,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,LightGBM,0.6802777777777779,0.0568648993672313,0.6573015873015873,0.7099901993493958,0.1109444173353668,0.7006955995679288,0.6121288515406162,0.0749632037096282,0.6017699115044248,0.6154365079365081,0.0739517319240931,0.6057142857142856,0.6632478632478633,0.1499516565630808,0.6666666666666666,0.583968253968254,0.1468716357907435,0.5714285714285714,0.6117108155002893,0.1273715715725563,0.6153846153846154,0.6469047619047619,0.0958184697139439,0.64,9.6,9.6,5.4258639865002145,4,6.0,18,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,42,2,1.1428571428571428
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,GradientBoosting,0.6791269841269841,0.1589360965659946,0.6358730158730158,0.7653638233584669,0.1647132762561037,0.6918594825303266,0.5920308123249299,0.1164326106260841,0.584070796460177,0.6059126984126985,0.1159901289012109,0.5753968253968254,0.6447435897435898,0.1867955317377427,0.6212121212121212,0.6730158730158731,0.1631449543813282,0.6507936507936508,0.6383116883116883,0.1299389428083622,0.6356589147286822,0.5388095238095237,0.2025455912956092,0.5,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,LightGBM,0.6764682539682539,0.0634215382121584,0.6701587301587301,0.7267161074186597,0.1179689887216967,0.7178414761927454,0.6260364145658264,0.137010231820146,0.6106194690265486,0.6267460317460317,0.1354265956590188,0.6136507936507937,0.6714285714285715,0.2176166741792236,0.6727272727272727,0.5925396825396825,0.2058758918426965,0.5873015873015873,0.6163528479317952,0.190267067184793,0.6271186440677966,0.660952380952381,0.1629698857871275,0.64,9.6,9.6,5.4258639865002145,4,6.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,42,2,1.1428571428571428
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,RandomForest,0.6742063492063493,0.0503489961764263,0.6647619047619049,0.7125184941794721,0.1176185053060014,0.6586609685351659,0.6449859943977592,0.0633816036037577,0.6371681415929203,0.6692063492063491,0.0325924852262369,0.6457142857142857,0.7597902097902098,0.1514902256707145,0.72,0.6074603174603175,0.1687187351476448,0.5714285714285714,0.6378721227621483,0.1097378558273737,0.6371681415929203,0.7309523809523809,0.1459195566289958,0.72,9.6,9.6,5.4258639865002145,4,6.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,42,2,1.1428571428571428
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,SVM_Linear,0.6677380952380952,0.1263265214540309,0.6936507936507936,0.7468429236360092,0.1156330827558844,0.7328150912670642,0.6246078431372549,0.1080151925179354,0.6106194690265486,0.600515873015873,0.1121988705189557,0.5971428571428572,0.6298663101604278,0.1148623406128439,0.6338028169014085,0.7293650793650792,0.171185895251864,0.7142857142857143,0.6720044255946893,0.1309146996674903,0.6716417910447762,0.4716666666666667,0.0993870101058371,0.48,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,KNN,0.6675,0.1243144719309417,0.6569841269841269,0.7333258441067366,0.1284505362902147,0.710856015256973,0.6543137254901961,0.1155659061404056,0.6460176991150443,0.6547222222222222,0.1138508868626212,0.6453968253968254,0.6881868131868132,0.12056374665771,0.6949152542372882,0.6558730158730159,0.124042922049007,0.6507936507936508,0.6685308972073678,0.1160049891700802,0.6721311475409836,0.6535714285714286,0.1067718444037079,0.64,9.6,9.6,5.4258639865002145,4,6.0,18,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,42,2,1.1428571428571428
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,RandomForest,0.6666269841269841,0.114391925954623,0.6742857142857143,0.741767923676875,0.1021080678003238,0.7347055053804052,0.6313725490196078,0.1520524707589406,0.6106194690265486,0.6275396825396825,0.1322541358997329,0.6053968253968254,0.6599999999999999,0.1629824079651618,0.6507936507936508,0.676984126984127,0.1985015673993913,0.6507936507936508,0.655733165805761,0.1714708910193995,0.6507936507936508,0.5780952380952381,0.1409668589732997,0.56,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,RandomForest,0.6645634920634921,0.0767930044527483,0.6419047619047619,0.7046694472011616,0.118959220674556,0.6505550402252507,0.5971288515406161,0.1136271324746316,0.584070796460177,0.6169047619047618,0.1280244095206323,0.596031746031746,0.6984848484848485,0.2492596936082278,0.6739130434782609,0.5028571428571429,0.1681862696987859,0.492063492063492,0.5643343653250774,0.1706613655454759,0.5688073394495413,0.7309523809523809,0.1800100778231981,0.7,9.6,9.6,5.4258639865002145,4,6.0,18,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,42,2,1.1428571428571428
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,GradientBoosting,0.6644047619047619,0.1441142659237147,0.6034920634920635,0.7546292135958647,0.1619770193839132,0.6695266751510474,0.644467787114846,0.1288229172933175,0.6283185840707964,0.6409126984126985,0.1101586443895187,0.6026984126984127,0.652898271319324,0.1466663266873931,0.6265060240963856,0.8482539682539683,0.0956267203228665,0.8253968253968254,0.7243944405234728,0.1002645189946451,0.7123287671232876,0.4335714285714285,0.1932189434054097,0.38,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,LogisticRegression,0.6638492063492063,0.111807370656102,0.6977777777777778,0.7508410138646407,0.0973131846194804,0.740082374212358,0.633515406162465,0.0993825100424644,0.6194690265486725,0.6106349206349206,0.1105197984541237,0.6153968253968254,0.6561904761904762,0.1017042977082856,0.6612903225806451,0.6617460317460317,0.1684817266491047,0.6507936507936508,0.6547125389230652,0.1306809700116842,0.656,0.5595238095238095,0.1539355226213772,0.58,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,RandomForest,0.663690476190476,0.125892130096591,0.6685714285714285,0.7420670926196367,0.1144291857631619,0.7514036450285937,0.6492296918767507,0.1316154813702684,0.6283185840707964,0.6405555555555555,0.1128431889214685,0.6315873015873016,0.6755555555555557,0.1300332341184693,0.6909090909090909,0.6292063492063492,0.2284161730214338,0.6031746031746031,0.640371042548901,0.1805134181213959,0.6440677966101694,0.6519047619047619,0.0840364892131648,0.66,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,LogisticRegression,0.6621825396825397,0.1084805964609155,0.6971428571428572,0.7499787720568364,0.0988185812851931,0.7369544286953511,0.6447058823529411,0.1069528312494087,0.6283185840707964,0.6205555555555555,0.113104121065795,0.6233333333333333,0.6602380952380953,0.102074846933107,0.6666666666666666,0.6815873015873015,0.1944780664161293,0.6666666666666666,0.6643912223086451,0.1426249202891434,0.6666666666666666,0.5595238095238095,0.1539355226213772,0.58,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,GradientBoosting,0.6616269841269841,0.1104516712436894,0.6587301587301587,0.7411876970546285,0.1263905861827325,0.7449454221934284,0.5933193277310924,0.0717573255016679,0.584070796460177,0.5751587301587302,0.083522687364636,0.5795238095238096,0.6263888888888889,0.1266678849843943,0.6290322580645161,0.6426984126984127,0.2077973604459749,0.6190476190476191,0.616084656084656,0.1369532950806723,0.624,0.5076190476190476,0.2029398445324777,0.54,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,40,3,1.5
