Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
XGBoost vs ExtraTrees,XGBoost,ExtraTrees,0.7710086980920313,0.729438832772166,0.041569865319865375,2.0,0.375,0.5625
XGBoost vs GradientBoosting,XGBoost,GradientBoosting,0.7710086980920313,0.7100519079685746,0.060956790123456804,0.0,0.125,0.375
XGBoost vs KNN,XGBoost,KNN,0.7710086980920313,0.7552202581369247,0.015788439955106637,6.0,0.8125,0.9140625
XGBoost vs LightGBM,XGBoost,LightGBM,0.7710086980920313,0.7292417227833894,0.041766975308642,5.0,0.625,0.8035714285714286
XGBoost vs LogisticRegression,XGBoost,LogisticRegression,0.7710086980920313,0.6704896184062851,0.10051907968574636,0.0,0.0625,0.28125
XGBoost vs NaiveBayes,XGBoost,NaiveBayes,0.7710086980920313,0.7127623456790124,0.05824635241301912,3.0,0.3125,0.5625
XGBoost vs RandomForest,XGBoost,RandomForest,0.7710086980920313,0.748303872053872,0.02270482603815942,5.0,1.0,1.0
XGBoost vs SVM_Linear,XGBoost,SVM_Linear,0.7710086980920313,0.735969416386083,0.03503928170594841,2.0,0.1875,0.421875
XGBoost vs SVM_RBF,XGBoost,SVM_RBF,0.7710086980920313,0.6260886644219977,0.1449200336700337,0.0,0.0625,0.28125
