Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
LogisticRegression,0.6667426371254124,0.09801695465521156,0.590625,0.590625,0.5891043397968606,0.7341679286387309,0.1398751677669299,0.647341152246715,0.563768115942029,0.09708938165896032,0.5614035087719298,0.6053163211057948,0.10447391351830089,0.5634375,0.6649350649350649,0.22091668753210306,0.625,0.5863902179691654,0.20952547800444637,0.546875,0.5777824494346233,0.1258441973857104,0.5833333333333334,0.6242424242424243,0.2210564001510706,0.58,0.17522426643173614,0.19114982804545189,0.12469287469287471,0.2677616028431789,13.6,13.6,2.939387691339814,10,12.0,18,0.45555045544610906,0.712419713336103,0.45914889415114424,0.8241765029994076,0.45262531328320804,0.674074074074074,0.4551282051282051,0.673956223773034,0.4047492401215806,0.802822236448997,0.37035024154589374,0.7143339768339766,0.4,0.7176797385620913,0.4489619985925405,0.7241594827586205,-0.08536383724474225,0.33388191489361707,0.2208701959353514,0.32043938091032065,2000,2000
RandomForest,0.665281891597681,0.1142967499423177,0.5809375000000001,0.5809375000000001,0.5839489073561096,0.7434922099814638,0.13926528476531114,0.6300319169519768,0.5728213815170337,0.08318206455038393,0.5701754385964912,0.600998139287613,0.08366201854594674,0.566875,0.6608333333333333,0.1957819081415736,0.6229508196721312,0.633056884635832,0.20136769858556616,0.59375,0.6013083428960007,0.11060866613678476,0.608,0.5689393939393939,0.23424164020410557,0.54,0.17487210962138627,0.1534114145164664,0.13287798820242158,0.25633600483557223,13.6,13.6,2.939387691339814,10,12.0,18,0.44146512713147007,0.7269469496465872,0.4296607900226818,0.8412351430617615,0.44761738261738265,0.6875143348623852,0.44679967846935537,0.6861555111555111,0.4098360655737705,0.8059821858449686,0.42549967762733726,0.7564189189189189,0.43953634085213034,0.737733632661585,0.38,0.7209302325581395,-0.10326869754167946,0.36136793401143896,0.21106511838973943,0.30235110016671735,2000,2000
XGBoost,0.6622116125943878,0.09459005896965193,0.5884375,0.5884375,0.5707140658664205,0.7564756171494296,0.09222475259805392,0.6930351676063828,0.5357671314193053,0.09408517054704413,0.5350877192982456,0.5743639401534139,0.08246378165315466,0.53125,0.626984126984127,0.18708960293487464,0.5901639344262295,0.6015417331206805,0.18972995924793165,0.5625,0.5716225803182324,0.10605722308549292,0.576,0.5471861471861471,0.24455675383633732,0.5,0.1289141138312275,0.1539520962572355,0.06209251785159886,0.35519859171911766,13.6,13.6,2.939387691339814,10,12.0,18,0.43952427999370486,0.7460362554112554,0.5028152670058135,0.8519920288819051,0.41995918367346946,0.6600048543689321,0.41717807500655657,0.655506452061157,0.3783528811830699,0.7778248587570619,0.4,0.7457694377185903,0.4111386610719055,0.7162212585720048,0.3442378272571569,0.6739402173913042,-0.15676608161404218,0.3024207902003633,0.2611273348032189,0.4427516947661338,2000,2000
KNN,0.6469690410599501,0.08218018259782313,0.598125,0.598125,0.6058787319175132,0.7247745767142726,0.11334412644898566,0.6954232694332795,0.562507058159232,0.0719892604172283,0.5614035087719298,0.5894250778461304,0.07474540569307528,0.5700000000000001,0.6384920634920634,0.1811211271106026,0.64,0.5134821903242954,0.1807808393709337,0.5,0.544179217580752,0.12804769879201344,0.5614035087719298,0.6653679653679653,0.14603798417055514,0.64,0.1544869539671134,0.13615017440803204,0.13583990297149784,0.25585548667556407,13.6,13.6,2.939387691339814,10,12.0,18,0.4595752314814815,0.7119217869394755,0.48541862405828146,0.8316021773992518,0.453781512605042,0.657900359874044,0.45476579520697175,0.6690677083333333,0.4,0.8163265306122449,0.3333333333333333,0.6487022737022734,0.37643382352941185,0.6842381302907617,0.48717948717948717,0.7857142857142857,-0.0888943894389438,0.31552370575504457,0.21505688612892204,0.30111665760571804,2000,2000
ExtraTrees,0.6464805724135867,0.08578319690649769,0.5784374999999999,0.5784374999999999,0.574484456755925,0.7260983122239578,0.094667741357972,0.6981247559554985,0.5833108920065442,0.07468174295069195,0.5789473684210527,0.6240683147262095,0.047200736284658686,0.5834375,0.69,0.17938165396098282,0.6481481481481481,0.5958639021796917,0.2112023695809852,0.546875,0.5891304347826086,0.1105066524099029,0.5932203389830508,0.6522727272727272,0.1908790260116763,0.62,0.2194415706651524,0.09672281189404705,0.16330275229357794,0.253076674629771,13.6,13.6,2.939387691339814,10,12.0,18,0.43814328334139657,0.7087446141793967,0.5083898324056232,0.8372608483507351,0.4653356783046726,0.6916219000662298,0.46713145502434356,0.69661553510293,0.42105263157894735,0.8297872340425532,0.3870784457478006,0.7105263157894737,0.41753889674681766,0.7218067357743471,0.47164035425490963,0.7714285714285715,-0.06501316396719894,0.38101582945516127,0.22979967774405058,0.2788699556547009,2000,2000
SVM_RBF,0.6458804610240017,0.06573842660516477,0.5731249999999999,0.573125,0.5701754385964912,0.7441804825297893,0.08439280416730142,0.702096586660938,0.5298686820425951,0.10116496744423123,0.5263157894736842,0.5745952001215159,0.06828499995764378,0.525625,0.6265112665112665,0.16104677058114858,0.5862068965517241,0.5853375863902179,0.22815343786982215,0.53125,0.5522181522181523,0.13269846163232574,0.5573770491803278,0.5638528138528138,0.23784126556892654,0.52,0.13540349579508626,0.13046729405679686,0.050586057988895705,0.2638252205490154,13.6,13.6,2.939387691339814,10,12.0,18,0.4383984734646363,0.6932756223056599,0.5177296053447449,0.8366744769730609,0.41346153846153844,0.6326570471938776,0.4147175329223872,0.6316326093278841,0.3673469387755102,0.7666666666666667,0.3508771929824561,0.703125,0.3673469387755102,0.691758924871233,0.38296307884856073,0.6744500314267754,-0.1642493860528649,0.25795503595099306,0.22460257420175267,0.30542019776716994,2000,2000
SVM_Linear,0.6333615144380695,0.09295493461859317,0.5706249999999999,0.5706249999999999,0.5633271775931056,0.6957291971593296,0.13027395727397764,0.6444299773739316,0.5374610896350027,0.10830638328531,0.5350877192982456,0.5817198298777246,0.11508459762404204,0.5378125,0.6445887445887445,0.24204268055042655,0.6,0.5558639021796916,0.24223037194166713,0.515625,0.543128205128205,0.15620772090714952,0.5546218487394958,0.6075757575757575,0.23263374067463963,0.56,0.13105185778753423,0.21506757928860207,0.07416487894575552,0.26415565833587795,13.6,13.6,2.939387691339814,10,12.0,18,0.44025122382708165,0.6902470048645708,0.443008541935649,0.8138406007664599,0.42,0.6458413461538461,0.423837836270872,0.6423694699609334,0.375,0.7778186274509802,0.32727272727272727,0.6857282913165266,0.3635930735930737,0.6956521739130435,0.42591607565011824,0.7073170731707317,-0.14815307328605198,0.27720395404679,0.22896774872319742,0.3045666179889064,2000,2000
LightGBM,0.6295627268354541,0.1028248186294899,0.5603125,0.5603125,0.5502462296091104,0.7292837420302122,0.12149957014055891,0.6825814076155049,0.5392173044346957,0.0723568451425027,0.5350877192982456,0.5566691349586087,0.05575647596559359,0.5290625,0.5973193473193473,0.10798354146294144,0.5873015873015873,0.6197235513024987,0.19643325205480147,0.578125,0.5787936507936507,0.09774115991302673,0.5826771653543307,0.49361471861471856,0.13504325361553593,0.48,0.10740521749522447,0.1094166078187226,0.05799812909260993,0.32591623567514627,13.6,13.6,2.939387691339814,10,12.0,18,0.4071595744680852,0.7139586056546678,0.4798434114429439,0.8434185264352057,0.40695084043288055,0.6640666666666664,0.4036019423648165,0.6594752340682573,0.375,0.763663101604278,0.40350169779286926,0.7586366538952745,0.4035050862450243,0.7236842105263158,0.3148148148148148,0.66,-0.187468145090316,0.3121419515654211,0.2442630481128217,0.39927504241604844,2000,2000
GradientBoosting,0.6281746146817917,0.09562447308886163,0.56578125,0.5657812500000001,0.5668667282240689,0.7093299181326629,0.1540883199162623,0.6430754320948,0.5436795088969002,0.11576521747946118,0.543859649122807,0.5692410951621478,0.1305409179120204,0.5434375,0.6321212121212121,0.23801752371999033,0.603448275862069,0.5680276448697501,0.19532812456217322,0.546875,0.5631468531468531,0.14691274921754266,0.5737704918032787,0.5704545454545454,0.2558049647321852,0.54,0.11089345613735854,0.24281298166804452,0.08574953732264023,0.27753290045852685,13.6,13.6,2.939387691339814,10,12.0,18,0.4262737646847817,0.7073533251389826,0.43409852113348407,0.8289942104735079,0.4285409035409036,0.6636363636363637,0.4259728234728235,0.6666689447785675,0.37869318181818196,0.7959278155706726,0.3835616438356164,0.6984222604704532,0.4,0.7030326704545454,0.37777777777777777,0.7297297297297297,-0.1403877783400809,0.32340860862687315,0.22085217695434853,0.33399585703060297,2000,2000
NaiveBayes,0.5330974129538724,0.16234208460349292,0.506875,0.50671875,0.5323176361957525,0.6352943409431289,0.19245332511808028,0.5769843817122544,0.5005979527718658,0.13652587317188156,0.5087719298245614,0.47377401837928146,0.10472539649321083,0.479375,0.5358391608391608,0.18456604288709721,0.5476190476190477,0.6924614566719829,0.16736099843781713,0.71875,0.5930219269322338,0.15650719667323607,0.6216216216216216,0.25508658008658014,0.19195290419874614,0.24,-0.050699331919894466,0.19828173288601378,-0.04313725490196063,0.41009200936738266,13.6,13.6,2.939387691339814,10,12.0,18,0.3558395499571971,0.6511330198816934,0.3782923098273521,0.7753359332428317,0.37254380475594495,0.6229711085862684,0.3867087491410668,0.5731076959472313,0.3472222222222222,0.7108500669344042,0.5740664845173042,0.8448607427055701,0.4444444444444444,0.7369059011164271,0.11764705882352941,0.38711323238973,-0.22135848038042188,0.15124317738791418,0.3052435964728334,0.5320685732498128,2000,2000
