Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LogisticRegression,RandomForest,0.7904761904761904,0.7301587301587301,0.060317460317460325,2.0426422255973278,0.04108786788256182,✓,✗,1.0,✗
LogisticRegression,KNN,0.7904761904761904,0.7477777777777778,0.04269841269841268,2.026519657419852,0.042711560399081104,✓,✗,1.0,✗
SVM_Linear,GradientBoosting,0.786031746031746,0.7158730158730159,0.07015873015873009,1.990369164196418,0.04655028411770766,✓,✗,1.0,✗
KNN,XGBoost,0.7477777777777778,0.6647619047619048,0.08301587301587299,1.9809549262393262,0.04759632856295518,✓,✗,1.0,✗
SVM_Linear,RandomForest,0.786031746031746,0.7301587301587301,0.05587301587301585,1.9463746445556884,0.05160975304875585,✗,✗,1.0,✗
RandomForest,XGBoost,0.7301587301587301,0.6647619047619048,0.06539682539682534,1.8655566925508233,0.062103413465783366,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.7739682539682539,0.7301587301587301,0.04380952380952374,1.7189057141969535,0.08563154151592044,✗,✗,1.0,✗
KNN,ExtraTrees,0.7477777777777778,0.6958730158730159,0.0519047619047619,1.711387546216757,0.08700959464548007,✗,✗,1.0,✗
SVM_Linear,KNN,0.786031746031746,0.7477777777777778,0.03825396825396821,1.5852493559201815,0.11290969062332859,✗,✗,1.0,✗
LightGBM,ExtraTrees,0.7593650793650794,0.6958730158730159,0.06349206349206349,1.4762753419171355,0.13986999088116986,✗,✗,1.0,✗
LightGBM,NaiveBayes,0.7593650793650794,0.6761904761904761,0.08317460317460323,1.3547325001064983,0.1755027992224868,✗,✗,1.0,✗
KNN,NaiveBayes,0.7477777777777778,0.6761904761904761,0.07158730158730164,1.3400229182022891,0.18023789410403757,✗,✗,1.0,✗
SVM_RBF,KNN,0.7739682539682539,0.7477777777777778,0.026190476190476097,1.270060328775967,0.20406314139965687,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.7158730158730159,0.6647619047619048,0.05111111111111111,1.2694511465959892,0.20428020409039083,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.6958730158730159,0.7301587301587301,-0.03428571428571425,-1.2319772662796002,0.2179575764211198,✗,✗,1.0,✗
LogisticRegression,SVM_RBF,0.7904761904761904,0.7739682539682539,0.016507936507936583,1.2134433745858961,0.2249603514824967,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.7593650793650794,0.7158730158730159,0.04349206349206347,1.120371815352454,0.2625553503155499,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.7301587301587301,0.6761904761904761,0.053968253968254,0.9507085122722159,0.34175236585940116,✗,✗,1.0,✗
KNN,GradientBoosting,0.7477777777777778,0.7158730158730159,0.03190476190476188,0.9143472653060695,0.3605344021176726,✗,✗,1.0,✗
LightGBM,RandomForest,0.7593650793650794,0.7301587301587301,0.029206349206349236,0.8287545942369853,0.4072432862030675,✗,✗,1.0,✗
SVM_Linear,SVM_RBF,0.786031746031746,0.7739682539682539,0.01206349206349211,0.768022560213055,0.44247378193069653,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.7904761904761904,0.7593650793650794,0.03111111111111109,0.7400612610708747,0.4592628232673227,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6958730158730159,0.7158730158730159,-0.020000000000000018,-0.7317362016438436,0.46432959576295285,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6958730158730159,0.6647619047619048,0.03111111111111109,0.7037162570296864,0.4816094940945588,✗,✗,1.0,✗
GradientBoosting,NaiveBayes,0.7158730158730159,0.6761904761904761,0.039682539682539764,0.698944505132496,0.4845867127425121,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.786031746031746,0.7593650793650794,0.026666666666666616,0.6333136876178818,0.5265288166461799,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.7301587301587301,0.7158730158730159,0.014285714285714235,0.5736468847926844,0.5662067780418704,✗,✗,1.0,✗
KNN,RandomForest,0.7477777777777778,0.7301587301587301,0.017619047619047645,0.5681182489052494,0.569954677154726,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.7739682539682539,0.7593650793650794,0.014603174603174507,0.35515245079241464,0.7224753844195184,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.6958730158730159,0.6761904761904761,0.019682539682539746,0.33921218526429686,0.7344498903804321,✗,✗,1.0,✗
LogisticRegression,SVM_Linear,0.7904761904761904,0.786031746031746,0.004444444444444473,0.3181928006703815,0.750338693437907,✗,✗,1.0,✗
KNN,LightGBM,0.7477777777777778,0.7593650793650794,-0.01158730158730159,-0.24754672204880313,0.804485137377468,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6761904761904761,0.6647619047619048,0.011428571428571344,0.1901220016264923,0.8492135297071717,✗,✗,1.0,✗
