Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
LogisticRegression,0.7971031746031746,0.08439021784977617,0.7,0.9305555555555556,0.8365358301840746,0.13620181409109086,0.6088519761971773,0.9603174603174602,0.7325210084033613,0.15066312684373645,0.5714285714285714,0.9411764705882353,0.7261904761904763,0.15866665396317206,0.5595238095238095,0.9444444444444444,0.79,0.15165750888103102,0.5833333333333334,1.0,0.7304761904761904,0.17426157059473155,0.4444444444444444,0.8888888888888888,0.7481845402737898,0.14862007133425725,0.5714285714285714,0.9411764705882353,0.7219047619047619,0.2515394777038734,0.3333333333333333,1.0,7.6,6.066300355241241,4.0,18.0
SVM_Linear,0.7962301587301587,0.08107240946038158,0.7333333333333333,0.9305555555555556,0.8297815055165048,0.12495401034104785,0.631668375484165,0.9603174603174602,0.7639495798319329,0.1079927683431694,0.6785714285714286,0.9411764705882353,0.7611904761904762,0.11531461996305362,0.6428571428571428,0.9444444444444444,0.8032967032967033,0.13902293307502367,0.6153846153846154,1.0,0.7838095238095237,0.10438484332144743,0.6111111111111112,0.8888888888888888,0.7864440699140806,0.09780426711218643,0.6956521739130435,0.9411764705882353,0.7385714285714287,0.1859613740889791,0.5,1.0,7.6,6.066300355241241,4.0,18.0
SVM_RBF,0.7960714285714285,0.0823991477596966,0.7277777777777777,0.9305555555555556,0.8334870787451519,0.1276317967729288,0.6235298473456368,0.9534662867996202,0.7617086834733893,0.09715435010312368,0.6428571428571429,0.8823529411764706,0.761468253968254,0.10105815344606764,0.6428571428571428,0.8819444444444444,0.7968253968253969,0.09350270777792467,0.6428571428571429,0.8888888888888888,0.7926984126984127,0.14027022835032116,0.5555555555555556,0.9,0.7849206349206349,0.08419808316324563,0.6666666666666666,0.8888888888888888,0.7302380952380952,0.15580145368552098,0.5,0.875,7.6,6.066300355241241,4.0,18.0
KNN,0.781765873015873,0.09622715181032761,0.6571428571428571,0.923611111111111,0.7942389373366817,0.15797845637164967,0.5442857142857143,0.9390432098765431,0.6790896358543417,0.13934349213502187,0.5416666666666666,0.8823529411764706,0.6924206349206349,0.12426817138856186,0.5785714285714286,0.8819444444444444,0.7435987215398979,0.16913493767737298,0.47058823529411764,0.8888888888888888,0.7250793650793651,0.19830917934438863,0.3888888888888889,0.8888888888888888,0.7059829059829059,0.14105297729245175,0.5384615384615384,0.8888888888888888,0.6597619047619048,0.23515506053311092,0.35714285714285715,0.9,7.6,6.066300355241241,4.0,18.0
LightGBM,0.7642063492063492,0.07905514880947341,0.6428571428571428,0.8333333333333334,0.7838413549678107,0.12878042115444577,0.5752740753398647,0.9059115331201797,0.7437535014005603,0.08685423506965173,0.625,0.8235294117647058,0.74,0.07859116715348961,0.6214285714285714,0.8194444444444444,0.7635964035964037,0.12699361054157848,0.5454545454545454,0.8571428571428571,0.758095238095238,0.140691700888562,0.6,0.8888888888888888,0.7560708222168324,0.11810203484498494,0.5714285714285714,0.8571428571428571,0.7219047619047619,0.06514853080277128,0.6428571428571429,0.8,7.6,6.066300355241241,4.0,18.0
ExtraTrees,0.7407539682539683,0.0945416833020349,0.6214285714285714,0.8472222222222222,0.7824326833859504,0.16794739409132017,0.4853437738731856,0.8850529100529101,0.6851820728291316,0.12008250750928877,0.5357142857142857,0.8235294117647058,0.6773015873015874,0.119522663309498,0.5595238095238095,0.8194444444444444,0.734949494949495,0.11057169338313733,0.5454545454545454,0.8181818181818182,0.6826984126984127,0.19417733516183544,0.3888888888888889,0.8888888888888888,0.6946563476824663,0.14122486938862247,0.5185185185185185,0.8421052631578947,0.6719047619047619,0.20250976292917997,0.3333333333333333,0.8333333333333334,7.6,6.066300355241241,4.0,18.0
RandomForest,0.7387301587301588,0.08997992903490047,0.6388888888888888,0.8472222222222222,0.7800635838424812,0.14152927840316726,0.5379034772417125,0.8850529100529101,0.6698459383753501,0.055095215950018823,0.625,0.7647058823529411,0.6635714285714286,0.0729470431274154,0.5595238095238095,0.7638888888888888,0.7005555555555556,0.12076786221180649,0.5333333333333333,0.8333333333333334,0.7504761904761905,0.11101696691864071,0.5555555555555556,0.8333333333333334,0.7114701696770662,0.05861556268039689,0.64,0.7777777777777778,0.5766666666666667,0.1942220950927629,0.3333333333333333,0.8,7.6,6.066300355241241,4.0,18.0
GradientBoosting,0.733015873015873,0.09451419659780531,0.6428571428571428,0.8472222222222222,0.7684625235012248,0.12021559900216314,0.558140331890332,0.8502728790571559,0.7073249299719888,0.13533104404706134,0.5714285714285714,0.875,0.6912698412698413,0.16186852808056296,0.47619047619047616,0.875,0.7310164835164835,0.10693186819397975,0.5714285714285714,0.8461538461538461,0.7782539682539682,0.16534205289956355,0.5,0.9166666666666666,0.744421052631579,0.11720705871971748,0.6,0.88,0.6042857142857142,0.26241508722734513,0.16666666666666666,0.8333333333333334,7.6,6.066300355241241,4.0,18.0
NaiveBayes,0.7237698412698412,0.1657761783478982,0.5238095238095238,0.9722222222222222,0.772063854162379,0.12045971406118282,0.6578985342143236,0.9765432098765432,0.6595658263305323,0.16171209750001353,0.4583333333333333,0.8823529411764706,0.6123015873015872,0.1918436364636573,0.42857142857142855,0.875,0.6598521446347533,0.1456116886483313,0.43478260869565216,0.8181818181818182,0.9103174603174603,0.10698106537939438,0.75,1.0,0.7523232323232323,0.10395001958036414,0.6060606060606061,0.9,0.3142857142857143,0.3988184078612465,0.0,0.75,7.6,6.066300355241241,4.0,18.0
XGBoost,0.6655158730158731,0.15088750212260857,0.47619047619047616,0.875,0.7411777707282662,0.16616846574138414,0.46732124085065263,0.9194444444444445,0.6739915966386554,0.10785747840182458,0.5714285714285714,0.8235294117647058,0.6702380952380952,0.11571866758528973,0.5238095238095238,0.8194444444444444,0.7134065934065934,0.1067756457340233,0.5384615384615384,0.8,0.7161904761904762,0.17150718362144968,0.4444444444444444,0.8888888888888888,0.7011491940553725,0.11186082848798334,0.5714285714285714,0.8421052631578947,0.6242857142857143,0.18433861674533303,0.3333333333333333,0.8,7.6,6.066300355241241,4.0,18.0
