Model,Threshold,Net_Benefit
LogisticRegression,0.01,0.5530526503977831
LogisticRegression,0.02,0.5484919631569442
LogisticRegression,0.03,0.5438372411276343
LogisticRegression,0.04,0.5394542772861357
LogisticRegression,0.05,0.5346995808104331
LogisticRegression,0.060000000000000005,0.530408585953681
LogisticRegression,0.06999999999999999,0.5255495289751642
LogisticRegression,0.08,0.5205848403232012
LogisticRegression,0.09,0.516386268598658
LogisticRegression,0.09999999999999999,0.511307767944936
LogisticRegression,0.11,0.5072089092174604
LogisticRegression,0.12,0.49316170555108607
LogisticRegression,0.13,0.49048926864001624
LogisticRegression,0.14,0.4852850380736777
LogisticRegression,0.15000000000000002,0.47995835502342526
LogisticRegression,0.16,0.4745048461862621
LogisticRegression,0.17,0.468919927497601
LogisticRegression,0.18000000000000002,0.4631987912799481
LogisticRegression,0.19,0.44848683491751334
LogisticRegression,0.2,0.44469026548672563
LogisticRegression,0.21000000000000002,0.44807886187969076
LogisticRegression,0.22,0.4474699341955979
LogisticRegression,0.23,0.4420181588323181
LogisticRegression,0.24000000000000002,0.4331625523986959
LogisticRegression,0.25,0.43067846607669624
LogisticRegression,0.26,0.42525711552260226
LogisticRegression,0.27,0.4229603588313735
LogisticRegression,0.28,0.4119960668633235
LogisticRegression,0.29000000000000004,0.4136856537454817
LogisticRegression,0.3,0.4083438685208597
LogisticRegression,0.31,0.4068231371040144
LogisticRegression,0.32,0.4013534617386778
LogisticRegression,0.33,0.382380134724607
LogisticRegression,0.34,0.3767766157146688
LogisticRegression,0.35000000000000003,0.35806671204901286
LogisticRegression,0.36000000000000004,0.3484513274336283
LogisticRegression,0.37,0.3479421267031887
LogisticRegression,0.38,0.3388524122180988
LogisticRegression,0.39,0.330044973161178
LogisticRegression,0.4,0.3244837758112094
LogisticRegression,0.41000000000000003,0.3221838908054597
LogisticRegression,0.42000000000000004,0.3167531278608483
LogisticRegression,0.43,0.2934326967862133
LogisticRegression,0.44,0.30151706700379266
LogisticRegression,0.45,0.2855993563958166
LogisticRegression,0.46,0.2802359882005899
LogisticRegression,0.47000000000000003,0.2903656703957255
LogisticRegression,0.48000000000000004,0.2675289312457454
LogisticRegression,0.49,0.2791948637862225
LogisticRegression,0.5,0.2743362831858407
LogisticRegression,0.51,0.26964059960267295
LogisticRegression,0.52,0.2743362831858407
LogisticRegression,0.53,0.26077951421577855
LogisticRegression,0.54,0.266256252404771
LogisticRegression,0.55,0.2723697148475909
LogisticRegression,0.56,0.26790024135156876
LogisticRegression,0.5700000000000001,0.23667421280098783
LogisticRegression,0.5800000000000001,0.21407501053518752
LogisticRegression,0.59,0.20008633714655735
LogisticRegression,0.6,0.18584070796460178
LogisticRegression,0.61,0.16246879963694125
LogisticRegression,0.62,0.17093619003260366
LogisticRegression,0.63,0.15642190863429803
LogisticRegression,0.64,0.16617502458210423
LogisticRegression,0.65,0.17699115044247787
LogisticRegression,0.66,0.15408641332639247
LogisticRegression,0.67,0.139715741485653
LogisticRegression,0.68,0.13384955752212388
LogisticRegression,0.6900000000000001,0.13845275478161573
LogisticRegression,0.7000000000000001,0.1150442477876106
LogisticRegression,0.7100000000000001,0.10894110466890444
LogisticRegression,0.72,0.1251580278128951
LogisticRegression,0.73,0.11045558833169454
LogisticRegression,0.74,0.09530292716133426
LogisticRegression,0.75,0.1327433628318584
LogisticRegression,0.76,0.17551622418879056
LogisticRegression,0.77,0.1562139284340131
LogisticRegression,0.78,0.14561544650040226
LogisticRegression,0.79,0.1260008428150021
LogisticRegression,0.8,0.1592920353982301
LogisticRegression,0.81,0.1415929203539823
LogisticRegression,0.8200000000000001,0.10619469026548672
LogisticRegression,0.8300000000000001,0.09734513274336283
LogisticRegression,0.8400000000000001,0.09734513274336283
LogisticRegression,0.85,0.09734513274336283
LogisticRegression,0.86,0.07964601769911504
LogisticRegression,0.87,0.061946902654867256
LogisticRegression,0.88,0.05309734513274336
LogisticRegression,0.89,0.02654867256637168
LogisticRegression,0.9,0.02654867256637168
LogisticRegression,0.91,0.02654867256637168
LogisticRegression,0.92,0.017699115044247787
LogisticRegression,0.93,0.017699115044247787
LogisticRegression,0.9400000000000001,0.017699115044247787
LogisticRegression,0.9500000000000001,0.008849557522123894
LogisticRegression,0.9600000000000001,0.0
LogisticRegression,0.97,0.0
LogisticRegression,0.98,0.0
LogisticRegression,0.99,0.0
SVM_RBF,0.01,0.5530526503977831
SVM_RBF,0.02,0.5484919631569442
SVM_RBF,0.03,0.5438372411276343
SVM_RBF,0.04,0.5390855457227138
SVM_RBF,0.05,0.5342338146250581
SVM_RBF,0.060000000000000005,0.5292788552061758
SVM_RBF,0.06999999999999999,0.5242173375202207
SVM_RBF,0.08,0.5198153135821469
SVM_RBF,0.09,0.505786249149081
SVM_RBF,0.09999999999999999,0.5004916420845624
SVM_RBF,0.11,0.496171820622452
SVM_RBF,0.12,0.4907481898632341
SVM_RBF,0.13,0.4851998779371376
SVM_RBF,0.14,0.48096316114426835
SVM_RBF,0.15000000000000002,0.4752732951587714
SVM_RBF,0.16,0.4711335861778339
SVM_RBF,0.17,0.46529480754877917
SVM_RBF,0.18000000000000002,0.4631987912799481
SVM_RBF,0.19,0.45733639243963725
SVM_RBF,0.2,0.45353982300884954
SVM_RBF,0.21000000000000002,0.4545760053769463
SVM_RBF,0.22,0.43612434762877245
SVM_RBF,0.23,0.4216756694632801
SVM_RBF,0.24000000000000002,0.4126688402421984
SVM_RBF,0.25,0.39823008849557523
SVM_RBF,0.26,0.40181774695049033
SVM_RBF,0.27,0.39968481028003394
SVM_RBF,0.28,0.3942969518190757
SVM_RBF,0.29000000000000004,0.3887573226972454
SVM_RBF,0.3,0.38558786346396967
SVM_RBF,0.31,0.3714249070155188
SVM_RBF,0.32,0.3659552316501822
SVM_RBF,0.33,0.3601901994452516
SVM_RBF,0.34,0.36390453204612494
SVM_RBF,0.35000000000000003,0.3498978897208985
SVM_RBF,0.36000000000000004,0.3456858407079646
SVM_RBF,0.37,0.340637730018261
SVM_RBF,0.38,0.33542677704824436
SVM_RBF,0.39,0.32119541563905407
SVM_RBF,0.4,0.3156342182890855
SVM_RBF,0.41000000000000003,0.3221838908054597
SVM_RBF,0.42000000000000004,0.3167531278608483
SVM_RBF,0.43,0.31780779382083524
SVM_RBF,0.44,0.3192161820480404
SVM_RBF,0.45,0.3121480289621883
SVM_RBF,0.46,0.29793510324483774
SVM_RBF,0.47000000000000003,0.3002170646184672
SVM_RBF,0.48000000000000004,0.3104152484683458
SVM_RBF,0.49,0.3142460524032622
SVM_RBF,0.5,0.30973451327433627
SVM_RBF,0.51,0.29618927216904456
SVM_RBF,0.52,0.28244837758112096
SVM_RBF,0.53,0.2873281867821503
SVM_RBF,0.54,0.26471719892266254
SVM_RBF,0.55,0.25958702064896755
SVM_RBF,0.56,0.23652453740949317
SVM_RBF,0.5700000000000001,0.23091171022844206
SVM_RBF,0.5800000000000001,0.2073324905183312
SVM_RBF,0.59,0.20893589466868126
SVM_RBF,0.6,0.18584070796460178
SVM_RBF,0.61,0.19400953029271611
SVM_RBF,0.62,0.18863530507685142
SVM_RBF,0.63,0.1741210236785458
SVM_RBF,0.64,0.16814159292035397
SVM_RBF,0.65,0.16182048040455116
SVM_RBF,0.66,0.15512753774076
SVM_RBF,0.67,0.13917940466613032
SVM_RBF,0.68,0.13274336283185836
SVM_RBF,0.6900000000000001,0.12560662289466168
SVM_RBF,0.7000000000000001,0.1179941002949852
SVM_RBF,0.7100000000000001,0.1226731766859932
SVM_RBF,0.72,0.09734513274336287
SVM_RBF,0.73,0.08915109800065557
SVM_RBF,0.74,0.0714771953710007
SVM_RBF,0.75,0.07079646017699115
SVM_RBF,0.76,0.044247787610619455
SVM_RBF,0.77,0.01692958830319352
SVM_RBF,0.78,0.020112630732099734
SVM_RBF,0.79,0.04382638010956591
SVM_RBF,0.8,0.09734513274336283
SVM_RBF,0.81,0.07498835584536562
SVM_RBF,0.8200000000000001,0.11012782694198622
