Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7841269841269841,0.7853922152026317,0.693146479211728,0.8651281107001817,0.790044305294159,0.796382945866797,0.6796970947529563,0.8961652381008968,0.7522123893805309,0.7488888888888889,0.7777777777777778,0.72,0.7777777777777778,0.72,0.7777777777777778,0.49777777777777776,0.19371471799133244,36,14,14,49,9.2,5.019960159204453
SVM_Linear,0.7653968253968254,0.7665353816408856,0.6702738519650284,0.8484134615384614,0.7561359529614157,0.7689153085273321,0.6452058899404108,0.8842467483984598,0.7168141592920354,0.7006349206349207,0.8412698412698413,0.56,0.7066666666666667,0.7368421052631579,0.7681159420289855,0.41145833333333337,0.20042304379130207,28,22,10,53,9.2,5.019960159204453
SVM_RBF,0.7511111111111111,0.7513577056315816,0.6547141359688529,0.8403755572096889,0.7399468647053264,0.7541974619097127,0.6305094818365171,0.8786755580021917,0.6991150442477876,0.690952380952381,0.7619047619047619,0.62,0.7164179104477612,0.6739130434782609,0.7384615384615385,0.3850832266325225,0.20336754028660312,31,19,15,48,9.2,5.019960159204453
RandomForest,0.7441269841269841,0.744271516410532,0.6471512238492477,0.8347015111424316,0.7480888268426142,0.7619063547321241,0.6402816114903893,0.8795299399120406,0.6902654867256637,0.6871428571428572,0.7142857142857143,0.66,0.7258064516129032,0.6470588235294118,0.72,0.3735149691113575,0.21084100585146945,33,17,18,45,9.2,5.019960159204453
LightGBM,0.7420634920634921,0.7425460423763984,0.6502241043096801,0.8315620929222752,0.7728386319948237,0.7779595008984209,0.6612841116054659,0.872663278351571,0.6637168141592921,0.6695238095238095,0.6190476190476191,0.72,0.7358490566037735,0.6,0.6724137931034483,0.33219284603421473,0.21069082771944167,36,14,24,39,9.2,5.019960159204453
ExtraTrees,0.713015873015873,0.7127203335360932,0.6149342457243001,0.8067658021541949,0.7045730281552809,0.7179359050095013,0.5909280956794035,0.8414355829341842,0.6991150442477876,0.6971428571428572,0.7142857142857143,0.68,0.7377049180327869,0.6538461538461539,0.7258064516129032,0.39266519127410693,0.23007304276865403,34,16,18,45,9.2,5.019960159204453
XGBoost,0.7057142857142856,0.7057035135520827,0.6054259666833084,0.802309065725106,0.7145282856674279,0.727443085546453,0.6099143099123282,0.8438007828286489,0.6902654867256637,0.6871428571428572,0.7142857142857143,0.66,0.7258064516129032,0.6470588235294118,0.72,0.3735149691113575,0.24003375339462987,33,17,18,45,9.2,5.019960159204453
GradientBoosting,0.6911111111111111,0.6922787425315337,0.5885662623539981,0.7907041098509922,0.6932326688449573,0.7070043809404448,0.5839020673712887,0.8248617652784593,0.6991150442477876,0.6930158730158731,0.746031746031746,0.64,0.7230769230769231,0.6666666666666666,0.734375,0.38763149505897354,0.224668206025378,32,18,16,47,9.2,5.019960159204453
KNN,0.6707936507936508,0.6720558015178949,0.565876572327044,0.7664613236335085,0.6830220976214083,0.6918093095022505,0.5633475195062612,0.8125812378166248,0.6637168141592921,0.655079365079365,0.7301587301587301,0.58,0.6865671641791045,0.6304347826086957,0.7076923076923077,0.31274007682458393,0.23917933850703713,29,21,17,46,9.2,5.019960159204453
NaiveBayes,0.5498412698412698,0.5492810395383303,0.4380905695611577,0.6541531699889258,0.6283185727640903,0.6344394042793426,0.5109513835352938,0.7495801156104772,0.5663716814159292,0.5368253968253969,0.7936507936507936,0.28,0.5813953488372093,0.5185185185185185,0.6711409395973155,0.07732044659223458,0.37404761745436593,14,36,13,50,9.2,5.019960159204453
