Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,92,22,18,18,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_RBF,0.9090909090909092,0.8636363636363636,0.8636363636363636,0.9063065722156632,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8181818181818182,0.7486666666666666
2,91,23,6,6,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",SVM_RBF,0.7583333333333333,0.5652173913043478,0.55,0.875266106442577,0.6923076923076923,0.6,0.6428571428571429,0.5,0.8364242424242424
3,93,21,18,18,auto,auto,elasticnet_then_mrmr,"['P15', 'P18', 'P20', 'P24', 'P34', 'P42', 'P45', 'P47', 'P7']",SVM_RBF,0.8333333333333334,0.6666666666666666,0.6944444444444444,0.8697089947089949,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.5,0.7761176470588236
4,88,26,16,16,auto,auto,elasticnet_then_mrmr,"['P10', 'P11', 'P12', 'P17', 'P19', 'P30', 'P35', 'P50']",SVM_RBF,0.8421052631578948,0.6538461538461539,0.7180451127819549,0.9438797500860469,0.9166666666666666,0.5789473684210527,0.7096774193548387,0.8571428571428571,0.7617777777777778
5,92,22,6,6,auto,auto,elasticnet_then_mrmr,"['P2', 'P22', 'P25', 'P29', 'P32', 'P39', 'P43', 'P44', 'P46']",SVM_RBF,0.6833333333333333,0.6363636363636364,0.6166666666666667,0.6178030303030303,0.6666666666666666,0.4,0.5,0.8333333333333334,0.644
