Pair_Tag,Dataset_A,Dataset_B,Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Std_PR_AUC_No_SMOTE,Std_PR_AUC_SMOTE,Delta_Std_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Acc_No_SMOTE,Mean_Acc_SMOTE,Delta_Mean_Acc_SMOTE_minus_No_SMOTE,Std_Acc_No_SMOTE,Std_Acc_SMOTE,Delta_Std_Acc_SMOTE_minus_No_SMOTE,Pooled_Acc_No_SMOTE,Pooled_Acc_SMOTE,Delta_Pooled_Acc_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Std_Bal_Acc_No_SMOTE,Std_Bal_Acc_SMOTE,Delta_Std_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_Prec_No_SMOTE,Mean_Prec_SMOTE,Delta_Mean_Prec_SMOTE_minus_No_SMOTE,Std_Prec_No_SMOTE,Std_Prec_SMOTE,Delta_Std_Prec_SMOTE_minus_No_SMOTE,Pooled_Prec_No_SMOTE,Pooled_Prec_SMOTE,Delta_Pooled_Prec_SMOTE_minus_No_SMOTE,Mean_Rec_No_SMOTE,Mean_Rec_SMOTE,Delta_Mean_Rec_SMOTE_minus_No_SMOTE,Std_Rec_No_SMOTE,Std_Rec_SMOTE,Delta_Std_Rec_SMOTE_minus_No_SMOTE,Pooled_Rec_No_SMOTE,Pooled_Rec_SMOTE,Delta_Pooled_Rec_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Std_F1_No_SMOTE,Std_F1_SMOTE,Delta_Std_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Std_Specificity_No_SMOTE,Std_Specificity_SMOTE,Delta_Std_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Mean_Kappa_No_SMOTE,Mean_Kappa_SMOTE,Delta_Mean_Kappa_SMOTE_minus_No_SMOTE,Std_Kappa_No_SMOTE,Std_Kappa_SMOTE,Delta_Std_Kappa_SMOTE_minus_No_SMOTE,Pooled_Kappa_No_SMOTE,Pooled_Kappa_SMOTE,Delta_Pooled_Kappa_SMOTE_minus_No_SMOTE,Pooled_Brier_No_SMOTE,Pooled_Brier_SMOTE,Delta_Pooled_Brier_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
ADC_Pre,ADC,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,NaiveBayes,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6750400680304987,0.6783458531544655,0.0033057851239668423,0.044150477990303,0.0488991777222121,0.004748699731909098,0.6387499999999999,0.645,0.006250000000000089,0.7309750151013388,0.7328482361069126,0.0018732210055738552,0.114186076038538,0.1163408377487483,0.0021547617102102984,0.6818419857890639,0.6851603808941342,0.003318395105070371,0.6288942941116853,0.6094514181470703,-0.019442875964615025,0.0676431600802176,0.0641930484212018,-0.003450111659015806,0.631578947368421,0.6140350877192983,-0.01754385964912275,0.6256030227082858,0.6041383762436394,-0.02146464646464641,0.0467072825030575,0.0596732008563118,0.0129659183532543,0.610625,0.6103125,-0.00031249999999993783,0.649484126984127,0.6699999999999999,0.020515873015872876,0.1156292009784796,0.198997487421324,0.0833682864428444,0.6410256410256411,0.6612903225806451,0.02026468155500405,0.7973099415204679,0.61953216374269,-0.1777777777777778,0.1807438017659714,0.2640767842838035,0.08333298251783208,0.78125,0.640625,-0.140625,0.6900641025641026,0.6005869201539829,-0.0894771824101197,0.0761148782282771,0.1533127570439064,0.0771978788156293,0.704225352112676,0.6507936507936508,-0.05343170131902519,0.4538961038961039,0.5887445887445887,0.13484848484848477,0.2182743482071347,0.2779957354079475,0.05972138720081277,0.44,0.58,0.13999999999999996,0.241404957842552,0.194164974243306,-0.047239983599246,0.092054165775176,0.0966775821961273,0.004623416420951307,0.2282398452611218,0.2196639701306783,-0.0085758751304435,0.2920359906868713,0.2917106432511772,-0.0003253474356941233,9.6,9.6,0.0,33,33,0
ADC_Pre,ADC,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,RandomForest,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6662166665515947,0.6593506953794035,-0.006865971172191232,0.0768948626350615,0.0626296986011086,-0.014265164033952893,0.64125,0.63328125,-0.007968749999999969,0.6797757348956435,0.6923399452406396,0.012564210344996107,0.1375099432843833,0.1194355704570113,-0.018074372827371996,0.6365348768998562,0.639008118977844,0.002473242077987825,0.599918921658052,0.5721756504365201,-0.027743271221531973,0.0650123327280504,0.0833382340033727,0.0183259012753223,0.5964912280701754,0.5701754385964912,-0.02631578947368418,0.6197387407913724,0.5877185387711703,-0.03202020202020206,0.0681910077531838,0.0860275228859963,0.017836515132812494,0.6012500000000001,0.5778125000000001,-0.0234375,0.673968253968254,0.6383838383838384,-0.03558441558441561,0.1124257824672173,0.1427283807601731,0.030302598292955812,0.6666666666666666,0.6470588235294118,-0.019607843137254832,0.5922913343965975,0.5282509303561935,-0.06404040404040401,0.2268169232623173,0.1917263750325869,-0.0350905482297304,0.5625,0.515625,-0.046875,0.5959346675868414,0.5588307117718883,-0.03710395581495318,0.1134353559973743,0.1146409580176407,0.0012056020202663997,0.6101694915254238,0.5739130434782609,-0.03625644804716288,0.6471861471861472,0.6471861471861471,-1.1102230246251565e-16,0.1627325644142823,0.1239789353468461,-0.03875362906743619,0.64,0.64,0.0,0.217752869522218,0.1593754438687805,-0.05837742565343751,0.1299466783571449,0.1640395777136118,0.034092899356466894,0.1981651376146788,0.1513217866909755,-0.046843350923703286,0.2456983657992926,0.250042063782785,0.004343697983492378,9.6,9.6,0.0,33,33,0
ADC_Pre,ADC,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_Linear,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7013088161174286,0.7087332311494989,0.007424415032070364,0.0648488196680971,0.0684863698528374,0.0036375501847403097,0.63796875,0.6596875,0.02171875000000001,0.7649425169349946,0.7687324885932231,0.003789971658228475,0.0535218260733388,0.0577378895204436,0.004216063447104797,0.6994659969914774,0.6990725528104274,-0.0003934441810500289,0.6441876963616093,0.6189288971897667,-0.025258799171842594,0.0539985390516646,0.0973629991631879,0.0433644601115233,0.6403508771929824,0.6140350877192983,-0.02631578947368418,0.6672387407913722,0.641885205437837,-0.02535353535353524,0.0212746548971347,0.0795224428675102,0.0582477879703755,0.638125,0.625625,-0.012500000000000067,0.7042429792429792,0.7217171717171718,0.017474192474192574,0.1128260792066181,0.0917525406817654,-0.021073538524852692,0.6885245901639344,0.7083333333333334,0.019808743169398957,0.6971398192450824,0.5615842636895267,-0.13555555555555565,0.1834556419958402,0.2373964806132097,0.05394083861736951,0.65625,0.53125,-0.125,0.6707372295472982,0.5938461538461538,-0.0768910757011444,0.0613405203690242,0.1254223152191546,0.06408179485013038,0.672,0.6071428571428571,-0.06485714285714295,0.6373376623376623,0.7221861471861472,0.08484848484848484,0.1506213587966685,0.1412781688672458,-0.00934318992942268,0.62,0.72,0.09999999999999998,0.3095028598968007,0.2656069005441499,-0.04389595935265078,0.0674877751087845,0.1613044411887965,0.093816666080012,0.274448928904067,0.2427536231884058,-0.03169530571566123,0.2496181286509187,0.2434424314463381,-0.00617569720458061,9.6,9.6,0.0,33,33,0
ADC_Pre,ADC,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_RBF,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6948258904837852,0.7165693388659895,0.021743448382204322,0.048718350005099,0.0563657557877047,0.0076474057826056985,0.6459375,0.6796874999999999,0.033749999999999836,0.7472907905580126,0.7535765526428178,0.006285762084805135,0.0602251906738827,0.0624990513145631,0.0022738606406804,0.692603356742474,0.700767985268328,0.008164628525853979,0.6524880916185263,0.6282326369282891,-0.024255454690237155,0.0660760693331687,0.0841812587841733,0.018105189451004602,0.6491228070175439,0.6228070175438597,-0.02631578947368418,0.6530720741247057,0.6482887142097669,-0.004783359914938834,0.0293577121624693,0.0646658466179228,0.0353081344554535,0.6415625,0.6334375,-0.008125000000000049,0.6884920634920635,0.7107342657342658,0.022242202242202302,0.1101288784400581,0.0965998303002893,-0.013529048139768796,0.6818181818181818,0.7142857142857143,0.032467532467532534,0.725624667729931,0.572876129718235,-0.15274853801169597,0.2254659490309448,0.2093602308107653,-0.016105718220179505,0.703125,0.546875,-0.15625,0.6751939268461007,0.6070370370370369,-0.06815688980906376,0.1024839351495046,0.1291015699498331,0.0266176348003285,0.6923076923076923,0.6194690265486725,-0.07283866575901976,0.5805194805194805,0.7237012987012987,0.1431818181818182,0.2108080654979821,0.1004475937154573,-0.11036047178252478,0.58,0.72,0.14,0.2952500325996418,0.2767517284657709,-0.01849830413387088,0.066055323632764,0.1382330949102121,0.07217777127744811,0.2843691148775894,0.2583963691376701,-0.025972745739919312,0.2438845922666472,0.2352238282004737,-0.008660764066173499,9.6,9.6,0.0,33,33,0
ADC_Pre,ADC,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,XGBoost,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6483016425360923,0.6229276934300858,-0.025373949106006544,0.0440386746046424,0.0651385136106913,0.0210998390060489,0.5884375,0.600625,0.012187500000000018,0.6756063889476922,0.6453517563088328,-0.030254632638859413,0.1093418744731893,0.1089903877572759,-0.0003514867159133961,0.6427373014989832,0.6221448724619907,-0.020592429036992543,0.5586601803993108,0.5638752551796029,0.0052150747802921504,0.0867451445736841,0.1076226647219544,0.02087752014827031,0.5526315789473685,0.5614035087719298,0.00877192982456132,0.5850024682919419,0.5839737601579706,-0.0010287081339712678,0.0688687447357969,0.0893634229777724,0.020494678241975497,0.5578125,0.565625,0.0078125,0.6273626373626373,0.6184449537390714,-0.00891768362356593,0.0892294158940299,0.1103706412389648,0.0211412253449349,0.6226415094339622,0.6296296296296297,0.006988120195667413,0.5597235513024986,0.5591812865497076,-0.0005422647527910662,0.2145215964321347,0.2411270460088461,0.026605449576711404,0.515625,0.53125,0.015625,0.5622415458937198,0.5603964456596036,-0.0018451002341162148,0.1062641428372245,0.136655832435515,0.030391689598290486,0.5641025641025641,0.576271186440678,0.012168622338113888,0.6102813852813853,0.6087662337662338,-0.0015151515151514694,0.0782014592310005,0.0885225815633336,0.010321122332333107,0.6,0.6,0.0,0.1608521498091381,0.1619765383859124,0.001124388576774299,0.1331502236637688,0.1727625320023291,0.039612308338560304,0.1129081476960635,0.1284403669724769,0.015532219276413406,0.2999317670414037,0.305392063830781,0.005460296789377317,9.6,9.6,0.0,33,33,0
ADC_T2,ADC,T2,corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7161979673702161,0.7143338833769456,-0.0018640839932705378,0.0919329487920891,0.1061025457827137,0.014169596990624603,0.6496875,0.6496875,0.0,0.8033005380686429,0.8029642440945194,-0.0003362939741234916,0.0907223235216413,0.0895030163273978,-0.001219307194243499,0.7334038860244416,0.7169303862164784,-0.0164734998079632,0.6173478695217824,0.5904703991660514,-0.02687747035573107,0.0668776520476281,0.0669629268594419,8.527481181379304e-05,0.6140350877192983,0.5877192982456141,-0.02631578947368418,0.6473219032429559,0.6239885699096226,-0.023333333333333317,0.0634377422889872,0.0765174807061593,0.013079738417172096,0.6212500000000001,0.5934375000000001,-0.027812500000000018,0.711013986013986,0.6821678321678322,-0.028846153846153855,0.1617747945775072,0.1799745147437812,0.018199720166273997,0.6923076923076923,0.660377358490566,-0.03193033381712629,0.5938862307283359,0.5805528973950026,-0.013333333333333308,0.1756805960658158,0.1721452041740614,-0.0035353918917543914,0.5625,0.546875,-0.015625,0.6162060162060163,0.5955710955710956,-0.020634920634920784,0.0856549990286053,0.0863792850627644,0.0007242860341591106,0.6206896551724138,0.5982905982905983,-0.022399056881815538,0.7007575757575758,0.6674242424242425,-0.033333333333333326,0.1646921607282082,0.1681818181818181,0.0034896574536099068,0.68,0.64,-0.040000000000000036,0.2614259483044641,0.2135063574526192,-0.047919590851844884,0.1134942680851453,0.1321827751962158,0.018688507111070493,0.2362971985383678,0.1824839792493133,-0.0538132192890545,0.2329432946732637,0.2321013381969461,-0.0008419564763176013,13.6,13.6,0.0,49,49,0
ADC_T2,ADC,T2,corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7080505096533806,0.6994733159804929,-0.008577193672887673,0.1158942113679298,0.0787418958888528,-0.03715231547907699,0.64,0.6546875,0.014687499999999964,0.7643694363002052,0.7382331648279179,-0.026136271472287254,0.1359798356298717,0.1318520099154816,-0.004127825714390104,0.7071245146425212,0.6731609287650946,-0.03396358587742665,0.6151211107732846,0.5858416945373467,-0.029279416235937883,0.0697214476211313,0.0726872465117902,0.0029657988906588995,0.6140350877192983,0.5877192982456141,-0.02631578947368418,0.6509941520467836,0.5974979114452799,-0.05349624060150371,0.0795060048999872,0.0946963445876711,0.015190339687683893,0.608125,0.5825,-0.02562500000000001,0.6976190476190477,0.6293650793650795,-0.06825396825396823,0.1886219268603653,0.1697299739184546,-0.018891952941910706,0.65625,0.6349206349206349,-0.021329365079365115,0.6989580010632641,0.6341733120680489,-0.06478468899521517,0.1603516580180324,0.1573706997032075,-0.002980958314824894,0.65625,0.625,-0.03125,0.6572077597564854,0.6152074794521245,-0.04200028030436087,0.0536635838572196,0.1110696611497138,0.057406077292494195,0.65625,0.6299212598425197,-0.026328740157480324,0.603030303030303,0.5608225108225109,-0.04220779220779214,0.2711486297783382,0.164069264069264,-0.1070793657090742,0.56,0.54,-0.020000000000000018,0.2613747371709028,0.1680403064427832,-0.09333443072811962,0.1373335080178999,0.1596224825885485,0.0222889745706486,0.2162499999999999,0.1646398503274088,-0.05161014967259109,0.2457055624559744,0.2349055095168001,-0.010800052939174326,13.6,13.6,0.0,49,49,0
ADC_T2,ADC,T2,corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7388471005337034,0.7444313952926394,0.005584294758935959,0.0704286265765782,0.1106073305522766,0.04017870397569841,0.6829687500000001,0.69359375,0.010624999999999885,0.7914511755124649,0.8066221360266563,0.015170960514191423,0.0882824876806318,0.0684319577126065,-0.01985052996802529,0.7413804731381419,0.7618428769384847,0.02046240380034281,0.6250778207299946,0.6513095600052122,0.026231739275217603,0.0925561384735744,0.134811963513784,0.042255825040209596,0.6228070175438597,0.6491228070175439,0.02631578947368418,0.6285045948203842,0.6741108452950558,0.045606250474671595,0.0845914573029555,0.1349438193002742,0.050352361997318684,0.6159375,0.6590625,0.04312499999999997,0.6633333333333333,0.752020202020202,0.0886868686868687,0.1275408431313932,0.1876206546465364,0.06007981151514322,0.6615384615384615,0.74,0.07846153846153847,0.6899096225412015,0.5989792663476875,-0.09093035619351397,0.1261671959239445,0.1277121281807238,0.0015449322567793189,0.671875,0.578125,-0.09375,0.6635872148815236,0.654568238778765,-0.009018976102758591,0.0878826381480439,0.1229708448436674,0.0350882066956235,0.6666666666666666,0.6491228070175439,-0.01754385964912275,0.5670995670995671,0.7492424242424243,0.18214285714285716,0.1377803817450917,0.1965671878022308,0.058786806057139096,0.56,0.74,0.17999999999999994,0.2440835927198205,0.3163536147156575,0.07227002199583699,0.1704557737501271,0.2657504112554925,0.09529463750536538,0.2323833385530849,0.3086719223771982,0.0762885838241133,0.2369505890600519,0.2355839728842831,-0.0013666161757688033,13.6,13.6,0.0,49,49,0
ADC_T2,ADC,T2,corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6785113380328692,0.6457131465026201,-0.0327981915302491,0.0958154688374708,0.0919363710966441,-0.0038790977408267036,0.605625,0.5948437500000001,-0.010781249999999853,0.7356742800458335,0.7235882564866551,-0.012086023559178316,0.1351213736079647,0.1098960905794717,-0.025225283028493,0.68598273434188,0.6672022211830453,-0.018780513158834666,0.5544643762035066,0.5817371034762339,0.027272727272727226,0.0913863450048338,0.0582855798839424,-0.03310076512089139,0.5526315789473685,0.5789473684210527,0.02631578947368418,0.5813370547581074,0.6148219032429558,0.03348484848484845,0.1209639588450409,0.0720326091672516,-0.048931349677789296,0.5643750000000001,0.58125,0.016874999999999973,0.5748917748917749,0.6753113553113553,0.10041958041958043,0.3235524594819878,0.1677431083707533,-0.1558093511112345,0.6382978723404256,0.6428571428571429,0.00455927051671734,0.4854013822434874,0.6054013822434874,0.12,0.2956985429532034,0.1689416957598405,-0.12675684719336291,0.46875,0.5625,0.09375,0.4926139882661621,0.6020079276601016,0.10939393939393949,0.2516564033663352,0.0514758374728336,-0.2001805658935016,0.5405405405405406,0.6,0.05945945945945941,0.6772727272727272,0.6242424242424243,-0.05303030303030298,0.1865298593516653,0.2013270938408859,0.014797234489220601,0.66,0.6,-0.06000000000000005,0.1281105283879981,0.1981775704904384,0.0700670421024403,0.2249912879062866,0.1210845947993182,-0.10390669310696841,0.1241337752335042,0.1597051597051597,0.03557138447165549,0.2791553143653546,0.2631787495504664,-0.01597656481488824,13.6,13.6,0.0,49,49,0
ADC_T2,ADC,T2,corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6685630513381711,0.6581068028197214,-0.010456248518449618,0.1403426173174059,0.1275017079788387,-0.012840909338567214,0.665625,0.6484375,-0.017187500000000022,0.7227638512457464,0.714401010509908,-0.008362840735838373,0.1244880905951052,0.1213377077586607,-0.0031503828364444902,0.7035795835228702,0.6744303568726788,-0.029149226650191373,0.6432219953959084,0.5728286206547075,-0.07039337474120089,0.0524443345746233,0.1197114125464282,0.0672670779718049,0.6403508771929824,0.5701754385964912,-0.07017543859649122,0.6380648591174907,0.6297315257841574,-0.008333333333333304,0.082990071287238,0.0759111783048217,-0.0070788929824162905,0.6403125000000001,0.593125,-0.04718750000000005,0.7205646527385657,0.5795238095238096,-0.14104084321475618,0.1445174579708599,0.3259578593577665,0.1814404013869066,0.6949152542372882,0.7027027027027027,0.00778744846541457,0.6488569909622541,0.448856990962254,-0.20000000000000012,0.2119751295405035,0.2539217437097794,0.04194661416927589,0.640625,0.40625,-0.234375,0.6483460284698676,0.4837846249610956,-0.16456140350877196,0.0839323408274473,0.2440999721371914,0.1601676313097441,0.6666666666666666,0.5148514851485149,-0.15181518151815176,0.6272727272727272,0.8106060606060606,0.18333333333333335,0.3395562382504591,0.1756530514689629,-0.1639031867814962,0.64,0.78,0.14,0.2475075982613671,0.2303544451082139,-0.01715315315315319,0.1482077538351123,0.129608537313388,-0.018599216521724304,0.2775888717156105,0.1758630864561817,-0.10172578525942877,0.2354073078675218,0.2405848302585637,0.005177522391041911,13.6,13.6,0.0,49,49,0
ADC_T2,ADC,T2,corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6601540352258055,0.6521910722628427,-0.007962962962962838,0.1360760093966556,0.1220913907618517,-0.013984618634803894,0.66875,0.67,0.0012500000000000844,0.7061935550889931,0.708907620616784,0.0027140655277909653,0.1356780029515258,0.1314577516576465,-0.00422025129387929,0.6960394152522952,0.7006580712002424,0.004618655947947192,0.573771156379852,0.573771156379852,0.0,0.1850058333421251,0.1850058333421251,0.0,0.5789473684210527,0.5789473684210527,0.0,0.545769157742842,0.5429913799650642,-0.002777777777777768,0.1570906050162202,0.1545391489781281,-0.0025514560380920925,0.54625,0.5484375,0.002187500000000009,0.5745614035087719,0.5769423558897243,0.0023809523809523725,0.1844371442913425,0.184458173262412,2.102897106950885e-05,0.5909090909090909,0.5930232558139535,0.0021141649048626032,0.7974906964380648,0.7752684742158427,-0.022222222222222143,0.2097052127709047,0.2046691061654456,-0.005036106605459112,0.8125,0.796875,-0.015625,0.6601204097199521,0.6543233082706768,-0.005797101449275366,0.1815686410968754,0.1808027502202899,-0.0007658908765854899,0.6842105263157895,0.68,-0.004210526315789442,0.294047619047619,0.3107142857142857,0.01666666666666672,0.1842586420375795,0.2047619047619047,0.020503262724325205,0.28,0.3,0.019999999999999962,0.1020883874086905,0.0986944480147511,-0.0033939393939394075,0.3176571235582182,0.3149234311477499,-0.0027336924104682803,0.0976253298153034,0.1017728168089296,0.004147486993626201,0.365766437961279,0.3419669671055263,-0.02379947085575268,13.6,13.6,0.0,49,49,0
ADC_T2,ADC,T2,corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7205000909067895,0.7360588799823251,0.01555878907553565,0.0909706630430581,0.0976454373732165,0.006674774330158395,0.6396875,0.66375,0.024062499999999987,0.7714161477491056,0.8006732724034513,0.029257124654345712,0.1351240966864705,0.112143102714812,-0.022980993971658495,0.7145155125686734,0.745364756890389,0.03084924432171554,0.6145130232086753,0.5726838379012291,-0.04182918530744617,0.0278168842418674,0.0738950332005204,0.046078148958653004,0.6140350877192983,0.5701754385964912,-0.04385964912280704,0.6494391281233385,0.5981552365762892,-0.051283891547049265,0.0591961340431645,0.0966445426927009,0.0374484086495364,0.6168750000000001,0.5778125000000001,-0.0390625,0.6996825396825397,0.6492307692307693,-0.050451770451770406,0.1754565006577951,0.2002129044307377,0.02475640377294258,0.6785714285714286,0.6470588235294118,-0.031512605042016806,0.6246358320042531,0.5387347155768208,-0.08590111642743226,0.1593867241980902,0.2364913265471037,0.0771046023490135,0.59375,0.515625,-0.078125,0.6289650212487741,0.5517182817182817,-0.07724673953049233,0.0555348065078927,0.1559200637105752,0.10038525720268252,0.6333333333333333,0.5739130434782609,-0.05942028985507242,0.6742424242424242,0.6575757575757576,-0.016666666666666607,0.1952136170715928,0.198675596523103,0.0034619794515101943,0.64,0.64,0.0,0.25744387401687,0.1639232356277049,-0.09352063838916513,0.0772607342974074,0.169015753858352,0.09175501956094459,0.2297297297297298,0.1513217866909755,-0.07840794303875429,0.2344838919001243,0.2303513921905531,-0.004132499709571219,13.6,13.6,0.0,49,49,0
ADC_T2,ADC,T2,corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5847163247880951,0.6214195497927555,0.03670322500466039,0.2104588402864157,0.1571061180563769,-0.05335272223003881,0.57375,0.62984375,0.05609375000000005,0.689608597867634,0.7005677908434504,0.01095919297581649,0.1503456054521805,0.1188971322873667,-0.031448473164813806,0.6598803814534299,0.6851717746356902,0.02529139318226037,0.5700618222357353,0.6441876963616094,0.07412587412587412,0.0829152077481277,0.0611742470383239,-0.021740960709803803,0.5701754385964912,0.6403508771929824,0.07017543859649122,0.5776608187134503,0.6418926103136628,0.06423179160021253,0.102226939283888,0.0746512979652494,-0.0275756413186386,0.540625,0.6403125000000001,0.09968750000000004,0.6336093857832988,0.7410408432147564,0.10743145743145754,0.1960040920661735,0.154469450831179,-0.04153464123499451,0.5882352941176471,0.6949152542372882,0.10667996011964109,0.8219883040935672,0.6565124933545985,-0.16547581073896866,0.2140490200942701,0.2193571296583222,0.005308109564052088,0.78125,0.640625,-0.140625,0.6631627377622801,0.6511931051404736,-0.011969632621806503,0.0779969215213325,0.0812100334703099,0.0032131119489774013,0.6711409395973155,0.6666666666666666,-0.004474272930648837,0.3333333333333333,0.6272727272727272,0.2939393939393939,0.3800584750330459,0.3516131002510229,-0.028445374782023025,0.3,0.64,0.34,0.1227586797624486,0.2578905624792925,0.1351318827168439,0.1655593063648548,0.1448748538884962,-0.02068445247635861,0.0851621356043236,0.2775888717156105,0.19242673611128686,0.2455319608326081,0.2445550271969025,-0.0009769336357055847,13.6,13.6,0.0,49,49,0
ADC_T2,ADC,T2,corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6213554432453954,0.6217841435544785,0.00042870030908315204,0.21486950512465,0.2029552436520687,-0.011914261472581289,0.5656249999999999,0.63375,0.0681250000000001,0.7281280997387,0.7124590310606747,-0.01566906867802531,0.1464762858501215,0.1364619091546478,-0.010014376695473726,0.684564242364667,0.7141057653310398,0.029541522966372802,0.5111236589497459,0.6278373800112931,0.1167137210615472,0.0961616378889766,0.1111246631548553,0.014963025265878699,0.5087719298245614,0.6228070175438597,0.11403508771929827,0.5804678362573099,0.6276900584795322,0.047222222222222276,0.0673481125984906,0.1091107876521838,0.04176267505369319,0.53625,0.635625,0.09937499999999999,0.42,0.6291360813099944,0.20913608130999445,0.3815756805667782,0.3423221652364725,-0.03925351533030569,0.625,0.723404255319149,0.09840425531914898,0.3609356725146199,0.5387134502923977,0.1777777777777778,0.3459692616438545,0.3503142462604086,0.004344984616554082,0.3125,0.53125,0.21875,0.344,0.5350712074303405,0.19107120743034056,0.285769137591868,0.2865074551036677,0.0007383175117997021,0.4166666666666667,0.6126126126126126,0.1959459459459459,0.8,0.7166666666666666,-0.08333333333333348,0.2666666666666666,0.3785938897200182,0.11192722305335157,0.76,0.74,-0.020000000000000018,0.1336500889875417,0.2322798190096768,0.09862973002213513,0.1117498981380696,0.2180180715312887,0.10626817339321909,0.0677570093457944,0.2615245555890328,0.19376754624323841,0.246105926125421,0.2433428955434907,-0.002763030581930309,13.6,13.6,0.0,49,49,0
