fold,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda
1,50,8,0.2499872372751497,0.8409186630923462,0.6938831401633154,1.856487532402193e-05,6.904106655874299e-07
2,300,8,0.2027848972867164,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
3,300,8,0.2027848972867164,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
4,250,2,0.07071028380485812,0.9565287817249056,0.6046010610585948,4.655367559816149e-07,9.449134137745608e-08
5,100,3,0.011648420257877943,0.8021725718543157,0.6881262271486814,0.0021639569109615053,0.004671720805549375
