Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
XGBoost vs ExtraTrees,XGBoost,ExtraTrees,0.5909048821548821,0.497831088664422,0.09307379349046019,2.0,0.1875,0.5625
XGBoost vs GradientBoosting,XGBoost,GradientBoosting,0.5909048821548821,0.5356958473625141,0.05520903479236815,1.0,0.25,0.5625
XGBoost vs KNN,XGBoost,KNN,0.5909048821548821,0.47827300785634125,0.11263187429854096,3.0,0.3125,0.5625
XGBoost vs LightGBM,XGBoost,LightGBM,0.5909048821548821,0.5821703142536476,0.00873456790123459,7.0,1.0,1.0
XGBoost vs LogisticRegression,XGBoost,LogisticRegression,0.5909048821548821,0.6495707070707072,-0.05866582491582495,3.0,0.3125,0.5625
XGBoost vs NaiveBayes,XGBoost,NaiveBayes,0.5909048821548821,0.5885381593714927,0.0023667227833894743,6.0,0.8125,1.0
XGBoost vs RandomForest,XGBoost,RandomForest,0.5909048821548821,0.5259778338945005,0.06492704826038159,1.0,0.25,0.5625
XGBoost vs SVM_Linear,XGBoost,SVM_Linear,0.5909048821548821,0.6024803591470258,-0.011575476992143629,7.0,1.0,1.0
XGBoost vs SVM_RBF,XGBoost,SVM_RBF,0.5909048821548821,0.610969416386083,-0.020064534231200894,7.0,1.0,1.0
