Experiment_ID,FS_METHOD,Best_Model_No_SMOTE,Best_Model_SMOTE,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
corr_mrmr_auto_k,corr_mrmr,ExtraTrees,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7217156862745098,0.7188258636788049,-0.002889822595704916,0.0936615845341422,0.0997190601393476,0.006057475605205406,0.6959134615384617,0.6881009615384617,-0.0078125,0.7869331267093982,0.7808923802643906,-0.006040746445007628,0.7575756639461875,0.7555994015246148,-0.001976262421572672,0.6993930905695611,0.6830532212885154,-0.016339869281045694,0.6688701923076923,0.6784855769230769,0.009615384615384581,0.6939499484004127,0.6740614361808642,-0.01988851221954846,0.703125,0.7086614173228346,0.005536417322834608,14.8,14.8,0.0,43,43,0
elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,KNN,KNN,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6910978835978836,0.7415067693744165,0.05040888577653291,0.0818538799203704,0.1121566228713085,0.0303027429509381,0.6658653846153846,0.7178485576923078,0.05198317307692324,0.7214203361877386,0.7895495500490315,0.06812921386129289,0.7292881352083909,0.7725396416464235,0.04325150643803266,0.6118604108309991,0.6554645191409898,0.04360410830999073,0.6135817307692308,0.6514423076923077,0.03786057692307687,0.6372489601901367,0.6403921568627451,0.003143196672608428,0.6950354609929078,0.6875,-0.007535460992907805,11.2,11.2,0.0,32,32,0
mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_RBF,SVM_RBF,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.74036453470277,0.7469413320883909,0.006576797385620892,0.0703681747081231,0.0612446740358682,-0.00912350067225489,0.676983173076923,0.6968149038461539,0.019831730769230838,0.7826429690519804,0.7910474208093733,0.008404451757392906,0.7240467653508216,0.738130995950838,0.0140842306000164,0.6183916900093371,0.6587885154061625,0.04039682539682532,0.5919471153846154,0.6532451923076923,0.06129807692307687,0.6342411056995512,0.6476220016542598,0.013380895954708594,0.6617647058823529,0.6825396825396826,0.020774976657329636,9.6,9.6,0.0,38,38,0
