Pair_Tag,Dataset_A,Dataset_B,Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
ADC_T2,ADC,T2,SVM_RBF,0.7690929113417152,0.0503451241692186,0.716875,0.8101888515903063,0.0793579981647485,0.748495898974928,0.7050645007166747,0.051551063134796,0.7017543859649122,0.7152472089314195,0.0403065724329564,0.708125,0.7928571428571429,0.1170305307375667,0.7777777777777778,0.6698883572567783,0.168235192987195,0.65625,0.7017434715821812,0.0714015425464173,0.711864406779661,0.7606060606060605,0.1817297764871659,0.76,10.0,10.0,4.1952353926806065,4,12.0,14,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,33,4,1.5151515151515151
ADC_T2,ADC,T2,KNN,0.7636096094230067,0.1073633985453306,0.7115625000000001,0.7731333280275158,0.1191609569257838,0.7175538429575691,0.7333029289551029,0.11697732149879,0.7280701754385965,0.7461635148477255,0.1042404395033792,0.7228125000000001,0.76,0.1067707825203131,0.7538461538461538,0.8102923976608188,0.1931041969364133,0.765625,0.7633589250941865,0.1076235221451346,0.7596899224806202,0.6820346320346321,0.140369926256384,0.68,10.0,10.0,4.1952353926806065,4,12.0,14,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,33,4,1.5151515151515151
ADC_T2,ADC,T2,GradientBoosting,0.7001920319623669,0.0590689907982268,0.6575000000000001,0.7513646428430747,0.1414624233592635,0.6696563313405806,0.6395589917329048,0.0126838183701023,0.6403508771929824,0.6544928609402294,0.032042953885693,0.6403125000000001,0.6921445221445222,0.1353314911793345,0.6949152542372882,0.6519510898458267,0.0697428582453992,0.640625,0.6593380812735652,0.0450109974543233,0.6666666666666666,0.657034632034632,0.1151081762664961,0.64,10.0,10.0,5.366563145999495,4,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,42,3,1.1904761904761905
ADC_T2,ADC,T2,GradientBoosting,0.6895703906230223,0.0445320523018536,0.61234375,0.7585454352638928,0.1113579116137707,0.6953724641710615,0.6120575077096816,0.104106079773332,0.6052631578947368,0.6373004480899218,0.0768362162544042,0.6025,0.6707251082251082,0.1053367270778593,0.6557377049180327,0.6756831472620947,0.1875039294907666,0.625,0.6437037037037038,0.1032901808210569,0.64,0.598917748917749,0.1455112237542221,0.58,10.0,10.0,5.366563145999495,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,42,3,1.1904761904761905
Post1_Post2,Post1,Post2,SVM_RBF,0.7632990974167445,0.1235557281703657,0.7442908653846153,0.816849522055324,0.0388682812680483,0.7815983708857402,0.6700136904252588,0.0543378280178754,0.6810344827586207,0.6993137254901961,0.0398197485088766,0.6802884615384616,0.7423737373737374,0.2185935602369932,0.7213114754098361,0.7152941176470589,0.2053134998435151,0.6875,0.6667743067743068,0.094980590173437,0.704,0.6833333333333332,0.2287917809108222,0.6730769230769231,5.6,5.6,2.33238075793812,4,4.0,10,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,21,3,1.3333333333333333
Post1_Post2,Post1,Post2,SVM_RBF,0.761338313103019,0.1225804877515825,0.7292668269230769,0.8157788672199633,0.0385030275637401,0.7834445204229583,0.6418912752060694,0.1142289220474683,0.6724137931034483,0.6805228758169934,0.0430989134418639,0.6670673076923077,0.7185355820649938,0.2341625663749826,0.696969696969697,0.7388235294117647,0.2062551247135164,0.71875,0.6600474035768154,0.1228855805178461,0.7076923076923077,0.6222222222222222,0.270801280154532,0.6153846153846154,5.6,5.6,2.33238075793812,4,4.0,10,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,21,3,1.3333333333333333
Post1_Post2,Post1,Post2,GradientBoosting,0.7067654839713664,0.1059083746711911,0.6591045673076922,0.7535442841087124,0.1077206942740106,0.7630434023927035,0.5382542806347034,0.1287668260080575,0.5775862068965517,0.5714379084967319,0.0831019085670377,0.5649038461538461,0.5790552584670232,0.1749683080651563,0.6027397260273972,0.7317647058823529,0.1669427931770989,0.6875,0.6074880174805444,0.1117564369090504,0.6423357664233577,0.4111111111111111,0.2190044816047447,0.4423076923076923,7.6,7.6,4.454211490264017,4,6.0,16,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
Post1_Post2,Post1,Post2,RandomForest,0.6975435729847493,0.1000839252490602,0.6454326923076923,0.7734905817836933,0.0639830495307975,0.7219987987612714,0.6653304241179658,0.0833284123678034,0.6551724137931034,0.6858426704014938,0.1112591452801175,0.6532451923076923,0.7084615384615385,0.1512768360682989,0.6935483870967742,0.7117647058823529,0.1972124072263553,0.671875,0.6729146141215107,0.0578074170993288,0.6825396825396826,0.6599206349206349,0.229410387132675,0.6346153846153846,8.8,8.8,4.833218389437829,4,8.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,30,4,1.4666666666666666
Post1_Post2,Post1,Post2,RandomForest,0.6825085589791472,0.0569006999380983,0.6370192307692308,0.7554561295454306,0.0834404414387879,0.6803669999532338,0.6081805044541417,0.0678800845133796,0.603448275862069,0.6380952380952382,0.0830968379294705,0.5973557692307692,0.6682234432234432,0.200184406927946,0.6363636363636364,0.7,0.2456542707978952,0.65625,0.6238801811215604,0.0788624442009266,0.6461538461538462,0.5761904761904761,0.2594449178667863,0.5384615384615384,8.8,8.8,4.833218389437829,4,8.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,30,4,1.4666666666666666
Post1_Post2,Post1,Post2,SVM_RBF,0.6723506069094304,0.1106301945740519,0.6899038461538461,0.7602401239796582,0.1269452862585299,0.7666695993273515,0.6151008242776874,0.1169407268465891,0.6379310344827587,0.6350980392156862,0.0854650079821484,0.6358173076923077,0.6821969696969696,0.2469871252448818,0.6774193548387096,0.6368627450980392,0.1795821541693853,0.65625,0.6087797260211054,0.156567383722388,0.6666666666666666,0.6333333333333333,0.2211083193570266,0.6153846153846154,7.6,7.6,4.454211490264017,4,6.0,16,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,21,4,1.8095238095238095
Post1_Pre,Post1,Pre,LogisticRegression,0.6935862122626829,0.1376980001439816,0.6868990384615384,0.7600659177242495,0.0958403128904223,0.7400921620334934,0.6467485240010268,0.088891159738371,0.6551724137931034,0.6438958916900094,0.1021358830165934,0.6478365384615384,0.6619323671497584,0.1893104504199242,0.6764705882352942,0.692156862745098,0.1098039215686274,0.71875,0.6538888888888887,0.1227212036575607,0.696969696969697,0.5956349206349205,0.2378186223846553,0.5769230769230769,10.4,10.4,4.454211490264018,6,10.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,35,3,1.4857142857142858
Post1_Pre,Post1,Pre,LogisticRegression,0.6911539060068471,0.1056475588248346,0.6956129807692308,0.7637123121823869,0.1123311214783291,0.7730509172787112,0.6433235408763773,0.0881342425586738,0.6551724137931034,0.6343137254901962,0.1144042922737119,0.6532451923076923,0.6741736694677871,0.2702860559053781,0.6935483870967742,0.6019607843137255,0.1699899356995548,0.671875,0.6149522287692666,0.1882074842630416,0.6825396825396826,0.6666666666666666,0.1956312984628778,0.6346153846153846,12.4,12.4,6.858571279792899,4,18.0,18,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,45,5,1.3777777777777778
Post1_Pre,Post1,Pre,LogisticRegression,0.6872580143168379,0.1135382550182827,0.6878004807692308,0.7579041920562919,0.1130951259368091,0.7602666594431915,0.6217378283562933,0.0839585983638992,0.6206896551724138,0.6007819794584501,0.1108069704231509,0.6147836538461539,0.6253679653679655,0.2207584830257137,0.6515151515151515,0.6019607843137255,0.1699899356995548,0.671875,0.599490229328939,0.1695191562310449,0.6615384615384615,0.5996031746031745,0.2295915287923804,0.5576923076923077,12.4,12.4,6.858571279792899,4,18.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,45,5,1.3777777777777778
