Pair_Tag,Dataset_A,Dataset_B,Experiment_ID,FS_METHOD,Best_Model_No_SMOTE,Best_Model_SMOTE,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Std_PR_AUC_No_SMOTE,Std_PR_AUC_SMOTE,Delta_Std_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Acc_No_SMOTE,Mean_Acc_SMOTE,Delta_Mean_Acc_SMOTE_minus_No_SMOTE,Std_Acc_No_SMOTE,Std_Acc_SMOTE,Delta_Std_Acc_SMOTE_minus_No_SMOTE,Pooled_Acc_No_SMOTE,Pooled_Acc_SMOTE,Delta_Pooled_Acc_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Std_Bal_Acc_No_SMOTE,Std_Bal_Acc_SMOTE,Delta_Std_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_Prec_No_SMOTE,Mean_Prec_SMOTE,Delta_Mean_Prec_SMOTE_minus_No_SMOTE,Std_Prec_No_SMOTE,Std_Prec_SMOTE,Delta_Std_Prec_SMOTE_minus_No_SMOTE,Pooled_Prec_No_SMOTE,Pooled_Prec_SMOTE,Delta_Pooled_Prec_SMOTE_minus_No_SMOTE,Mean_Rec_No_SMOTE,Mean_Rec_SMOTE,Delta_Mean_Rec_SMOTE_minus_No_SMOTE,Std_Rec_No_SMOTE,Std_Rec_SMOTE,Delta_Std_Rec_SMOTE_minus_No_SMOTE,Pooled_Rec_No_SMOTE,Pooled_Rec_SMOTE,Delta_Pooled_Rec_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Std_F1_No_SMOTE,Std_F1_SMOTE,Delta_Std_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Std_Specificity_No_SMOTE,Std_Specificity_SMOTE,Delta_Std_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Mean_Kappa_No_SMOTE,Mean_Kappa_SMOTE,Delta_Mean_Kappa_SMOTE_minus_No_SMOTE,Std_Kappa_No_SMOTE,Std_Kappa_SMOTE,Delta_Std_Kappa_SMOTE_minus_No_SMOTE,Pooled_Kappa_No_SMOTE,Pooled_Kappa_SMOTE,Delta_Pooled_Kappa_SMOTE_minus_No_SMOTE,Pooled_Brier_No_SMOTE,Pooled_Brier_SMOTE,Delta_Pooled_Brier_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
ADC_T2,ADC,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_RBF,LogisticRegression,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7992573605731501,0.7752023308961109,-0.024055029677039208,0.0841346714305563,0.0850938729056585,0.0009592014751022004,0.721875,0.7162499999999999,-0.005625000000000102,0.8374717903522562,0.8009581642345035,-0.03651362611775266,0.1077851826987688,0.1216915230978649,0.013906340399096107,0.7693060774488253,0.7420610431072675,-0.027245034341557783,0.6570168961473309,0.701072840203275,0.04405594405594404,0.1669661209954511,0.1229293752705139,-0.04403674572493721,0.6491228070175439,0.6929824561403509,0.04385964912280704,0.6897501329080276,0.7233466241360978,0.03359649122807029,0.1230284240862895,0.0824307354937391,-0.040597688592550404,0.6371875,0.6915625000000001,0.05437500000000006,0.7413502673796791,0.7671078431372549,0.025757575757575757,0.1766588871432826,0.1381570839801649,-0.03850180316311769,0.6714285714285714,0.7377049180327869,0.06627634660421555,0.8037426900584794,0.7542690058479533,-0.049473684210526114,0.27585325314426,0.2393110501739051,-0.0365422029703549,0.734375,0.703125,-0.03125,0.7022173489278752,0.7171567428672692,0.014939393939393919,0.1624258551552509,0.1392913602244778,-0.023134494930773103,0.7014925373134329,0.72,0.01850746268656711,0.5757575757575758,0.6924242424242425,0.1166666666666667,0.3419009141228687,0.1923466796673739,-0.14955423445549482,0.54,0.68,0.14,0.3616908332263859,0.424980900168574,0.06329006694218808,0.2563058350829167,0.1848217245132963,-0.07148411056962042,0.2780240658644711,0.3806271344303011,0.10260306856583001,0.2113052347603677,0.2203104960748121,0.009005261314444402,10.4,10.4,0.0,27,27,0
ADC_T2,ADC,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_RBF,SVM_RBF,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7874947699828082,0.7921997371758138,0.004704967193005616,0.0389783129971509,0.0433165837686742,0.004338270771523302,0.69,0.7075,0.01750000000000007,0.8403078754191409,0.8479354646927121,0.007627589273571211,0.0508311421751951,0.0550772608138762,0.004246118638681101,0.7584162218723515,0.7817614528487226,0.02334523097637109,0.6366705758010106,0.6652043608565348,0.028533785055524175,0.095453089432972,0.1064453312677562,0.0109922418347842,0.631578947368421,0.6578947368421053,0.026315789473684292,0.6574016480595428,0.6928056884635831,0.03540404040404033,0.0166172491258644,0.0497511248084463,0.0331338756825819,0.628125,0.67125,0.04312499999999997,0.7218922305764411,0.7944155844155845,0.07252335383914332,0.1565681010503685,0.1177497453497781,-0.038818355700590404,0.6774193548387096,0.7659574468085106,0.088538091969801,0.6988942052099947,0.5984901648059543,-0.10040404040404038,0.2700619840239444,0.2238022465039424,-0.04625973752000198,0.65625,0.5625,-0.09375,0.6471677559912854,0.6382458770614693,-0.008921878929816107,0.1391713561491117,0.1408888064460915,0.0017174502969798111,0.6666666666666666,0.6486486486486487,-0.018018018018017945,0.615909090909091,0.7871212121212121,0.17121212121212115,0.2524171485779741,0.1459272621555697,-0.1064898864224044,0.6,0.78,0.18000000000000005,0.2995829827844435,0.3635580441456281,0.06397506136118458,0.0745275274722918,0.1265511293635881,0.05202360189129629,0.2551337896701928,0.3302199457667972,0.0750861560966044,0.226547992840033,0.2229940719154921,-0.0035539209245409042,10.4,10.4,0.0,38,38,0
Post1_Post2,Post1,Post2,corr_mrmr_auto_k,corr_mrmr,RandomForest,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6975435729847493,0.6825085589791472,-0.015035014005602143,0.1000839252490602,0.0569006999380983,-0.043183225310961894,0.6454326923076923,0.6370192307692308,-0.008413461538461453,0.7734905817836933,0.7554561295454306,-0.01803445223826272,0.0639830495307975,0.0834404414387879,0.019457391907990396,0.7219987987612714,0.6803669999532338,-0.04163179880803758,0.6653304241179658,0.6081805044541417,-0.0571499196638241,0.0833284123678034,0.0678800845133796,-0.015448327854423807,0.6551724137931034,0.603448275862069,-0.051724137931034475,0.6858426704014938,0.6380952380952382,-0.047747432306255666,0.1112591452801175,0.0830968379294705,-0.02816230735064701,0.6532451923076923,0.5973557692307692,-0.05588942307692313,0.7084615384615385,0.6682234432234432,-0.040238095238095295,0.1512768360682989,0.200184406927946,0.048907570859647115,0.6935483870967742,0.6363636363636364,-0.05718475073313789,0.7117647058823529,0.7,-0.0117647058823529,0.1972124072263553,0.2456542707978952,0.0484418635715399,0.671875,0.65625,-0.015625,0.6729146141215107,0.6238801811215604,-0.04903443299995025,0.0578074170993288,0.0788624442009266,0.021055027101597797,0.6825396825396826,0.6461538461538462,-0.03638583638583637,0.6599206349206349,0.5761904761904761,-0.08373015873015877,0.229410387132675,0.2594449178667863,0.030034530734111303,0.6346153846153846,0.5384615384615384,-0.09615384615384615,0.3284469827215438,0.2385608317941586,-0.08988615092738522,0.1775144114367343,0.1372496595084662,-0.04026475192826809,0.3053892215568862,0.1954161640530759,-0.10997305750381028,0.2342788680628654,0.23679281920855,0.0025139511456845898,8.8,8.8,0.0,30,30,0
Post1_Post2,Post1,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,GradientBoosting,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7067654839713664,0.6723506069094304,-0.03441487706193602,0.1059083746711911,0.1106301945740519,0.004721819902860802,0.6591045673076922,0.6899038461538461,0.030799278846153966,0.7535442841087124,0.7602401239796582,0.006695839870945797,0.1077206942740106,0.1269452862585299,0.019224591984519313,0.7630434023927035,0.7666695993273515,0.0036261969346479406,0.5382542806347034,0.6151008242776874,0.07684654364298404,0.1287668260080575,0.1169407268465891,-0.0118260991614684,0.5775862068965517,0.6379310344827587,0.06034482758620696,0.5714379084967319,0.6350980392156862,0.06366013071895427,0.0831019085670377,0.0854650079821484,0.002363099415110703,0.5649038461538461,0.6358173076923077,0.07091346153846156,0.5790552584670232,0.6821969696969696,0.10314171122994642,0.1749683080651563,0.2469871252448818,0.0720188171797255,0.6027397260273972,0.6774193548387096,0.0746796288113124,0.7317647058823529,0.6368627450980392,-0.09490196078431368,0.1669427931770989,0.1795821541693853,0.012639360992286408,0.6875,0.65625,-0.03125,0.6074880174805444,0.6087797260211054,0.001291708540561043,0.1117564369090504,0.156567383722388,0.04481094681333758,0.6423357664233577,0.6666666666666666,0.024330900243308973,0.4111111111111111,0.6333333333333333,0.2222222222222222,0.2190044816047447,0.2211083193570266,0.0021038377522819007,0.4423076923076923,0.6153846153846154,0.17307692307692313,0.1300960340805704,0.2633198738299537,0.1332238397493833,0.1700432238281831,0.167973904019389,-0.002069319808794101,0.1319486866218693,0.2706586826347305,0.1387099960128612,0.2264690516146985,0.2187814016966457,-0.007687649918052791,7.6,7.6,0.0,21,21,0
Post1_Post2,Post1,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_RBF,SVM_RBF,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.761338313103019,0.7632990974167445,0.0019607843137254832,0.1225804877515825,0.1235557281703657,0.0009752404187831909,0.7292668269230769,0.7442908653846153,0.015024038461538436,0.8157788672199633,0.816849522055324,0.0010706548353607293,0.0385030275637401,0.0388682812680483,0.0003652537043082049,0.7834445204229583,0.7815983708857402,-0.001846149537218067,0.6418912752060694,0.6700136904252588,0.028122415219189456,0.1142289220474683,0.0543378280178754,-0.0598910940295929,0.6724137931034483,0.6810344827586207,0.008620689655172376,0.6805228758169934,0.6993137254901961,0.01879084967320266,0.0430989134418639,0.0398197485088766,-0.0032791649329872996,0.6670673076923077,0.6802884615384616,0.013221153846153855,0.7185355820649938,0.7423737373737374,0.023838155308743558,0.2341625663749826,0.2185935602369932,-0.015569006137989394,0.696969696969697,0.7213114754098361,0.024341778440139072,0.7388235294117647,0.7152941176470589,-0.0235294117647058,0.2062551247135164,0.2053134998435151,-0.0009416248700012952,0.71875,0.6875,-0.03125,0.6600474035768154,0.6667743067743068,0.006726903197491474,0.1228855805178461,0.094980590173437,-0.02790499034440909,0.7076923076923077,0.704,-0.0036923076923077724,0.6222222222222222,0.6833333333333332,0.061111111111111005,0.270801280154532,0.2287917809108222,-0.04200949924370978,0.6153846153846154,0.6730769230769231,0.05769230769230771,0.3340184625290488,0.3574391938307314,0.023420731301682596,0.113471426249668,0.0732027568948661,-0.04026866935480189,0.3353437876960192,0.3586371787208607,0.023293391024841514,0.211268585290077,0.2070082627018161,-0.004260322588260895,5.6,5.6,0.0,21,21,0
Post1_Pre,Post1,Pre,corr_mrmr_auto_k,corr_mrmr,LogisticRegression,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6405415499533147,0.640245876128229,-0.00029567382508566276,0.0568224971360964,0.0539158788685377,-0.002906618267558697,0.6376201923076923,0.6430288461538463,0.005408653846153966,0.6883532160792905,0.6930029357709138,0.004649719691623311,0.1603792569929944,0.1793398341979344,0.018960577204939988,0.7168408824615844,0.7272345238090834,0.010393641347498983,0.6126983447895572,0.6329430611410589,0.020244716351501713,0.0805523441220253,0.0614416675219388,-0.0191106766000865,0.603448275862069,0.6293103448275862,0.025862068965517238,0.6200513538748833,0.6438608776844071,0.023809523809523836,0.0894767398063707,0.0645634633271637,-0.024913276479207005,0.6045673076923077,0.6334134615384616,0.028846153846153855,0.6643137254901961,0.6885714285714286,0.02425770308123254,0.2238607794963056,0.2182511399528143,-0.005609639543491279,0.6551724137931034,0.6909090909090909,0.03573667711598749,0.5980392156862745,0.5980392156862745,0.0,0.0784313725490196,0.0784313725490196,0.0,0.59375,0.59375,0.0,0.6023692810457517,0.6133512544802867,0.010981973434534997,0.1026241357086835,0.1012425850214549,-0.0013815506872286026,0.6229508196721312,0.6386554621848739,0.015704642512742728,0.6420634920634921,0.6896825396825397,0.04761904761904756,0.1959594365705647,0.1601995480259064,-0.03575988854465828,0.6153846153846154,0.6730769230769231,0.05769230769230771,0.2191558384133013,0.2655656897645038,0.046409851351202486,0.1699224868843644,0.1253613977853876,-0.0445610890989768,0.2068965517241379,0.2625665286812537,0.055669976957115785,0.2402935120225349,0.2345789126247519,-0.005714599397783016,11.6,11.6,0.0,35,35,0
Post1_Pre,Post1,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LogisticRegression,LogisticRegression,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6828952692187987,0.6935862122626829,0.010690943043884182,0.1460770255420412,0.1376980001439816,-0.008379025398059597,0.6739783653846154,0.6868990384615384,0.012920673076923017,0.7551644231617007,0.7600659177242495,0.004901494562548736,0.0992043143289091,0.0958403128904223,-0.003364001438486794,0.7284721833549945,0.7400921620334934,0.011619978678498843,0.640296911097801,0.6467485240010268,0.006451612903225823,0.0801478607841948,0.088891159738371,0.008743298954176207,0.646551724137931,0.6551724137931034,0.008620689655172376,0.6367530345471523,0.6438958916900094,0.0071428571428571175,0.0940741155321591,0.1021358830165934,0.00806176748443431,0.6382211538461539,0.6478365384615384,0.009615384615384581,0.6537452326468345,0.6619323671497584,0.008187134502923965,0.1849585883568383,0.1893104504199242,0.0043518620630859095,0.6666666666666666,0.6764705882352942,0.009803921568627527,0.692156862745098,0.692156862745098,0.0,0.1098039215686274,0.1098039215686274,0.0,0.71875,0.71875,0.0,0.6494444444444444,0.6538888888888887,0.004444444444444362,0.117646677559295,0.1227212036575607,0.005074526098265697,0.6917293233082706,0.696969696969697,0.0052403736614263785,0.5813492063492063,0.5956349206349205,0.014285714285714235,0.232344573872106,0.2378186223846553,0.00547404851254929,0.5576923076923077,0.5769230769230769,0.019230769230769162,0.255222628469622,0.2689997864922031,0.01377715802258106,0.1916093318681699,0.2084608087650216,0.016851476896851708,0.2789569436021831,0.297820823244552,0.018863879642368908,0.2350368418179315,0.2318152373664931,-0.0032216044514384035,10.4,10.4,0.0,35,35,0
Post1_Pre,Post1,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LogisticRegression,LogisticRegression,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6872580143168379,0.6911539060068471,0.0038958916900092566,0.1135382550182827,0.1056475588248346,-0.007890696193448093,0.6878004807692308,0.6956129807692308,0.0078125,0.7579041920562919,0.7637123121823869,0.0058081201260949955,0.1130951259368091,0.1123311214783291,-0.0007640044584799888,0.7602666594431915,0.7730509172787112,0.01278425783551973,0.6217378283562933,0.6433235408763773,0.02158571252008401,0.0839585983638992,0.0881342425586738,0.004175644194774605,0.6206896551724138,0.6551724137931034,0.03448275862068961,0.6007819794584501,0.6343137254901962,0.033531746031746024,0.1108069704231509,0.1144042922737119,0.003597321850561011,0.6147836538461539,0.6532451923076923,0.038461538461538436,0.6253679653679655,0.6741736694677871,0.048805704099821656,0.2207584830257137,0.2702860559053781,0.04952757287966439,0.6515151515151515,0.6935483870967742,0.04203323558162275,0.6019607843137255,0.6019607843137255,0.0,0.1699899356995548,0.1699899356995548,0.0,0.671875,0.671875,0.0,0.599490229328939,0.6149522287692666,0.015461999440327556,0.1695191562310449,0.1882074842630416,0.018688328031996687,0.6615384615384615,0.6825396825396826,0.021001221001221038,0.5996031746031745,0.6666666666666666,0.06706349206349216,0.2295915287923804,0.1956312984628778,-0.0339602303295026,0.5576923076923077,0.6346153846153846,0.07692307692307687,0.1918122328511294,0.261423873624685,0.06961164077355561,0.2116172356008765,0.2102026733641503,-0.0014145622367262023,0.2303980699638117,0.3053892215568862,0.07499115159307448,0.2313857055934093,0.227841645035923,-0.003544060557486295,12.4,12.4,0.0,45,45,0
Post1_T2,Post1,T2,corr_mrmr_auto_k,corr_mrmr,ExtraTrees,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7217156862745098,0.7188258636788049,-0.002889822595704916,0.0936615845341422,0.0997190601393476,0.006057475605205406,0.6959134615384617,0.6881009615384617,-0.0078125,0.7869331267093982,0.7808923802643906,-0.006040746445007628,0.0381164128091128,0.0495035707973276,0.011387157988214804,0.7575756639461875,0.7555994015246148,-0.001976262421572672,0.6865211108258938,0.6928786020554651,0.006357491229571299,0.0484560771242297,0.0717863286383503,0.023330251514120597,0.6724137931034483,0.6810344827586207,0.008620689655172376,0.6993930905695611,0.6830532212885154,-0.016339869281045694,0.0829576831387434,0.0618946916984567,-0.0210629914402867,0.6688701923076923,0.6784855769230769,0.009615384615384581,0.7234173669467787,0.7222222222222221,-0.0011951447245566182,0.166798911825253,0.164804410824348,-0.001994501000905008,0.703125,0.7142857142857143,0.011160714285714302,0.7352941176470588,0.6803921568627451,-0.05490196078431364,0.1642851769855169,0.181793364494106,0.017508187508589096,0.703125,0.703125,0.0,0.6939499484004127,0.6740614361808642,-0.01988851221954846,0.0364187185132341,0.1027051078548617,0.0662863893416276,0.703125,0.7086614173228346,0.005536417322834608,0.6634920634920635,0.6857142857142857,0.022222222222222254,0.1897871133667952,0.1952832571330755,0.005496143766280298,0.6346153846153846,0.6538461538461539,0.019230769230769273,0.3590691261930719,0.3551986842230635,-0.003870441970008409,0.1117600584905606,0.1170454809256677,0.005285422435107101,0.3377403846153846,0.3563287342531493,0.018588349637764734,0.232561662520954,0.2342070064755855,0.0016453439546315063,14.8,14.8,0.0,43,43,0
Post1_T2,Post1,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,KNN,KNN,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6910978835978836,0.7415067693744165,0.05040888577653291,0.0818538799203704,0.1121566228713085,0.0303027429509381,0.6658653846153846,0.7178485576923078,0.05198317307692324,0.7214203361877386,0.7895495500490315,0.06812921386129289,0.1100872786389906,0.075576380885051,-0.03451089775393959,0.7292881352083909,0.7725396416464235,0.04325150643803266,0.5756695473603148,0.6255754256866604,0.04990587832634552,0.1839647439708143,0.1067892846180271,-0.0771754593527872,0.6293103448275862,0.6551724137931034,0.025862068965517238,0.6118604108309991,0.6554645191409898,0.04360410830999073,0.0958582459723347,0.0761226816270391,-0.019735564345295595,0.6135817307692308,0.6514423076923077,0.03786057692307687,0.6045889179470414,0.6432952668246786,0.03870634887763724,0.1948410452990388,0.17316296151448,-0.02167808378455882,0.6363636363636364,0.6875,0.051136363636363646,0.7741176470588236,0.7152941176470589,-0.05882352941176472,0.2025990295682753,0.2053134998435151,0.0027144702752397998,0.765625,0.6875,-0.078125,0.6372489601901367,0.6403921568627451,0.003143196672608428,0.1668612338888012,0.1342849546972951,-0.0325762791915061,0.6950354609929078,0.6875,-0.007535460992907805,0.4496031746031746,0.5956349206349206,0.146031746031746,0.2544068633189845,0.1477683150432224,-0.10663854827576208,0.4615384615384615,0.6153846153846154,0.1538461538461539,0.2276947374613007,0.2829559267378646,0.05526118927656393,0.1919776618339089,0.1582270860461414,-0.033750575787767495,0.2326153846153845,0.3028846153846154,0.07026923076923092,0.2315023174355202,0.2168931594468448,-0.014609157988675375,11.2,11.2,0.0,32,32,0
Post1_T2,Post1,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_RBF,SVM_RBF,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.74036453470277,0.7469413320883909,0.006576797385620892,0.0703681747081231,0.0612446740358682,-0.00912350067225489,0.676983173076923,0.6968149038461539,0.019831730769230838,0.7826429690519804,0.7910474208093733,0.008404451757392906,0.0549489745301814,0.0529703702235871,-0.0019786043065943004,0.7240467653508216,0.738130995950838,0.0140842306000164,0.5842840573096413,0.6582983942272039,0.07401433691756265,0.0914581820285139,0.0240153662285704,-0.0674428157999435,0.603448275862069,0.6551724137931034,0.051724137931034475,0.6183916900093371,0.6587885154061625,0.04039682539682532,0.0420581964932983,0.0271871972938433,-0.014870999199454997,0.5919471153846154,0.6532451923076923,0.06129807692307687,0.6128571428571429,0.6767965367965367,0.06393939393939385,0.1714391531125683,0.1544923575223823,-0.016946795590185998,0.625,0.6935483870967742,0.06854838709677424,0.7435294117647059,0.6568627450980392,-0.08666666666666667,0.1538254976817049,0.109171850251569,-0.04465364743013589,0.703125,0.671875,-0.03125,0.6342411056995512,0.6476220016542598,0.013380895954708594,0.095627362306494,0.0868759656079344,-0.008751396698559608,0.6617647058823529,0.6825396825396826,0.020774976657329636,0.4932539682539681,0.6607142857142857,0.1674603174603176,0.1969933359319865,0.1413612153218799,-0.05563212061010661,0.4807692307692308,0.6346153846153846,0.1538461538461538,0.2122816175498876,0.2980147937494413,0.08573317619955367,0.0877980171541969,0.0477829536892326,-0.0400150634649643,0.1865853658536584,0.3053892215568862,0.1188038557032278,0.2210702908046924,0.2185862634334347,-0.002484027371257691,9.6,9.6,0.0,38,38,0
Post2_Pre,Post2,Pre,corr_mrmr_auto_k,corr_mrmr,ExtraTrees,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6757673961840628,0.6904769921436589,0.014709595959596089,0.1540897456081765,0.1512064219127582,-0.0028833236954182995,0.6127218934911243,0.6473372781065089,0.0346153846153846,0.7530727450661184,0.7690289808415678,0.015956235775449357,0.1142163055001884,0.0912166905007137,-0.0229996149994747,0.6564934763500632,0.7019100977360289,0.045416621385965694,0.6087786049076371,0.6078228104034556,-0.0009557945041814842,0.0463076567157853,0.0552397315295637,0.008932074813778397,0.5982905982905983,0.5982905982905983,0.0,0.6483080808080808,0.6401136363636363,-0.008194444444444504,0.0770343421363535,0.0826943245706271,0.005659982434273597,0.5980769230769231,0.5961538461538461,-0.0019230769230769162,0.7203448275862069,0.6877472527472527,-0.0325975748389542,0.1802310579366011,0.138898621135224,-0.041332436801377104,0.65,0.6451612903225806,-0.004838709677419395,0.6477272727272727,0.6602272727272728,0.012500000000000067,0.2915830261812659,0.2807623182317081,-0.010820707949557806,0.6,0.6153846153846154,0.015384615384615441,0.6046464646464647,0.61158357771261,0.006937113066145306,0.0770160787106252,0.0782614627361608,0.0012453840255356036,0.624,0.6299212598425197,0.005921259842519677,0.6488888888888888,0.6199999999999999,-0.028888888888888964,0.3018952479598523,0.2590009294992616,-0.042894318460590664,0.5961538461538461,0.5769230769230769,-0.019230769230769273,0.2537138862424659,0.2440529601187077,-0.009660926123758184,0.1120571791924646,0.1253017387324951,0.013244559540030482,0.1942857142857142,0.1912045889101339,-0.003081125375580307,0.2365993742095302,0.2340985370348478,-0.002500837174682413,10.4,10.4,0.0,36,36,0
Post2_Pre,Post2,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_RBF,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7582210998877665,0.7561840628507295,-0.0020370370370370594,0.1479834539274216,0.1474110908491408,-0.0005723630782807909,0.7310650887573966,0.7476331360946745,0.016568047337277902,0.8456095310692664,0.8454317443781575,-0.00017778669110890544,0.0783700252622094,0.0779622888894605,-0.00040773637274890695,0.816734149410876,0.8258012510908841,0.009067101680008127,0.6844995864350703,0.7069056152927121,0.02240602885764187,0.0631573873041437,0.1248741293977008,0.0617167420935571,0.6752136752136753,0.6837606837606838,0.008547008547008517,0.7005176767676767,0.716489898989899,0.015972222222222276,0.0816104655353055,0.1293875817518855,0.04777711621658,0.6730769230769231,0.6865384615384615,0.013461538461538414,0.7175091575091574,0.7635497835497835,0.04604062604062609,0.1008582366703485,0.0571942573496717,-0.0436639793206768,0.7142857142857143,0.7413793103448276,0.027093596059113323,0.7299242424242424,0.7063131313131313,-0.023611111111111027,0.1789130275907532,0.1960669548667894,0.017153927276036207,0.6923076923076923,0.6615384615384615,-0.03076923076923077,0.6997317066282583,0.7185185185185186,0.018786811890260213,0.0492134427660693,0.1037037037037037,0.0544902609376344,0.703125,0.6991869918699187,-0.003938008130081272,0.671111111111111,0.7266666666666667,0.05555555555555569,0.1195877693073218,0.1404753833713698,0.020887614064048002,0.6538461538461539,0.7115384615384616,0.05769230769230771,0.3686739813144408,0.4128678905332247,0.04419390921878391,0.1324318698004687,0.2446901950369891,0.1122583252365204,0.3448275862068966,0.3681214421252372,0.0232938559183406,0.2134739704981947,0.2066807562908049,-0.006793214207389792,10.4,10.4,0.0,28,28,0
