Fold,Feature_Rank_in_Fold,Feature_Name
1,1,GLSZM_SmallZoneEmphasis
1,2,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
1,3,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
1,4,Morph_SurfaceToVolumeRatio_cm
1,5,Morph_Compactness2
1,6,Morph_SphereDiameter_mm
1,7,Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
1,8,GLCM_ClusterTendency
1,9,LOCAL_INTENSITY_HISTOGRAM_LocalIntensityPeak_Intensity
1,10,IH_MaximumHistogramGradient_Intensity
1,11,Morph_Sphericity
1,12,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
1,13,IH_IntensityHistogramMeanAbsoluteDeviation_Intensity
1,14,IH_IntensityHistogramMedian_Intensity
2,1,Morph_SurfaceToVolumeRatio_cm
2,2,IH_IntensityHistogramMedian_Intensity
2,3,GLSZM_GreyLevelVariance
2,4,GLCM_InverseDifferenceMoment
2,5,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
2,6,GLSZM_HighGrayLevelZoneEmphasis
2,7,Morph_Compactness2
2,8,IH_MaximumHistogramGradient_Intensity
2,9,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
2,10,GLRLM_LongRunsEmphasis
2,11,Morph_SphericalDisproportion
2,12,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
2,13,IH_IntensityHistogramSkewness_Intensity
2,14,Morph_SphereDiameter_mm
3,1,GLCM_JointVariance
3,2,GLRLM_LongRunsEmphasis
3,3,GLRLM_RunEntropy
3,4,Morph_Sphericity
3,5,IB_MinimumIntensity
3,6,GLSZM_GreyLevelVariance
3,7,GLCM_ClusterTendency
3,8,GLSZM_LargeZoneLowGreyLevelEmphasis
3,9,Morph_SphericalDisproportion
3,10,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
3,11,GLCM_JointEntropyLog2
3,12,GLSZM_LargeZoneHighGreyLevelEmphasis
3,13,IH_IntensityHistogramMedian_Intensity
3,14,Morph_Compacity
4,1,GLSZM_LowGrayLevelZoneEmphasis
4,2,GLSZM_LargeZoneHighGreyLevelEmphasis
4,3,GLSZM_ZoneSizeNonUniformity
4,4,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
4,5,GLCM_AngularSecondMoment
4,6,GLSZM_LargeZoneEmphasis
4,7,Morph_Sphericity
4,8,GLRLM_ShortRunLowGreyLevelEmphasis
4,9,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
4,10,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
4,11,NGTDM_Coarseness
4,12,IH_IntensityHistogramMedian_Intensity
4,13,GLSZM_SmallZoneEmphasis
4,14,Morph_Compactness2
5,1,GLSZM_LargeZoneEmphasis
5,2,IB_MedianIntensity
5,3,GLRLM_RunEntropy
5,4,Morph_Sphericity
5,5,IH_IntensityHistogram75thPercentile
5,6,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
5,7,NGTDM_Strength
5,8,GLSZM_SmallZoneEmphasis
5,9,IH_IntensityHistogramMeanAbsoluteDeviation_Intensity
5,10,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
5,11,Morph_CentreOfMassShift_mm
5,12,Morph_Compactness2
5,13,IH_IntensityHistogramMaximumGreyLevel_Intensity
5,14,IB_MaximumIntensity
