fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.6458333333333333,0.6964822146807441,0.5416666666666666,0.5416666666666666,0.5925925925925926,0.5333333333333333,0.6666666666666666,12
2,0.5714285714285714,0.5535536758563074,0.5416666666666666,0.5357142857142857,0.47619047619047616,0.45454545454545453,0.5,6
3,0.8194444444444444,0.8512937679604347,0.7647058823529411,0.7569444444444444,0.8,0.7272727272727273,0.8888888888888888,6
4,0.7444444444444445,0.8531394138420283,0.7142857142857143,0.7555555555555555,0.7333333333333333,0.9166666666666666,0.6111111111111112,4
5,0.6547619047619048,0.7643236548698734,0.75,0.6785714285714286,0.8275862068965517,0.8,0.8571428571428571,10
